字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
环境和景观,景观,0.615,每一层都有想不到的景观,0.954302,0.0456977,0.89845,2
环境和景观,环境,0.621,环境不得不说是真的好,0.980142,0.0198576,0.955872,2
性价比,像是,0.611,像是用金子堆砌的,0.0164043,0.983596,0.963546,0
性价比,经受,0.61,或者是内心经受洗礼,0.932203,0.0677974,0.849339,2
性价比,难度,0.728,难度参考,0.865422,0.134578,0.700937,2
设施和服务,设施,0.621,但是总的来说里面的设施还是很辉煌的,0.962852,0.0371478,0.917449,2
性价比,价钱,0.733,确实花了大价钱造的,0.189065,0.810935,0.579855,0
性价比,系统性,0.662,可以让不是特别了解佛教的人对佛教有一个系统性的了解已经认识,0.996103,0.0038972,0.991339,2
性价比,像是,0.611,像是被赶着走的,0.134042,0.865958,0.70213,0
性价比,玩,0.633,带孩子去玩一定要重视体验,0.918614,0.0813862,0.819142,2
性价比,成册,0.595,可以自己收集成册,0.987601,0.0123987,0.972447,2
文化和历史价值,文创,0.557,没看到啥好看的文创,0.100897,0.899103,0.775785,0
性价比,无比,0.621,楼梯间闷热无比,0.0315105,0.96849,0.929977,0
设施和服务,业务,0.633,但主要因为工作人员业务不熟练导致,0.0859932,0.914007,0.808904,0
文化和历史价值,文创,0.557,文创冰激凌周二大概率是没有的,0.701319,0.298681,0.336265,2
性价比,成,0.618,几次差点被戳成紫龙,0.0394362,0.960564,0.912364,0
性价比,游玩,0.614,可以进入元宇宙小程序游玩小游戏,0.994279,0.00572129,0.987286,2
设施和服务,提供,0.621,同时会提供讲解,0.982933,0.0170675,0.962072,2
性价比,用时,0.64,用时大约3小时45分钟,0.62515,0.37485,0.167,2
性价比,玩,0.633,挺好玩儿,0.999672,0.000327792,0.999272,2
性价比,玩,0.633,暑期来玩真的要做好心理建设,0.745011,0.254989,0.433358,2
性价比,接驳,0.622,进景区有接驳巴士到山下,0.959294,0.0407059,0.909543,2
性价比,起价,0.688,门口有等候的出租车都是坐地起价的,0.911832,0.0881684,0.80407,2
性价比,价格,0.724,所有家价格都一样,0.746432,0.253568,0.436515,2
性价比,免费,0.624,免费开放日抢的门票,0.933073,0.0669275,0.851272,2
性价比,涨价,0.657,不过听说马上就要涨价因为疫情才降价的,0.462681,0.537319,0.253615,1
性价比,降价,0.672,不过听说马上就要涨价因为疫情才降价的,0.462681,0.537319,0.253614,1
性价比,玩,0.633,去玩的时候天气太热了,0.974675,0.0253245,0.943723,2
性价比,票价,0.677,票价比较合适,0.983268,0.0167318,0.962818,2
性价比,票价,0.677,绝对值回票价了,0.999869,0.00013124,0.999708,2
性价比,原价,0.702,如果原价还是略微有点贵,0.419853,0.580148,0.0669944,0
性价比,票价,0.677,票价比较合适,0.983268,0.0167318,0.962818,2
性价比,票价,0.677,绝对值回票价了,0.999869,0.00013124,0.999708,2
性价比,艺术性,0.73,佛顶宫的艺术性极其震撼,0.999774,0.000226168,0.999497,2
性价比,玩,0.633,可以玩大半天,0.996431,0.00356906,0.992069,2
性价比,游玩,0.614,全山游玩大概4小时,0.987001,0.0129993,0.971113,2
性价比,像是,0.611,看着像是要撤柜的感觉,0.133235,0.866765,0.703923,0
设施和服务,自助,0.635,千万千万别在地宫里吃68的素食自助,0.0462599,0.95374,0.8972,0
性价比,性价比,1.0,门票和摆渡车性价比都很高,0.999471,0.00052912,0.998824,2
环境和景观,景观,0.615,景观非常震撼,0.999925,7.46475e-05,0.999834,2
性价比,便宜,0.689,买的学生票很便宜,0.992401,0.00759883,0.983114,2
性价比,造价,0.695,整个景区看的出来造价很大,0.880459,0.119541,0.734353,2
性价比,接驳,0.622,里面接驳车10块钱开了两分钟,0.213579,0.786421,0.525379,0
性价比,价格,0.724,这价格有点太,0.00515727,0.994843,0.988539,0
文化和历史价值,历史,0.647,遗存有很多历史古迹,0.977683,0.0223174,0.950406,2
环境和景观,古迹,0.61,遗存有很多历史古迹,0.977683,0.0223174,0.950406,2
环境和景观,地标,0.618,有两条路可以通向大榴莲打卡地标,0.990128,0.00987168,0.978063,2
性价比,感受,0.66,人多确实太影响感受了,0.575276,0.424724,0.05617,2
性价比,玩,0.633,可以玩一下,0.996668,0.00333223,0.992595,2
设施和服务,自助,0.635,可以买自助饮料机的,0.987051,0.0129492,0.971224,2
设施和服务,自助,0.635,刚买完扭头看到自助机卖的8块,0.538352,0.461648,0.232964,1
设施和服务,自助,0.635,而且自助里的还是冰的,0.112713,0.887287,0.749527,0
设施和服务,自助,0.635,可以买自助饮料机的,0.987051,0.0129492,0.971224,2
设施和服务,自助,0.635,刚买完扭头看到自助机卖的8块,0.538352,0.461648,0.232964,1
设施和服务,自助,0.635,而且自助里的还是冰的,0.112713,0.887287,0.749527,0
设施和服务,自助,0.635,可以买自助饮料机的,0.987051,0.0129492,0.971224,2
设施和服务,自助,0.635,刚买完扭头看到自助机卖的8块,0.538352,0.461648,0.232964,1
设施和服务,自助,0.635,而且自助里的还是冰的,0.112713,0.887287,0.749527,0
性价比,便宜,0.689,提前一天买票便宜10块,0.973901,0.0260994,0.942001,2
性价比,优惠,0.682,我们当天买的就没有优惠了,0.387621,0.612379,0.138621,0
性价比,速度,0.705,但是速度还算快,0.953666,0.0463338,0.897036,2
性价比,玩该,0.627,坐车3分钟但是出来玩该花的钱就要花没必要太过劳累,0.0136608,0.986339,0.969643,0
设施和服务,服务设施,0.621,里面的服务设施不是很齐全,0.243599,0.756401,0.458669,0
性价比,接驳,0.622,就坐到了接驳车,0.707305,0.292695,0.349567,2
性价比,观赏价值,0.628,还是有点观赏价值的,0.739928,0.260072,0.422061,2
环境和景观,环境,0.621,还要预约门票环境还是不错,0.966417,0.0335831,0.925371,2
环境和景观,古迹,0.61,毫无古迹的感觉,0.00113856,0.998861,0.99747,0
设施和服务,设施,0.621,景点的硬件设施是很震撼,0.996697,0.00330277,0.99266,2
环境和景观,温度,0.635,外面的温度超30度,0.784178,0.215822,0.520396,2
性价比,温度,0.69,外面的温度超30度,0.784178,0.215822,0.520397,2
性价比,接驳,0.622,入园后接驳车排了长长的大队,0.955615,0.0443846,0.901367,2
性价比,难受,0.603,真的有点难受,0.00329473,0.996705,0.992678,0
性价比,接近,0.63,我接近闭园最后一批去的,0.425408,0.574592,0.0546487,0
文化和历史价值,历史,0.647,有着丰富的历史文化和自然风光,0.997151,0.00284878,0.993669,2
性价比,价格,0.724,价格还可以接受,0.945692,0.0543082,0.879315,2
性价比,接受,0.908,价格还可以接受,0.945692,0.0543082,0.879315,2
性价比,游玩,0.614,这次终于找到一个机会可以去游玩一下,0.998073,0.00192732,0.995717,2
性价比,感受,0.66,沉浸式的感受,0.992761,0.00723853,0.983914,2
性价比,玩,0.633,临时决定带爸妈来南京玩,0.994531,0.00546912,0.987846,2
性价比,玩,0.633,南京玩了很多景点,0.993522,0.00647759,0.985605,2
性价比,性价比,1.0,性价比极低,0.000494532,0.999506,0.998901,0
性价比,饮用水,0.618,景点有开水和饮用水,0.937959,0.0620412,0.86213,2
性价比,技术,0.874,适合技术流打卡,0.999396,0.00060361,0.998659,2
性价比,玩,0.633,临时决定带爸妈来南京玩,0.994531,0.00546911,0.987846,2
性价比,玩,0.633,南京玩了很多景点,0.993522,0.00647759,0.985605,2
性价比,票价,0.677,值回票价～,0.989816,0.0101836,0.97737,2
性价比,感受到,0.6,站在佛顶宫内部只有身临其境才能感受到这里的震撼,0.999138,0.000862318,0.998084,2
性价比,占,0.644,最主要还有路人来占车位,0.940779,0.0592212,0.868397,2
性价比,车位,0.86,找了很久很远才有停车位,0.902236,0.0977643,0.782746,2
性价比,车位,0.86,最主要还有路人来占车位,0.940779,0.0592212,0.868397,2
性价比,价格,0.724,价格很正常,0.328309,0.671691,0.270425,0
设施和服务,自助,0.635,负一楼有自助素餐68元每位,0.0815411,0.918459,0.818797,0
性价比,每位,0.852,负一楼有自助素餐68元每位,0.0815411,0.918459,0.818797,0
性价比,感受,0.66,这是进来的时候很不好的感受,0.0622978,0.937702,0.86156,0
性价比,艺术性,0.73,佛顶宫的艺术性很强,0.999142,0.000857568,0.998094,2
性价比,游玩,0.614,游玩时间大概4,0.986453,0.0135466,0.969896,2
性价比,半价,0.638,好像超过六十半价,0.657826,0.342174,0.239613,2
性价比,免费,0.624,七十就免费了,0.956189,0.0438106,0.902643,2
文化和历史价值,历史,0.647,南京牛首山值得花一整天的时间去看外观很好看里面更是别有洞天可以逛一整天慢慢品味历史的文化,0.999918,8.21126e-05,0.999817,2
性价比,接驳,0.622,西门过去可以选择园区接驳车也可以步行去佛顶宫,0.979224,0.0207763,0.95383,2
性价比,玩,0.633,南京玩的不要错过这个圣地,0.999713,0.00028741,0.999361,2
性价比,玩,0.633,有吃有玩,0.989924,0.0100756,0.97761,2
性价比,玩,0.633,南京玩的不要错过这个圣地,0.999713,0.000287409,0.999361,2
性价比,玩,0.633,有吃有玩,0.989924,0.0100756,0.97761,2
性价比,接受,0.908,完全可以接受,0.990334,0.00966624,0.97852,2
性价比,游玩,0.614,30才进去开始游玩会太赶,0.649872,0.350128,0.221937,2
性价比,涨价,0.657,门票要涨价是真的,0.796635,0.203365,0.548077,2
性价比,费用,0.671,费用,0.49368,0.50632,0.873605,1
性价比,玩,0.633,你就想咋玩就咋玩吧,0.000509163,0.999491,0.998868,0
性价比,玩,0.633,祝大家玩的开心,0.996921,0.00307911,0.993158,2
性价比,感受,0.66,人相对不多的时候就去感受一下吧,0.985835,0.0141654,0.968521,2
性价比,感受,0.66,以上亲身感受,0.539125,0.460875,0.217506,1
性价比,免费,0.624,我可以免费游玩,0.99805,0.00195027,0.995666,2
性价比,游玩,0.614,我可以免费游玩,0.99805,0.00195027,0.995666,2
性价比,艺术风格,0.559,每层楼不同的艺术风格,0.987563,0.0124375,0.972361,2
性价比,价格,0.724,价格不算离谱,0.742384,0.257616,0.427519,2
性价比,感受,0.66,我的感受是,0.971118,0.0288818,0.935818,2
设施和服务,消费,0.62,本就累结果还特么转圈圈引导你往消费区一直绕,0.00793816,0.992062,0.98236,0
设施和服务,服务,0.622,没服务,0.0113459,0.988654,0.974787,0
设施和服务,服务,0.622,服务跟不上,0.0156783,0.984322,0.965159,0
性价比,接送,0.599,下山没车接送,0.44183,0.55817,0.0181553,0
性价比,接,0.586,下山没车接送,0.44183,0.55817,0.0181553,0
性价比,接,0.586,都去接上山的乘客了,0.498198,0.501802,0.963966,1
设施和服务,服务,0.622,没服务,0.0113459,0.988654,0.974787,0
设施和服务,服务,0.622,服务跟不上,0.0156783,0.984322,0.965159,0
设施和服务,平台,0.625,就不要各大平台推荐了,0.0704279,0.929572,0.843493,0
性价比,游玩,0.614,需要至少大半天时间游玩,0.684755,0.315245,0.299456,2
性价比,成道,0.592,观音菩萨成道日,0.833477,0.166522,0.62995,2
性价比,成人,0.622,成人票飞猪买的,0.956328,0.0436721,0.902951,2
性价比,便宜,0.689,那会便宜不少,0.840642,0.159358,0.64587,2
性价比,免费,0.624,西门有免费停车场,0.956228,0.0437719,0.902729,2
性价比,票价,0.677,票价挺值的,0.998868,0.00113164,0.997485,2
性价比,玩,0.633,所以提醒以后去玩的伙伴们坐车上山要不真的太累了,0.927561,0.0724391,0.839024,2
性价比,承受,0.63,人多但可以承受,0.978286,0.0217142,0.951746,2
性价比,玩,0.633,特定到南京玩牛首山,0.906276,0.0937242,0.791724,2
性价比,接送,0.599,既然人流量这么多为什么不多加派些车辆接送上下山游客为什么不多写阴凉休息处为什么预约制没能控制好游客量估计会有大批中暑的游客夏日慎选,0.0212142,0.978786,0.952857,0
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
性价比,接,0.586,那些网上接广告收钱刷好评推荐别人过来的真是良心被狗吃了,0.00148751,0.998513,0.996694,0
性价比,成人,0.622,→可以提前购买成人票88,0.996146,0.00385407,0.991435,2
性价比,免费,0.624,军人以及南京医护人员等均可免费,0.992502,0.00749805,0.983338,2
性价比,车位,0.86,车位很多,0.902774,0.0972263,0.783942,2
性价比,价格,0.724,价格也还行,0.975053,0.0249466,0.944563,2
性价比,感受,0.66,感受佛教文化,0.999546,0.000454313,0.99899,2
性价比,用过,0.631,景区非常脏乱地上很多用过的纸巾,0.00205451,0.997945,0.995434,0
性价比,数量,0.586,缺点：周末人流量太大加上天气很热园内的大巴车数量很少根本供不应求,0.980116,0.0198838,0.955814,2
性价比,有可能,0.618,2小时才有可能坐上车子,0.0335253,0.966475,0.925499,0
性价比,玩,0.633,想来玩的小伙伴一定要忍耐一下等两个月高峰期过了再来体验感肯定会比现在好百倍,0.676825,0.323175,0.281834,2
性价比,优惠,0.682,提前一天优惠10元,0.978281,0.0217193,0.951735,2
性价比,接驳,0.622,进入园区后看到漫长的接驳车人流直接放弃,0.1156,0.8844,0.743111,0
性价比,感受,0.66,冒出来的感受,0.718432,0.281568,0.374294,2
性价比,闹成,0.605,闹成一锅粥的人群,0.275155,0.724845,0.388545,0
性价比,叫价,0.664,只是胡乱叫价,0.00252696,0.997473,0.994385,0
性价比,接送,0.599,用长途车接送游客,0.898598,0.101402,0.774662,2
性价比,接驳,0.622,往前走几步就回有一个接驳车站,0.822232,0.177768,0.60496,2
性价比,感受,0.66,个人感受就是华丽到极限,0.999935,6.48387e-05,0.999856,2
文化和历史价值,文创,0.557,然后地宫出口处有文创店和吃饭的地方,0.878958,0.121042,0.731018,2
文化和历史价值,文创,0.557,还有一些文创店,0.928895,0.0711052,0.841989,2
文化和历史价值,文创,0.557,然后地宫出口处有文创店和吃饭的地方,0.878958,0.121042,0.731018,2
文化和历史价值,文创,0.557,还有一些文创店,0.928895,0.0711052,0.841989,2
性价比,涨价,0.657,听说要涨价到160了,0.473865,0.526135,0.477295,1
性价比,这位,0.853,感谢这位小姑娘下车坐四段电梯,0.991489,0.00851056,0.981088,2
性价比,机位,0.858,提前都看好机位了,0.953577,0.0464232,0.896837,2
文化和历史价值,文创,0.557,出来看到买文创冰棒的,0.901864,0.0981359,0.78192,2
环境和景观,温度,0.635,南京实在是太热了车外温度40度,0.366727,0.633273,0.18505,0
性价比,温度,0.69,南京实在是太热了车外温度40度,0.366727,0.633273,0.185051,0
性价比,印度教,0.629,从东门进的等车上山排队半小时到达山顶有电梯塔实在爬不动了旁边的佛顶还不错地上三层有演出地下有六层最底层放着佛舍利不开放其他五层有点印度教和佛教的融合味道,0.93633,0.0636695,0.858512,2
设施和服务,服务,0.622,这服务真的跟不上,0.000922282,0.999078,0.99795,0
性价比,评价,0.682,几个差评都无法评价的等车队伍,0.000207268,0.999793,0.999539,0
性价比,评价,0.682,公共厕所倒是有卫生服务评价,0.0779645,0.922036,0.826746,0
环境和景观,卫生,0.62,公共厕所倒是有卫生服务评价,0.0779645,0.922036,0.826746,0
设施和服务,服务,0.622,公共厕所倒是有卫生服务评价,0.0779645,0.922036,0.826746,0
性价比,评价,0.682,几个差评都无法评价的等车队伍,0.000207268,0.999793,0.999539,0
性价比,评价,0.682,公共厕所倒是有卫生服务评价,0.0779645,0.922036,0.826746,0
性价比,感受到,0.6,既没感受到历史,0.279843,0.720157,0.378128,0
性价比,感受到,0.6,也没感受到文化,0.0234774,0.976523,0.947828,0
文化和历史价值,历史,0.647,既没感受到历史,0.279843,0.720157,0.378128,0
性价比,感受到,0.6,既没感受到历史,0.279843,0.720157,0.378128,0
性价比,感受到,0.6,也没感受到文化,0.0234774,0.976523,0.947828,0
环境和景观,自然景观,0.612,自然景观也一般,0.0987387,0.901261,0.78058,0
设施和服务,服务,0.622,服务也不行,0.00262167,0.997378,0.994174,0
性价比,堪比,0.641,堪比迪士尼和环球影城了,0.993501,0.00649925,0.985557,2
性价比,落成,0.61,南京牛首山景区位于江宁是2015年才落成开园,0.941518,0.0584825,0.870039,2
性价比,速度,0.705,速度也可以,0.999826,0.00017349,0.999614,2
环境和景观,景观,0.615,景观确实很赞值得打卡,0.999771,0.000229153,0.999491,2
性价比,接,0.586,一次接那么多人饮料也不是现做的感官非常的差,0.000412192,0.999588,0.999084,0
性价比,感受,0.66,必来感受牛首山绝美宫殿,0.999283,0.000717117,0.998406,2
性价比,艺术性,0.73,佛顶宫艺术性极高,0.997388,0.00261191,0.994196,2
性价比,要价,0.686,门口出租司机要价太好了,0.9012,0.0988,0.780444,2
性价比,高价,0.872,门口全是高价拉客的出租车,0.139603,0.860397,0.68977,0
性价比,价格,0.724,价格还算值的,0.989504,0.0104964,0.976675,2
性价比,而成,0.617,毕竟这是耗资40亿打造而成的绝美宫殿,0.992072,0.00792789,0.982382,2
性价比,成,0.618,毕竟这是耗资40亿打造而成的绝美宫殿,0.992072,0.00792789,0.982382,2
性价比,成,0.618,真的成了网红打卡地,0.274042,0.725958,0.391018,0
性价比,便宜,0.689,记得提前一天买票可以便宜十块钱,0.990906,0.00909443,0.97979,2
性价比,便宜,0.689,提前一天从第三方购买门票更便宜哦,0.995625,0.00437479,0.990278,2
性价比,价格,0.724,价格还是比较良心的,0.876431,0.123569,0.725402,2
性价比,接驳,0.622,接驳车,0.860943,0.139057,0.690985,2
性价比,玩,0.633,10元一次景点比较多最棒的肯定是佛顶宫整个景区可以玩一整天有星巴克肯德基也有素食面餐厅都是不错的选择,0.998346,0.00165393,0.996325,2
性价比,成,0.618,不知道怎么成了网红打卡地真恶心,0.00071283,0.999287,0.998416,0
性价比,接,0.586,就只发现一处接热水的地方,0.00562177,0.994378,0.987507,0
环境和景观,景观,0.615,"
不过景观很雄伟",0.986038,0.0139616,0.968974,2
性价比,玩,0.633,建议各位小伙伴来玩一定要穿一双舒适的鞋,0.980542,0.019458,0.95676,2
性价比,玩,0.633,不能下来跑玩,0.126038,0.873962,0.719915,0
性价比,玩,0.633,一个人的门票是￥98过年期间去的人很多坐车上双排了很久很久的队景区恒大一天可以逛比较适合亲子游玩,0.99667,0.00332991,0.9926,2
性价比,游玩,0.614,牛首山上可游玩一整天,0.946628,0.0533718,0.881396,2
性价比,游玩,0.614,游玩的体验也不错,0.999752,0.00024848,0.999448,2
性价比,游玩,0.614,来南京的朋友可以去游玩下,0.982608,0.0173918,0.961352,2
性价比,游玩,0.614,游玩的体验也不错,0.999752,0.00024848,0.999448,2
性价比,游玩,0.614,来南京的朋友可以去游玩下,0.982608,0.0173918,0.961352,2
环境和景观,景观,0.615,园区景观美丽,0.997051,0.00294947,0.993446,2
性价比,费用,0.671,大概20—30元的打车费用,0.735197,0.264803,0.411548,2
性价比,玩,0.633,也没阻挡住各地游客来牛首山玩,0.144103,0.855897,0.679772,0
性价比,玩,0.633,游玩时眼里皆是美景,0.999581,0.000418845,0.999069,2
性价比,游玩,0.614,游玩时眼里皆是美景,0.999581,0.000418845,0.999069,2
性价比,没成,0.602,我们去的时候那边还没成网红地,0.279206,0.720794,0.379542,0
性价比,玩,0.633,可以玩一整天,0.998728,0.00127222,0.997173,2
性价比,票价,0.677,票价是比较便宜的,0.942826,0.0571742,0.872946,2
性价比,便宜,0.689,票价是比较便宜的,0.942826,0.0571741,0.872946,2
性价比,游玩,0.614,朋友来南京游玩,0.991416,0.00858407,0.980924,2
性价比,玩,0.633,朋友来南京游玩,0.991416,0.00858407,0.980924,2
性价比,玩,0.633,每年来玩一次,0.998569,0.00143093,0.99682,2
性价比,接待,0.619,也不管接待能力,0.909336,0.0906644,0.798524,2
设施和服务,服务,0.622,配套服务太差劲了,0.00193812,0.998062,0.995693,0
性价比,活受罪,0.608,一路上简直就是活受罪,0.0609181,0.939082,0.864626,0
性价比,玩,0.633,来南京去哪玩怎么能不去牛首山～,0.45995,0.54005,0.198992,1
性价比,半价,0.638,学生票还半价呢,0.933041,0.066959,0.851202,2
环境和景观,体温,0.639,体温在39,0.709558,0.290442,0.354574,2
性价比,伦比,0.624,无语伦比,0.00306904,0.996931,0.99318,0
性价比,玩,0.633,适合带孩子一起玩,0.999776,0.000223673,0.999503,2
性价比,便宜,0.689,特色体验：有很多景点我们就直奔佛顶寺里面可以逛半个小时楼上楼下五成穿鞋套下午每一层都不一样我们提前买票的比当天买便宜10块钱一个人,0.993537,0.00646291,0.985638,2
性价比,免费,0.624,南京每年都有一天免费游览日,0.99855,0.00145043,0.996777,2
性价比,玩,0.633,如果大家跟我一样是第一次去南京玩,0.673045,0.326955,0.273434,2
文化和历史价值,文创,0.557,文创店也有,0.908548,0.0914518,0.796774,2
性价比,采用,0.662,佛顶塔采用唐风宋韵的建筑风格,0.979267,0.0207326,0.953928,2
环境和景观,人文,0.611,牛首山里面的景和人文绝对是值得推荐,0.999279,0.000720696,0.998398,2
环境和景观,温度,0.635,今天温度比较高,0.305262,0.694738,0.32164,0
性价比,温度,0.69,今天温度比较高,0.305262,0.694738,0.32164,0
性价比,同价,0.662,大人小孩同价,0.788984,0.211016,0.531077,2
性价比,接客,0.593,但是黑车司机一般不在那边接客,0.263772,0.736228,0.41384,0
性价比,价格便宜,0.601,内容丰富价格便宜但是定位不是很准,0.845682,0.154318,0.65707,2
性价比,指向性,0.702,触发讲解经常有延迟且指向性不明确,0.0050052,0.994995,0.988877,0
性价比,选用,0.675,按需选用吧,0.1217,0.8783,0.729555,0
性价比,成人,0.622,在携程大众点评都能预定门票成人票88一张,0.988654,0.0113461,0.974786,2
性价比,角度,0.673,大家可以在我拍的这几个角度拍照非常好看,0.99998,2.00684e-05,0.999955,2
性价比,免费,0.624,免费tips,0.992002,0.00799791,0.982227,2
性价比,换成,0.615,景区现在好像全部换成预约制,0.878965,0.121035,0.731033,2
性价比,免费,0.624,大众点评有活动免费领票当然要赶紧安排上,0.992571,0.00742945,0.98349,2
性价比,接送,0.599,景区内也有接送交通车不想多走路的可以考虑价格也不贵,0.978787,0.0212129,0.95286,2
性价比,价格,0.724,景区内也有接送交通车不想多走路的可以考虑价格也不贵,0.978787,0.0212129,0.95286,2
性价比,票价,0.677,二十一人往返的票价,0.778132,0.221868,0.506959,2
设施和服务,设施,0.621,整个园区的无障碍设施不完善,0.0821043,0.917896,0.817546,0
性价比,便宜,0.689,提前买票便宜十元只要88,0.979534,0.0204659,0.95452,2
性价比,半价,0.638,学生票半价,0.967749,0.0322507,0.928332,2
性价比,免费,0.624,130cm以下儿童免费,0.943428,0.0565717,0.874285,2
性价比,没用,0.609,我们带了一个婴儿推车全程几乎没用因为全是台阶,0.653397,0.346603,0.229771,2
性价比,游玩,0.614,最后游玩结束,0.991596,0.00840434,0.981324,2
性价比,票价,0.677,最后88元票价很值虽然很累但是娃也开心,0.999603,0.000397175,0.999117,2
性价比,造价,0.695,推荐理由：造价不菲,0.959472,0.040528,0.909938,2
性价比,深度,0.666,一开始没有在网上做深度攻略,0.788014,0.211986,0.52892,2
性价比,游玩,0.614,毕竟是去游玩的,0.970177,0.0298225,0.933728,2
性价比,车位,0.86,找车位找了半天,0.769797,0.230203,0.488438,2
性价比,玩,0.633,强烈安利每个来南京玩的小伙伴都来看看,0.999883,0.000116855,0.99974,2
性价比,玩,0.633,小伙伴们来玩可以自己带水杯或者矿泉水,0.985774,0.0142264,0.968386,2
性价比,玩,0.633,强烈安利每个来南京玩的小伙伴都来看看,0.999883,0.000116855,0.99974,2
性价比,玩,0.633,小伙伴们来玩可以自己带水杯或者矿泉水,0.985774,0.0142264,0.968386,2
性价比,接水,0.589,小伙伴们可以自己接水,0.962773,0.0372274,0.917272,2
性价比,相比,0.665,相比夫子庙我个人感觉这里好玩多了,0.994821,0.00517863,0.988492,2
性价比,涨价,0.657,听说八月份就要涨价了,0.563522,0.436478,0.0300491,2
性价比,物价,0.669,物价稍贵,0.019933,0.980067,0.955704,0
设施和服务,咨询,0.632,建议大家出行前先咨询一下,0.957522,0.0424778,0.905605,2
设施和服务,自助,0.635,到处都有自助卖水机器,0.868879,0.131121,0.708619,2
性价比,接待,0.619,如果接待不了就不要放这么多票,0.0106558,0.989344,0.97632,0
性价比,接待,0.619,这么多人进来又接待不了,0.0037291,0.996271,0.991713,0
性价比,接待,0.619,如果接待不了就不要放这么多票,0.0106558,0.989344,0.97632,0
性价比,接待,0.619,这么多人进来又接待不了,0.0037291,0.996271,0.991713,0
性价比,车位,0.86,地下有车位也不让停,0.893581,0.106419,0.763513,2
环境和景观,文化底蕴,0.619,必竞是文化景区还是有文化底蕴的,0.978701,0.0212992,0.952668,2
文化和历史价值,公园,0.555,但是也就只是比较大的公园的水平,0.337082,0.662918,0.250929,0
环境和景观,交通不便,0.617,交通不便,0.76567,0.23433,0.479267,2
性价比,计价器,0.626,出租司机都震惊一直拍计价器的程度,0.388747,0.611253,0.136117,0
性价比,程度,0.73,出租司机都震惊一直拍计价器的程度,0.388747,0.611253,0.136117,0
性价比,感受,0.66,尽量挑人少的时候过去感受下牛首山里面佛家的魅力,0.993527,0.006473,0.985616,2
性价比,感受,0.66,具体的感受只有自己身临其境才会有所体验,0.788986,0.211014,0.531079,2
性价比,感受,0.66,尽量挑人少的时候过去感受下牛首山里面佛家的魅力,0.993527,0.006473,0.985616,2
性价比,感受,0.66,具体的感受只有自己身临其境才会有所体验,0.788986,0.211014,0.531079,2
性价比,涨价,0.657,听说马上也要涨价了不过也好人也会变少,0.901883,0.0981167,0.781963,2
性价比,成片,0.609,女生也喜欢在这里拍照成片,0.999942,5.82567e-05,0.99987,2
环境和景观,环境,0.621,环境真的很美,0.999341,0.000659378,0.998535,2
设施和服务,平台,0.625,后来联系平台操作好了,0.955897,0.0441029,0.901994,2
性价比,接单,0.646,出租车都统一约好不接单不打表,0.463309,0.536691,0.266177,1
性价比,无比,0.621,让人感觉无比的宁静,0.999849,0.000150515,0.999666,2
性价比,艺术性,0.73,佛顶宫的艺术性极高,0.997198,0.0028022,0.993773,2
性价比,堪称,0.659,建筑细节之处堪称完美,0.994577,0.00542266,0.98795,2
性价比,便宜,0.689,提前一天网上买票可以便宜10元,0.980174,0.0198258,0.955943,2
文化和历史价值,历史,0.647,更有美景有历史有佛教有文明,0.99944,0.000560477,0.998755,2
性价比,游玩,0.614,游玩攻略,0.981805,0.0181946,0.959568,2
性价比,游玩,0.614,游玩路线：入口—佛顶寺—佛顶圣境,0.983743,0.0162572,0.963873,2
性价比,免费,0.624,门票：7月底之前都可以在美团免费预约,0.994986,0.00501419,0.988857,2
性价比,游玩,0.614,游玩攻略,0.981805,0.0181946,0.959568,2
性价比,游玩,0.614,游玩路线：入口—佛顶寺—佛顶圣境,0.983743,0.0162572,0.963873,2
性价比,而成,0.617,也不要错过四周的国宝：①入口和出口分别有20多种天然玉石雕刻而成的经变画灵山胜会和西方接引图,0.991511,0.0084887,0.981136,2
性价比,接引,0.602,也不要错过四周的国宝：①入口和出口分别有20多种天然玉石雕刻而成的经变画灵山胜会和西方接引图,0.991511,0.0084887,0.981136,2
文化和历史价值,历史,0.647,距今已有两千多年的历史,0.996245,0.00375537,0.991655,2
文化和历史价值,历史,0.647,而在随后的历史中,0.97795,0.0220497,0.951001,2
文化和历史价值,历史,0.647,距今已有两千多年的历史,0.996245,0.00375537,0.991655,2
文化和历史价值,历史,0.647,而在随后的历史中,0.97795,0.0220496,0.951001,2
环境和景观,名胜古迹,0.614,牛首山也曾多次成为名胜古迹的聚集地,0.994421,0.00557901,0.987602,2
环境和景观,名胜古迹,0.614,牛首山一直保持着其作为名胜古迹的地位,0.990572,0.00942781,0.979049,2
环境和景观,名胜古迹,0.614,牛首山也曾多次成为名胜古迹的聚集地,0.994421,0.00557901,0.987602,2
环境和景观,名胜古迹,0.614,牛首山一直保持着其作为名胜古迹的地位,0.990572,0.00942781,0.979049,2
设施和服务,咨询,0.632,所以来之前特地咨询了已经来过的朋友,0.993373,0.00662714,0.985273,2
性价比,接受,0.908,说是步行距离可以接受,0.883989,0.116011,0.742198,2
性价比,成,0.618,下山又成了问题,0.215026,0.784974,0.522164,0
性价比,成,0.618,已让他成就感,0.987036,0.0129638,0.971192,2
