字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,玩遍,0.58,钟山风景区想玩遍可是要花费一两天的功夫,0.779122,0.220878,0.509159,2
性价比,免费,0.624,暑假里还有免费拍照送2寸纪念照的,0.999436,0.000563755,0.998747,2
文化和历史价值,书屋,0.559,就寻一间静谧的书屋小憩一下,0.998568,0.00143236,0.996817,2
性价比,感受,0.66,感受时光在指尖与书本的纸张间流逝,0.999874,0.000126091,0.99972,2
性价比,玩,0.633,里面各种吃的玩的用的价格都还行,0.966054,0.0339455,0.924565,2
性价比,价格,0.724,里面各种吃的玩的用的价格都还行,0.966054,0.0339455,0.924565,2
性价比,库存,0.56,要开始清理库存了,0.0190289,0.980971,0.957714,0
性价比,感受,0.66,感受的风景也不一样除了各地过来的游客,0.933954,0.0660464,0.85323,2
环境和景观,景观,0.615,等等的景观,0.989094,0.0109064,0.975764,2
设施和服务,平台,0.625,围以石栏杆的平台塔内有螺旋式扶梯围转而上每层每面有门通至塔外绕之平座绕台可鸟瞰钟山景物,0.969222,0.030778,0.931604,2
性价比,质量,0.623,下次还来希望下次还有机会合作祝你生意兴隆质量非常好真出乎我的意料包装非常仔细非常感谢,0.999966,3.43111e-05,0.999924,2
性价比,免费,0.624,参观中山陵之前一定要记得在小程序上提前预约哈就可以刷身份证免费入园了很方便,0.99991,9.04131e-05,0.999799,2
性价比,套票,0.634,我们是买的学生套票,0.961167,0.0388328,0.913705,2
性价比,套票,0.634,还买了游览车套票,0.994586,0.00541351,0.98797,2
性价比,套票,0.634,如果体力好的话就买套票,0.980029,0.0199712,0.95562,2
性价比,套票,0.634,游览车套票,0.989469,0.0105309,0.976598,2
性价比,套票,0.634,不是太累的行程安排是不用买套票,0.945843,0.0541571,0.879651,2
性价比,优惠,0.682,很优惠,0.998996,0.00100445,0.997768,2
性价比,套票,0.634,我们是买的学生套票,0.961167,0.0388328,0.913705,2
性价比,套票,0.634,还买了游览车套票,0.994586,0.00541351,0.98797,2
性价比,套票,0.634,如果体力好的话就买套票,0.980029,0.0199712,0.95562,2
性价比,套票,0.634,游览车套票,0.989469,0.0105309,0.976598,2
性价比,套票,0.634,不是太累的行程安排是不用买套票,0.945843,0.0541571,0.879651,2
性价比,套票,0.634,我们是买的学生套票,0.961167,0.0388328,0.913705,2
性价比,套票,0.634,还买了游览车套票,0.994586,0.00541351,0.98797,2
性价比,套票,0.634,如果体力好的话就买套票,0.980029,0.0199712,0.95562,2
性价比,套票,0.634,游览车套票,0.989469,0.0105309,0.976598,2
性价比,套票,0.634,不是太累的行程安排是不用买套票,0.945843,0.0541571,0.879651,2
性价比,套票,0.634,我们是买的学生套票,0.961167,0.0388328,0.913705,2
性价比,套票,0.634,还买了游览车套票,0.994586,0.00541351,0.98797,2
性价比,套票,0.634,如果体力好的话就买套票,0.980029,0.0199712,0.95562,2
性价比,套票,0.634,游览车套票,0.989469,0.0105309,0.976598,2
性价比,套票,0.634,不是太累的行程安排是不用买套票,0.945843,0.0541571,0.879651,2
性价比,玩,0.633,真的可以玩一整天,0.997104,0.00289566,0.993565,2
性价比,玩,0.633,玩累了可以先回酒店休息,0.998682,0.00131799,0.997071,2
性价比,玩累,0.607,玩累了可以先回酒店休息,0.998682,0.00131799,0.997071,2
环境和景观,夜景,0.619,晚上再来看夜景,0.997619,0.00238076,0.994709,2
性价比,套票,0.634,我们是买的学生套票,0.961167,0.0388328,0.913705,2
性价比,套票,0.634,还买了游览车套票,0.994586,0.00541351,0.98797,2
性价比,套票,0.634,如果体力好的话就买套票,0.980029,0.0199712,0.95562,2
性价比,套票,0.634,游览车套票,0.989469,0.0105309,0.976598,2
性价比,套票,0.634,不是太累的行程安排是不用买套票,0.945843,0.0541571,0.879651,2
性价比,成,0.618,钟山陵就成了绝佳拍照点,0.985132,0.0148684,0.966959,2
性价比,玩,0.633,来南京玩,0.99012,0.00988034,0.978044,2
性价比,这位,0.853,很美～这位藏在钟山景区里的黄色房子,0.998842,0.00115765,0.997427,2
性价比,这位,0.853,生活情景等等～近距离感受了一下这位民国奇女子的传奇一生～,0.99234,0.00765964,0.982979,2
性价比,感受,0.66,生活情景等等～近距离感受了一下这位民国奇女子的传奇一生～,0.99234,0.00765964,0.982979,2
性价比,这位,0.853,很美～这位藏在钟山景区里的黄色房子,0.998842,0.00115765,0.997427,2
性价比,这位,0.853,生活情景等等～近距离感受了一下这位民国奇女子的传奇一生～,0.99234,0.00765964,0.982979,2
性价比,玩个,0.647,在里面可以玩个一天,0.984791,0.0152088,0.966203,2
性价比,游玩,0.614,但是依然挡不住游玩的心情,0.995882,0.00411812,0.990849,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
性价比,价格比,0.731,联票价格比各景点单买要便宜,0.95961,0.0403905,0.910243,2
性价比,便宜,0.689,联票价格比各景点单买要便宜,0.95961,0.0403905,0.910243,2
性价比,免费,0.624,中山陵是免费的,0.998692,0.00130832,0.997093,2
性价比,用作,0.622,主要用作纪念孙中山先生仪式时的音乐表演及集会演讲,0.99848,0.00151985,0.996623,2
性价比,平价,0.67,还挺平价的,0.990826,0.00917396,0.979613,2
性价比,价格,0.724,缆车价格120,0.807161,0.192839,0.571468,2
性价比,价格,0.724,整个店风格特别唯美淡雅价格实惠来南京打卡旅游的好地方,0.99988,0.000119687,0.999734,2
性价比,实惠,0.954,整个店风格特别唯美淡雅价格实惠来南京打卡旅游的好地方,0.99988,0.000119687,0.999734,2
性价比,改成,0.605,我们四川后来改成了大排档,0.0455375,0.954462,0.898805,0
性价比,玩玩,0.634,来南京玩玩,0.993314,0.00668594,0.985142,2
环境和景观,自然景观,0.612,自然景观丰富优美,0.990762,0.00923792,0.979471,2
环境和景观,文化底蕴,0.619,文化底蕴博大深厚,0.999552,0.000448122,0.999004,2
环境和景观,名胜古迹,0.614,明孝陵三大核心景区分布着各类名胜古迹200多处,0.992505,0.00749538,0.983344,2
环境和景观,人文景观,0.612,人文景观众多,0.98302,0.0169801,0.962266,2
设施和服务,服务,0.622,别的地方我拒载不就完了吗？服务落后车辆不干净态度还差,9.59005e-05,0.999904,0.999787,0
性价比,游玩,0.614,欢迎大家来游玩,0.998524,0.00147556,0.996721,2
性价比,游玩,0.614,南京游玩攻略,0.975814,0.0241864,0.946253,2
性价比,套票,0.634,景区套票的话是100RMB,0.868474,0.131526,0.70772,2
性价比,玩法,0.692,玩法：可以逛半个小时左右,0.988303,0.0116974,0.974006,2
性价比,玩法,0.692,玩法：梅花山就在明孝陵对面,0.985797,0.0142028,0.968438,2
性价比,玩法,0.692,玩法：灵谷塔真是什么角度拍都很美,0.99962,0.000379699,0.999156,2
性价比,成人,0.622,门票：成人门票60元,0.950826,0.0491739,0.890725,2
性价比,半价票,0.633,老人和儿童是半价票,0.915013,0.0849873,0.811139,2
性价比,玩法,0.692,玩法：可以逛半个小时左右,0.988303,0.0116974,0.974006,2
性价比,玩法,0.692,玩法：梅花山就在明孝陵对面,0.985797,0.0142028,0.968438,2
性价比,玩法,0.692,玩法：灵谷塔真是什么角度拍都很美,0.99962,0.000379698,0.999156,2
性价比,玩法,0.692,玩法：可以逛半个小时左右,0.988303,0.0116974,0.974006,2
性价比,玩法,0.692,玩法：梅花山就在明孝陵对面,0.985797,0.0142028,0.968438,2
性价比,玩法,0.692,玩法：灵谷塔真是什么角度拍都很美,0.99962,0.000379699,0.999156,2
性价比,角度,0.673,玩法：灵谷塔真是什么角度拍都很美,0.99962,0.000379699,0.999156,2
文化和历史价值,公园,0.555,公园里有很多喵星人,0.981949,0.0180514,0.959886,2
性价比,免费,0.624,门票是免费的,0.992241,0.00775897,0.982758,2
性价比,玩,0.633,可以做好攻略专门花一天时间去玩,0.987117,0.0128827,0.971372,2
性价比,玩,0.633,推荐来南京玩的朋友必去钟山风景区,0.996787,0.00321311,0.99286,2
性价比,成长,0.647,交通：成长公交：游1路,0.989301,0.0106993,0.976224,2
性价比,套票,0.634,门票：套票89,0.97252,0.0274795,0.938934,2
性价比,生成,0.636,推荐理由：钟山风景区有着自然生成的山林野趣,0.982396,0.0176038,0.960881,2
文化和历史价值,历史,0.647,来这种名人文化景区还是需要一点文学历史知识,0.963934,0.0360657,0.919854,2
文化和历史价值,历史,0.647,看着有百年的历史了,0.996137,0.00386281,0.991416,2
文化和历史价值,历史,0.647,来这种名人文化景区还是需要一点文学历史知识,0.963934,0.0360657,0.919854,2
文化和历史价值,历史,0.647,看着有百年的历史了,0.996137,0.00386281,0.991416,2
性价比,用眼,0.635,仅此3张小小的照片是没法展现美龄宫的美妙因此用眼用心记住才是对得起此行,0.697917,0.302083,0.328705,2
性价比,用心,0.639,仅此3张小小的照片是没法展现美龄宫的美妙因此用眼用心记住才是对得起此行,0.697917,0.302083,0.328705,2
性价比,评价,0.682,对民国第一夫人宋美龄女士不多评价了,0.521113,0.478887,0.577749,1
性价比,成,0.618,去那未去成的音乐台,0.25452,0.74548,0.4344,0
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
性价比,感受,0.66,感受大自然的鬼斧神工般的美好,0.999032,0.000967872,0.997849,2
性价比,还价,0.634,可以试着还价哦～,0.943248,0.0567524,0.873884,2
环境和景观,环境,0.621,应该是为了环境,0.172866,0.827134,0.615853,0
性价比,免费,0.624,想免费入中山陵的可以在微信上预约,0.994147,0.00585262,0.986994,2
性价比,成人,0.622,成人,0.844888,0.155112,0.655306,2
性价比,免费,0.624,70周岁以上老年人门票免费,0.925918,0.0740821,0.835373,2
性价比,玩法,0.692,玩法：1,0.981385,0.0186146,0.958634,2
性价比,性价比,1.0,性价比比较高,0.99961,0.000389833,0.999134,2
文化和历史价值,历史,0.647,也可以了解到更多关于南京的历史,0.999829,0.000171277,0.999619,2
性价比,免费,0.624,它是免费的,0.975211,0.0247888,0.944914,2
性价比,免费,0.624,其实免费的逛逛就已经很不错了,0.997312,0.00268842,0.994026,2
性价比,免费,0.624,它是免费的,0.975211,0.0247889,0.944914,2
性价比,免费,0.624,其实免费的逛逛就已经很不错了,0.997312,0.00268842,0.994026,2
性价比,成,0.618,所以这次中山陵没去成,0.838555,0.161445,0.641233,2
性价比,玩,0.633,感觉可以玩两天哈哈哈,0.999508,0.000491584,0.998908,2
性价比,套票,0.634,买了套票,0.986703,0.0132972,0.97045,2
性价比,玩,0.633,往后往另一边的顺序玩,0.964031,0.035969,0.920069,2
性价比,接送,0.599,说是全程电瓶车接送和讲解,0.871591,0.128409,0.714647,2
文化和历史价值,公园,0.555,这里类似公园,0.791191,0.208809,0.53598,2
性价比,玩,0.633,这次趁大家都放假就约了一波南京离我们的家都不远就约了去南京玩几天其中一个小伙伴做路线把行程弄得很好中山陵必去真的很大建穿个舒适鞋少备点东西,0.99982,0.000180248,0.9996,2
文化和历史价值,历史,0.647,革命历史图书馆,0.998544,0.00145624,0.996764,2
性价比,选择性,0.673,其它地方如果时间来不急可以选择性去一下,0.915036,0.084964,0.811191,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
性价比,套票,0.634,可以选择买套票,0.994564,0.00543626,0.987919,2
性价比,套票,0.634,不包在套票里也没有优惠,0.244457,0.755543,0.456762,0
性价比,套票,0.634,这个不包含在套票里,0.253494,0.746506,0.43668,0
性价比,价格,0.724,价格100,0.562467,0.437533,0.027704,2
性价比,半价,0.638,学生证享半价优惠,0.994105,0.00589481,0.986901,2
性价比,优惠,0.682,学生证享半价优惠,0.994105,0.00589481,0.986901,2
性价比,优惠,0.682,不包在套票里也没有优惠,0.244457,0.755543,0.456762,0
性价比,套票,0.634,可以选择买套票,0.994564,0.00543626,0.987919,2
性价比,套票,0.634,不包在套票里也没有优惠,0.244457,0.755543,0.456762,0
性价比,套票,0.634,这个不包含在套票里,0.253494,0.746506,0.43668,0
性价比,优惠,0.682,学生证享半价优惠,0.994105,0.00589481,0.986901,2
性价比,优惠,0.682,不包在套票里也没有优惠,0.244457,0.755543,0.456762,0
性价比,扫成,0.604,银杏叶全被扫成一堆一堆的了,0.00575278,0.994247,0.987216,0
性价比,免费,0.624,中山陵是免费进入的,0.998418,0.00158209,0.996484,2
性价比,免费,0.624,免费进的周一都是闭馆,0.992964,0.00703602,0.984364,2
性价比,免费,0.624,中山陵是免费进入的,0.998418,0.00158209,0.996484,2
性价比,免费,0.624,免费进的周一都是闭馆,0.992964,0.00703602,0.984364,2
性价比,套票,0.634,可以选择买套票,0.994564,0.00543627,0.987919,2
性价比,套票,0.634,不包在套票里也没有优惠,0.244457,0.755543,0.456762,0
性价比,套票,0.634,这个不包含在套票里,0.253494,0.746506,0.43668,0
性价比,免费,0.624,门票：免费,0.988495,0.0115051,0.974433,2
性价比,角度,0.673,各种角度拍照哈哈哈,0.999634,0.000365583,0.999188,2
性价比,玩法,0.692,玩法攻略：南京市非常有意思的一个城市真的是非常的好的,0.999907,9.29977e-05,0.999793,2
性价比,玩,0.633,有很多好玩的地方,0.999554,0.000446417,0.999008,2
性价比,玩,0.633,玩法攻略：南京市非常有意思的一个城市真的是非常的好的,0.999907,9.29977e-05,0.999793,2
性价比,玩,0.633,特别是这个东西以后就会有非常多的朋友红彤彤的地方下车给你捧场换一个来这里玩似的非常不错的一个,0.999778,0.00022206,0.999507,2
性价比,玩,0.633,真的是特别的好玩,0.999918,8.17812e-05,0.999818,2
性价比,玩,0.633,推荐给大家都来这里体验体验这里玩耍的乐趣吧,0.998773,0.00122666,0.997274,2
性价比,玩,0.633,很适合大家去游玩哦,0.999868,0.00013239,0.999706,2
性价比,玩,0.633,必玩榜,0.998789,0.00121121,0.997308,2
性价比,玩耍,0.603,推荐给大家都来这里体验体验这里玩耍的乐趣吧,0.998773,0.00122666,0.997274,2
性价比,游玩,0.614,很适合大家去游玩哦,0.999868,0.00013239,0.999706,2
设施和服务,绿色通道,0.623,也有绿色通道上去,0.979338,0.0206618,0.954085,2
环境和景观,人文,0.611,去感受一下人文历史和感官的双重享受,0.999918,8.18587e-05,0.999818,2
文化和历史价值,历史,0.647,去感受一下人文历史和感官的双重享受,0.999918,8.18589e-05,0.999818,2
文化和历史价值,历史,0.647,滴滴也就30多～对历史感兴趣的话,0.395088,0.604912,0.122028,0
性价比,玩个,0.647,基本玩个半天可以都有看一遍,0.998723,0.00127677,0.997163,2
性价比,玩,0.633,平平安安的玩,0.993772,0.00622842,0.986159,2
性价比,优惠,0.682,会比当天买票人均优惠8元左右,0.953951,0.0460493,0.897668,2
环境和景观,环境,0.621,交通很方便的来到此处环境很美建筑风格设计独特很喜欢,0.999718,0.000281614,0.999374,2
性价比,玩,0.633,可以一站一站自己玩,0.994274,0.00572557,0.987277,2
性价比,免费,0.624,中山陵免费但是需要提前预约,0.999592,0.000407537,0.999094,2
性价比,半价,0.638,趁着还是学生就买了半价学生票,0.682091,0.317909,0.293535,2
性价比,套票,0.634,销售人员忽悠同去的老师一个人套票100元车费100元,0.000466277,0.999534,0.998964,0
性价比,玩耍,0.603,南京今年的冬天来的比以往更暖一些都12月初钟山风景区还是一派秋日生机的感觉找个大好天气做地铁到苜蓿园一号口出来其实导航很明显很好找出来左手边顺着木栈道一路上坡美景便尽收眼底了原本是冲着最美明孝陵600米其实发现一路美景还是很多啊如果时间充裕不建议大家坐小火车上景区溜达便是风景图奉上每年必打卡的地方很推荐第一次来南京的小伙伴玩耍,0.999952,4.77263e-05,0.999894,2
性价比,套票,0.634,整个钟山风景区的套票是100元,0.904794,0.0952057,0.788432,2
文化和历史价值,休闲,0.558,是个休闲的好去处,0.999788,0.000212429,0.999528,2
性价比,感受,0.66,印象最深刻的感受是什么？他说秋天,0.863381,0.136619,0.696403,2
文化和历史价值,历史,0.647,倒是很契合历史底蕴深厚的钟山景区,0.719553,0.280447,0.376785,2
性价比,套票,0.634,如果没有带小孩儿或老人没有必要买50元的套票,0.16656,0.83344,0.629867,0
文化和历史价值,历史,0.647,建筑内的很多陈设也都是依据历史资料复原陈列的,0.976871,0.0231289,0.948602,2
文化和历史价值,历史,0.647,是一个很有历史和故事的司机,0.993143,0.00685691,0.984763,2
文化和历史价值,历史,0.647,在紫金山上留下了历史上许多豪杰的衣冠冢,0.995118,0.00488194,0.989151,2
文化和历史价值,历史,0.647,一座城一段历史,0.998095,0.00190459,0.995768,2
文化和历史价值,历史,0.647,来瞻仰历史,0.998061,0.00193861,0.995692,2
性价比,玩转,0.632,玩转钟山风景区核心景点,0.988752,0.0112477,0.975005,2
性价比,玩,0.633,玩转钟山风景区核心景点,0.988752,0.0112477,0.975005,2
性价比,玩,0.633,早上九点半到景区一天时间玩的很充裕,0.998628,0.00137153,0.996952,2
性价比,免费,0.624,现在门票免费直接提前一天预订就可以了,0.998136,0.0018636,0.995859,2
环境和景观,人文,0.611,里面空气极好很强的人文气息,0.99886,0.00113983,0.997467,2
性价比,接驳,0.622,景区有旅游车接驳很方便,0.991462,0.00853754,0.981028,2
性价比,成,0.618,所到之处皆成风景,0.993684,0.00631626,0.985964,2
性价比,成,0.618,被秋风染成油画,0.972811,0.0271894,0.939579,2
性价比,成,0.618,根本不需要加任何的滤镜就会自成一派,0.908882,0.0911182,0.797515,2
性价比,染成,0.603,被秋风染成油画,0.972811,0.0271894,0.939579,2
性价比,自成,0.633,根本不需要加任何的滤镜就会自成一派,0.908882,0.0911182,0.797515,2
设施和服务,维修,0.642,中山陵上次来在维修,0.969804,0.0301962,0.932897,2
设施和服务,自助,0.635,景区服务处有存行李包裹自助柜,0.968246,0.0317545,0.929434,2
性价比,玩,0.633,推荐用一整天的时间慢慢逛慢慢玩,0.999454,0.000545786,0.998787,2
文化和历史价值,历史,0.647,充满历史文化的地方要听讲解,0.998424,0.00157643,0.996497,2
文化和历史价值,历史,0.647,知道这个景点的历史会让你更好的记住这里,0.951191,0.0488094,0.891535,2
文化和历史价值,历史,0.647,充满历史文化的地方要听讲解,0.998424,0.00157643,0.996497,2
文化和历史价值,历史,0.647,知道这个景点的历史会让你更好的记住这里,0.951191,0.0488094,0.891535,2
设施和服务,设施,0.621,旅游设施齐全,0.999208,0.000792051,0.99824,2
性价比,游玩,0.614,2天时间游玩,0.992889,0.00711123,0.984197,2
文化和历史价值,历史,0.647,看起来有一百年历史了,0.993514,0.00648599,0.985587,2
文化和历史价值,公园,0.555,世界文化遗产明孝陵和灵谷寺公园的话,0.991886,0.00811397,0.981969,2
性价比,套票,0.634,可以买100的套票,0.997167,0.00283273,0.993705,2
性价比,套票,0.634,门票攻略全景区套票,0.975463,0.0245375,0.945472,2
性价比,套票,0.634,持景区门票或套票可免费乘坐,0.983922,0.0160782,0.964271,2
性价比,半价,0.638,60至69周岁本市及外省市居民凭有效证件半价入园,0.918701,0.0812988,0.819336,2
性价比,免费,0.624,部队离退休干部凭有效证件免费入园,0.974406,0.0255945,0.943123,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,免费,0.624,持景区门票或套票可免费乘坐,0.983922,0.0160782,0.964271,2
性价比,免费,0.624,部队离退休干部凭有效证件免费入园,0.974406,0.0255945,0.943123,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,免费,0.624,持景区门票或套票可免费乘坐,0.983922,0.0160782,0.964271,2
性价比,套票,0.634,门票攻略全景区套票,0.975463,0.0245375,0.945472,2
性价比,套票,0.634,持景区门票或套票可免费乘坐,0.983922,0.0160782,0.964271,2
性价比,免费,0.624,部队离退休干部凭有效证件免费入园,0.974406,0.0255944,0.943123,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,免费,0.624,持景区门票或套票可免费乘坐,0.983922,0.0160782,0.964271,2
性价比,租用,0.616,可租用8,0.982618,0.0173818,0.961374,2
性价比,套票,0.634,：购买的套票风景区,0.986284,0.0137159,0.96952,2
性价比,玩法,0.692,玩法,0.976751,0.0232488,0.948336,2
性价比,玩法,0.692,玩法：建议游玩时间1天到两天,0.985835,0.0141654,0.968521,2
性价比,游玩,0.614,玩法：建议游玩时间1天到两天,0.985835,0.0141654,0.968521,2
性价比,套票,0.634,买套票吧最好,0.967237,0.0327631,0.927193,2
环境和景观,地标,0.618,中山陵是南京的地标性风景区,0.999127,0.000873061,0.99806,2
性价比,性,0.692,中山陵是南京的地标性风景区,0.999127,0.000873061,0.99806,2
环境和景观,环境,0.621,环境,0.900831,0.0991694,0.779623,2
性价比,玩,0.633,我们在南京玩了几天,0.94175,0.05825,0.870556,2
性价比,玩,0.633,建议游玩时间：7小时,0.947252,0.0527482,0.882782,2
性价比,玩,0.633,一边游玩一边听听解说也很长知识～,0.999358,0.000641903,0.998574,2
性价比,套票,0.634,我们买的套票100块一个人,0.94527,0.0547302,0.878377,2
性价比,优惠,0.682,大众点评上好像有优惠,0.882208,0.117792,0.738239,2
性价比,游玩,0.614,建议游玩时间：7小时,0.947252,0.0527482,0.882782,2
性价比,游玩,0.614,一边游玩一边听听解说也很长知识～,0.999358,0.000641903,0.998574,2
性价比,游玩,0.614,建议游玩时间：7小时,0.947252,0.0527483,0.882782,2
性价比,游玩,0.614,一边游玩一边听听解说也很长知识～,0.999358,0.000641904,0.998574,2
环境和景观,人文景观,0.612,内部各种人文景观,0.998623,0.00137675,0.996941,2
性价比,免费,0.624,门票免费,0.984417,0.0155832,0.965371,2
性价比,达成,0.598,从美龄宫去中山陵可以达成游览车,0.995854,0.00414579,0.990787,2
性价比,免费,0.624,公众号免费预约进去的,0.991836,0.00816443,0.981857,2
性价比,免费,0.624,和你说免费帮忙拍照,0.955495,0.0445045,0.901101,2
性价比,免费,0.624,公众号免费预约进去的,0.991836,0.00816443,0.981857,2
性价比,免费,0.624,和你说免费帮忙拍照,0.955495,0.0445045,0.901101,2
性价比,票价,0.677,票价35每人,0.877168,0.122832,0.72704,2
设施和服务,汉服,0.638,也有很多穿汉服的小姐姐去拍照,0.998036,0.0019637,0.995636,2
环境和景观,名胜古迹,0.614,钟山就是名胜古迹,0.992257,0.00774264,0.982794,2
性价比,免费,0.624,免费吃喝玩乐＃,0.981355,0.0186455,0.958566,2
性价比,游玩,0.614,我还没有全部游玩过,0.28183,0.71817,0.373711,0
性价比,游玩,0.614,游玩的人特别的多,0.996228,0.0037723,0.991617,2
性价比,游玩,0.614,我还没有全部游玩过,0.28183,0.71817,0.373711,0
性价比,游玩,0.614,游玩的人特别的多,0.996228,0.0037723,0.991617,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,成熟,0.652,秋天的美是那样成熟,0.99955,0.00044961,0.999001,2
性价比,成泥,0.644,＂零落成泥碾作尘,0.2425,0.7575,0.461112,0
文化和历史价值,公园,0.555,其实不止是景区和公园,0.805767,0.194233,0.568372,2
环境和景观,保洁,0.635,被保洁阿姨扫成落叶堆的时候,0.0810058,0.918994,0.819987,0
性价比,扫成,0.604,被保洁阿姨扫成落叶堆的时候,0.0810058,0.918994,0.819987,0
文化和历史价值,历史,0.647,钟山风光以南京历史文化为基础,0.990254,0.00974639,0.978341,2
环境和景观,名胜,0.615,钟山风景名胜区位于南京市城东,0.959752,0.0402482,0.91056,2
环境和景观,名胜,0.615,是国家级5A级著名风景名胜区,0.994876,0.00512386,0.988614,2
环境和景观,名胜,0.615,这是名胜景区的重要特色和留给千秋万代的重要财富,0.993375,0.00662495,0.985278,2
性价比,名气,0.604,鸭血粉丝汤名气最大的店是回味鸭血粉丝汤和鸭得堡,0.930364,0.0696355,0.845254,2
文化和历史价值,公园,0.555,有时间可以去燕子矶公园到五马渡广场的滨江大道感受一下,0.963015,0.0369847,0.917812,2
文化和历史价值,历史,0.647,很有历史沧桑感,0.999934,6.64181e-05,0.999852,2
设施和服务,住宿,0.623,住宿：,0.958581,0.0414188,0.907958,2
设施和服务,住宿,0.623,住宿也可以选择在南京站附近,0.991078,0.00892204,0.980173,2
设施和服务,住宿,0.623,住宿选地铁沿线是常规操作,0.897176,0.102824,0.771503,2
性价比,相比,0.665,相比南京南站,0.917082,0.0829177,0.815738,2
设施和服务,住宿,0.623,住宿：,0.958581,0.0414188,0.907958,2
设施和服务,住宿,0.623,住宿也可以选择在南京站附近,0.991078,0.00892204,0.980173,2
设施和服务,住宿,0.623,住宿选地铁沿线是常规操作,0.897176,0.102824,0.771503,2
性价比,选可,0.624,有条件的选可俯瞰玄武湖的高层公寓民宿,0.992304,0.00769647,0.982897,2
设施和服务,住宿,0.623,住宿：,0.958581,0.0414188,0.907958,2
设施和服务,住宿,0.623,住宿也可以选择在南京站附近,0.991078,0.00892204,0.980173,2
设施和服务,住宿,0.623,住宿选地铁沿线是常规操作,0.897176,0.102824,0.771503,2
性价比,套票,0.634,买了一个套票,0.951058,0.0489417,0.891241,2
性价比,玩耍,0.603,明孝陵太适合暖冬的下午坐在草坪玩耍了,0.99989,0.000109784,0.999756,2
性价比,免费,0.624,完全是免费的哦,0.991151,0.00884861,0.980336,2
性价比,玩,0.633,欢迎来南京玩哦,0.996341,0.00365862,0.99187,2
性价比,接待,0.619,因为接待外宾,0.991762,0.00823852,0.981692,2
性价比,套票,0.634,买了四个景点的联程套票,0.940871,0.0591286,0.868603,2
性价比,感受到,0.6,置身其中都能感受到蔣元帥浪漫的一面,0.99715,0.00285035,0.993666,2
性价比,像是,0.611,陵園路像是一條項鍊,0.270349,0.729651,0.399223,0
性价比,像是,0.611,而美齡宮就像是鍊咀上的翡翠,0.503635,0.496365,0.927292,1
性价比,像是,0.611,陵園路像是一條項鍊,0.270349,0.729651,0.399223,0
性价比,像是,0.611,而美齡宮就像是鍊咀上的翡翠,0.503635,0.496365,0.927298,1
性价比,个性,0.696,美龄宫里陈列了宋先生的国画大气而具有个性功底十分了得家具陈列皆简洁且恰到好处审美不落俗套即使放到现今亦是不过时的,0.999834,0.000165869,0.999631,2
性价比,成,0.618,中山陵需要提前预约不过时间来不及就没去成只能想着下次再去啦,0.999706,0.000294284,0.999346,2
性价比,感受,0.66,实是一个赏秋感受历史积淀的好地方,0.999609,0.000391217,0.999131,2
文化和历史价值,历史,0.647,满眼金黄的银杏叶梧桐叶和红枫交映着因为地方大显得大多地方人不是很多一景一画一叶身在此中六朝明朝民国的历史感弥漫开来人流聚集的地方就是人从众啦,0.957741,0.0422587,0.906092,2
文化和历史价值,历史,0.647,实是一个赏秋感受历史积淀的好地方,0.999609,0.000391217,0.999131,2
文化和历史价值,公园,0.555,然后从白马公园那边走的,0.900306,0.0996938,0.778458,2
性价比,价,0.707,上山的路上好多卖水的都正常价两块,0.586517,0.413483,0.0811487,2
性价比,套票,0.634,推荐买套票100,0.989265,0.0107348,0.976145,2
性价比,游玩,0.614,整个风景区需要游玩一天中午可以在这里吃午饭,0.992729,0.00727087,0.983843,2
性价比,接近,0.63,明孝陵5号和1号出入口接近地铁站和公交车站,0.991265,0.00873496,0.980589,2
环境和景观,地标,0.618,南京旅游的地标,0.988313,0.0116872,0.974029,2
性价比,玩,0.633,我们这次去玩的体验很棒,0.999931,6.89382e-05,0.999847,2
性价比,玩,0.633,玩了6个景点,0.984444,0.0155555,0.965432,2
性价比,套票,0.634,我们买了套票,0.987524,0.0124756,0.972276,2
性价比,玩,0.633,我们这次去玩的体验很棒,0.999931,6.89382e-05,0.999847,2
性价比,玩,0.633,玩了6个景点,0.984444,0.0155555,0.965432,2
性价比,感受到,0.6,只有上到中山陵的时候感受到了一阵清凉,0.959417,0.0405835,0.909815,2
设施和服务,共享,0.629,共享一日美好时光,0.999826,0.000173974,0.999614,2
性价比,真可为,0.634,真可为相当的方便嘛,0.997088,0.00291156,0.99353,2
性价比,套票,0.634,套票一百一个人,0.940839,0.0591607,0.868532,2
