字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
设施和服务,汉服,0.638,许多小姐姐穿着汉服来这里打卡拍照,0.985227,0.0147731,0.967171,2
文化和历史价值,历史,0.647,都是艺术和历史的沉淀,0.999121,0.000879293,0.998046,2
文化和历史价值,历史,0.647,城墙头的砖石感觉也非常有历史感,0.999624,0.000376021,0.999164,2
文化和历史价值,历史,0.647,诉说着朱元璋的部分历史,0.998915,0.0010852,0.997588,2
性价比,免费,0.624,和免费通道,0.976781,0.0232193,0.948401,2
性价比,价格,0.724,价格你懂的,0.232973,0.767027,0.482283,0
性价比,优惠,0.682,在大众提前一天购票可以优惠5块钱,0.962262,0.0377384,0.916137,2
性价比,原价,0.702,当日买的话只能原价哦～,0.741227,0.258773,0.424949,2
文化和历史价值,历史,0.647,历史的温厚就在这里,0.994465,0.005535,0.9877,2
性价比,游玩,0.614,值得去游玩的地方,0.99897,0.00103028,0.997711,2
性价比,套票,0.634,可以买套票,0.996534,0.00346595,0.992298,2
性价比,玩,0.633,常来或者是玩好几天的可以考虑公园年卡,0.996919,0.00308149,0.993152,2
文化和历史价值,公园,0.555,常来或者是玩好几天的可以考虑公园年卡,0.996919,0.00308149,0.993152,2
环境和景观,新景点,0.604,长生鹿苑倒是属于新景点,0.372736,0.627264,0.171698,0
环境和景观,文化底蕴,0.619,其他园区文化底蕴很浓,0.948573,0.0514269,0.885718,2
环境和景观,环境,0.621,"周末去了南京的明孝陵正是赏花的季节
环境非常的优美很多人都在这里拍照
还有小鹿可以一起玩耍
玩累了还可以在这边野餐
真的是跟家人朋友一起出去玩的好地方",0.999989,1.10943e-05,0.999975,2
性价比,玩耍,0.603,"周末去了南京的明孝陵正是赏花的季节
环境非常的优美很多人都在这里拍照
还有小鹿可以一起玩耍
玩累了还可以在这边野餐
真的是跟家人朋友一起出去玩的好地方",0.999989,1.10942e-05,0.999975,2
性价比,玩累,0.607,"周末去了南京的明孝陵正是赏花的季节
环境非常的优美很多人都在这里拍照
还有小鹿可以一起玩耍
玩累了还可以在这边野餐
真的是跟家人朋友一起出去玩的好地方",0.999989,1.10943e-05,0.999975,2
性价比,感受,0.66,感受厚重的历史气息,0.999907,9.32427e-05,0.999793,2
文化和历史价值,历史,0.647,感受厚重的历史气息,0.999907,9.32427e-05,0.999793,2
文化和历史价值,历史,0.647,很有历史沧桑感,0.999934,6.64181e-05,0.999852,2
性价比,价格,0.724,门票价格不贵,0.988852,0.0111477,0.975228,2
性价比,价格,0.724,价格适中人挺多,0.992454,0.00754624,0.983231,2
性价比,感受到,0.6,整体没有感受到特别好,0.0865862,0.913414,0.807586,0
性价比,成片,0.609,明孝陵的梅花山开了成片成片的梅花,0.999725,0.000275291,0.999388,2
性价比,成片,0.609,明孝陵的梅花山开了成片成片的梅花,0.999725,0.000275291,0.999388,2
性价比,速度,0.705,好在前进速度很快,0.945845,0.0541554,0.879655,2
性价比,玩玩,0.634,吃吃玩玩,0.989631,0.0103695,0.976957,2
性价比,成人,0.622,成人60一张,0.931239,0.0687614,0.847197,2
设施和服务,在线,0.627,如果提前决定可以在线上买好像57一张,0.978038,0.0219624,0.951195,2
性价比,免费,0.624,老人南京本地的60岁以上免费,0.96122,0.0387796,0.913823,2
性价比,半价,0.638,外地的老人60岁以上半价,0.844861,0.155139,0.655246,2
性价比,程度,0.73,明孝陵大概就是一年去一次的程度,0.999501,0.000499019,0.998891,2
文化和历史价值,历史,0.647,有着悠久的历史和深厚的文化底蕴,0.997027,0.002973,0.993393,2
文化和历史价值,历史,0.647,既有厚重的历史沧桑感,0.999674,0.000325865,0.999276,2
环境和景观,文化底蕴,0.619,有着悠久的历史和深厚的文化底蕴,0.997027,0.002973,0.993393,2
文化和历史价值,历史,0.647,有着悠久的历史和深厚的文化底蕴,0.997027,0.002973,0.993393,2
文化和历史价值,历史,0.647,既有厚重的历史沧桑感,0.999674,0.000325865,0.999276,2
性价比,游玩,0.614,今天前来游玩赶上爆热的天气,0.989067,0.0109327,0.975705,2
设施和服务,维修,0.642,但颜真卿碑林和定林山庄都在关闭维修,0.211381,0.788619,0.530265,0
环境和景观,名胜古迹,0.614,明孝陵南京的名胜古迹,0.999762,0.000237886,0.999471,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的成就,0.979747,0.0202526,0.954994,2
性价比,形式,0.664,宝城宝顶等建筑形式,0.888814,0.111186,0.75292,2
性价比,套票,0.634,"应该是南京第一大名片了吧
正值南京梅花节
看看梅花山不错的
石像路还是要秋天来才有感觉
景区好大走累了时间也晚了
幸好买了景区套票
可以玩两天",0.999144,0.000856376,0.998097,2
性价比,玩,0.633,"应该是南京第一大名片了吧
正值南京梅花节
看看梅花山不错的
石像路还是要秋天来才有感觉
景区好大走累了时间也晚了
幸好买了景区套票
可以玩两天",0.999144,0.000856377,0.998097,2
设施和服务,汉服,0.638,穿汉服过去十分合适,0.999857,0.000142717,0.999683,2
设施和服务,汉服,0.638,于是和几个同袍一块穿汉服过去的,0.909734,0.0902656,0.79941,2
设施和服务,汉服,0.638,穿汉服过去十分合适,0.999857,0.000142717,0.999683,2
设施和服务,汉服,0.638,于是和几个同袍一块穿汉服过去的,0.909734,0.0902656,0.79941,2
性价比,感受到,0.6,很少能感受到一个风景区的美,0.998158,0.0018424,0.995906,2
文化和历史价值,公园,0.555,更推荐古林公园,0.994106,0.0058936,0.986903,2
文化和历史价值,公园,0.555,远远比不上古林公园的舒适惬意,0.0537157,0.946284,0.880632,0
文化和历史价值,公园,0.555,更推荐古林公园,0.994106,0.0058936,0.986903,2
文化和历史价值,公园,0.555,远远比不上古林公园的舒适惬意,0.0537157,0.946284,0.880632,0
性价比,感受,0.66,感受历史的厚重,0.999776,0.000224387,0.999501,2
文化和历史价值,历史,0.647,感受历史的厚重,0.999776,0.000224387,0.999501,2
文化和历史价值,历史,0.647,历史文化之悠久不言而喻,0.998427,0.0015733,0.996504,2
文化和历史价值,公园,0.555,自从办了公园年卡,0.919577,0.0804228,0.821283,2
文化和历史价值,历史,0.647,再一个印象深刻的就历史的厚重感了,0.98084,0.0191601,0.957422,2
性价比,玩,0.633,如果要去玩一定要提前预约哦,0.999371,0.00062906,0.998602,2
性价比,成,0.618,每周末的散心成了支撑工作日的动力,0.995022,0.0049783,0.988937,2
性价比,玩,0.633,如果只玩明孝陵,0.956501,0.0434986,0.903337,2
性价比,玩,0.633,玩一圈很快半天就过去啦,0.999546,0.000453906,0.998991,2
性价比,玩,0.633,如果只玩明孝陵,0.956501,0.0434986,0.903336,2
性价比,玩,0.633,玩一圈很快半天就过去啦,0.999546,0.000453906,0.998991,2
性价比,游玩,0.614,一张票可以游玩明孝陵和梅花山,0.998076,0.0019244,0.995724,2
文化和历史价值,历史,0.647,也有历史积淀的底蕴,0.999844,0.000156149,0.999653,2
性价比,堪称,0.659,堪称高效逛山,0.996302,0.00369843,0.991781,2
性价比,高效,0.56,堪称高效逛山,0.996302,0.00369843,0.991781,2
性价比,游玩,0.614,赏梅看鹿徒步游玩时间3,0.990943,0.00905723,0.979873,2
性价比,免费,0.624,儿童120cm以下免费,0.97992,0.02008,0.955378,2
性价比,免费,0.624,鹿苑分为免费观赏通道,0.976636,0.023364,0.94808,2
性价比,接近,0.63,在接近明孝陵3号口处有一条小路,0.993752,0.00624794,0.986116,2
性价比,免费,0.624,儿童120cm以下免费,0.97992,0.02008,0.955378,2
性价比,免费,0.624,鹿苑分为免费观赏通道,0.976636,0.0233639,0.94808,2
性价比,染成,0.603,把梅花山染成粉色,0.223826,0.776174,0.502608,0
性价比,接触,0.615,PS：长沙鹿苑需要买鹿食才能和鹿亲密接触哦,0.984398,0.0156018,0.965329,2
性价比,免费,0.624,博物馆免费,0.906324,0.0936758,0.791832,2
性价比,用作,0.622,主要用作纪念中山先生仪式时的音乐表演及集会演讲,0.997448,0.00255242,0.994328,2
性价比,票价,0.677,总的来说还是值60元票价的,0.975536,0.0244642,0.945635,2
性价比,深度,0.666,好像还没有深度打卡过明孝陵陵宫,0.432694,0.567306,0.0384577,0
性价比,感受,0.66,顺便感受下皇家第一陵的气魄,0.997669,0.00233152,0.994819,2
性价比,成人,0.622,成人60,0.942597,0.0574033,0.872437,2
性价比,感受,0.66,就是要来到大自然中好好的感受感受生机,0.999058,0.000941997,0.997907,2
性价比,感受,0.66,就是要来到大自然中好好的感受感受生机,0.999058,0.000941997,0.997907,2
性价比,爱玩,0.631,又菜又爱玩,0.999539,0.000461126,0.998975,2
环境和景观,温度,0.635,温度刚刚好,0.998208,0.00179171,0.996019,2
性价比,温度,0.69,温度刚刚好,0.998208,0.00179171,0.996019,2
文化和历史价值,历史,0.647,去了解一下朱元璋的历史,0.993746,0.00625453,0.986101,2
性价比,饱和度,0.728,深秋时节的明孝陵是饱和度很高的暖色调,0.999531,0.000469291,0.998957,2
性价比,无比,0.621,无比的肃穆,0.99986,0.000139485,0.99969,2
性价比,免费,0.624,长生鹿苑免费观赏,0.990128,0.00987197,0.978062,2
性价比,接触,0.615,但是要和小鹿亲密接触得花三十买粮食,0.818469,0.181531,0.596598,2
性价比,没玩,0.626,景区很大兜兜转转一下午还有很多地方没玩梅花好多都开完了还是比较可惜没有看到全部盛开的样子特色冰淇凌属于甜口但颜值还是挺高的喂了小鹿太可爱了天气好的时候还是很值得玩的,0.999877,0.000123363,0.999726,2
性价比,玩,0.633,景区很大兜兜转转一下午还有很多地方没玩梅花好多都开完了还是比较可惜没有看到全部盛开的样子特色冰淇凌属于甜口但颜值还是挺高的喂了小鹿太可爱了天气好的时候还是很值得玩的,0.999877,0.000123363,0.999726,2
环境和景观,环境,0.621,环境好了也能看到很多种类的小鸟,0.998428,0.00157249,0.996506,2
性价比,价格,0.724,我们自己带了野餐垫还有些吃的但还是忍不住小吃街的香气价格基本都是统一口径没个几百块走不出来的,0.690634,0.309366,0.312521,2
文化和历史价值,历史,0.647,当然历史的那一部分我不是特别了解和感兴趣,0.920417,0.0795828,0.823149,2
环境和景观,环境优美,0.622,环境优美而且很大,0.999112,0.000887794,0.998027,2
性价比,免费,0.624,明孝陵的免费照相针不戳,0.985142,0.014858,0.966982,2
性价比,成就,0.684,代表着明初建筑艺术的最高成就,0.99569,0.00430985,0.990423,2
环境和景观,世界遗产,0.622,2003年被列入《世界遗产名录》,0.747069,0.252931,0.437932,2
文化和历史价值,人民政府,0.559,梅花节是南京市人民政府举办的开春第一个国家级,0.959083,0.0409173,0.909073,2
环境和景观,世界遗产,0.622,处位于世界遗产景区内的赏梅胜地,0.971952,0.028048,0.937671,2
文化和历史价值,历史,0.647,无论是按植梅的历史,0.992263,0.0077373,0.982806,2
性价比,数量,0.586,数量还是,0.188094,0.811906,0.582013,0
性价比,排比,0.633,品种排比,0.450009,0.549991,0.000178814,1
性价比,堪称,0.659,皆堪称魁首,0.961604,0.0383961,0.914675,2
设施和服务,汉服,0.638,还穿了汉服,0.966899,0.0331014,0.926441,2
性价比,无比,0.621,艳丽无比,0.99909,0.000910065,0.997978,2
文化和历史价值,历史,0.647,更有着深厚的历史文化底蕴,0.995755,0.00424533,0.990566,2
环境和景观,文化底蕴,0.619,更有着深厚的历史文化底蕴,0.995755,0.00424533,0.990566,2
性价比,玩,0.633,其实明孝陵可以玩一整天,0.998879,0.00112072,0.997509,2
文化和历史价值,休闲,0.558,是休闲的绝佳之地,0.999669,0.000331096,0.999264,2
文化和历史价值,历史,0.647,比较有历史意义的地方,0.994275,0.00572511,0.987278,2
性价比,价格,0.724,价格不贵,0.969469,0.0305312,0.932153,2
性价比,游玩,0.614,明孝陵是我们这次南京游玩的第二站,0.999649,0.00035064,0.999221,2
设施和服务,服务,0.622,然后我觉得就是服务人员的态度有点生硬吧,0.187855,0.812145,0.582543,0
性价比,免费,0.624,钟山更景区是免费的,0.990424,0.00957636,0.978719,2
环境和景观,环境,0.621,现场环境有点味道,0.923288,0.0767121,0.829529,2
环境和景观,环境,0.621,绿化环境特别好,0.99916,0.000840429,0.998132,2
文化和历史价值,历史,0.647,很有历史味道,0.99904,0.000960348,0.997866,2
性价比,游玩,0.614,周末游玩好去处,0.99978,0.000219818,0.999511,2
环境和景观,环境,0.621,环境：各项梅花盛开,0.98259,0.0174101,0.961311,2
设施和服务,汉服,0.638,我建议可以带几套汉服过去,0.998857,0.00114331,0.997459,2
性价比,玩,0.633,可以玩一天,0.997658,0.00234146,0.994797,2
性价比,玩,0.633,去年这个时候公司组织去梅花山踏青玩的,0.991936,0.00806379,0.98208,2
性价比,玩,0.633,游玩的人还是比较多的,0.988751,0.0112491,0.975002,2
性价比,玩,0.633,是个踏青游玩的好去处,0.999669,0.000330591,0.999265,2
性价比,玩,0.633,推荐大家去玩,0.999366,0.000634496,0.99859,2
性价比,游玩,0.614,游玩的人还是比较多的,0.988751,0.0112491,0.975002,2
性价比,游玩,0.614,是个踏青游玩的好去处,0.999669,0.000330591,0.999265,2
性价比,游玩,0.614,游玩的人还是比较多的,0.988751,0.0112491,0.975002,2
性价比,游玩,0.614,是个踏青游玩的好去处,0.999669,0.000330591,0.999265,2
性价比,玩,0.633,去年这个时候公司组织去梅花山踏青玩的,0.991936,0.00806379,0.98208,2
性价比,玩,0.633,游玩的人还是比较多的,0.988751,0.0112491,0.975002,2
性价比,玩,0.633,是个踏青游玩的好去处,0.999669,0.000330591,0.999265,2
性价比,玩,0.633,推荐大家去玩,0.999366,0.000634496,0.99859,2
性价比,便宜,0.689,12点到的2号门排队也挺多的了挺多人都是带孩子过来的提前一天买票会比较便宜哦当天买要60,0.995421,0.00457945,0.989824,2
性价比,玩,0.633,虽然家就住山脚下趁着亲戚来南京玩,0.99152,0.00848036,0.981155,2
性价比,成林,0.602,已蔚然成林,0.790831,0.209169,0.535181,2
性价比,占,0.644,交通线路：乘坐地铁二号线至苜蓿园占,0.941718,0.0582817,0.870485,2
性价比,感受,0.66,每次来都有不同的感受,0.999172,0.000827978,0.99816,2
性价比,角度,0.673,从逛公园的角度来看,0.99516,0.00484001,0.989244,2
性价比,价格,0.724,明孝陵单独的价格是70块钱,0.982362,0.0176378,0.960805,2
文化和历史价值,公园,0.555,排队15分钟后井然有序的进入公园,0.995835,0.00416462,0.990745,2
文化和历史价值,历史,0.647,有很多有意思的历史故事,0.999741,0.000259331,0.999424,2
性价比,标态性,0.614,神道是明孝陵的标态性景观,0.997992,0.00200836,0.995537,2
环境和景观,景观,0.615,神道是明孝陵的标态性景观,0.997992,0.00200836,0.995537,2
文化和历史价值,公园,0.555,只能坐车到白马公园,0.15882,0.84118,0.647067,0
文化和历史价值,历史,0.647,明孝陵的历史地位与艺术价值可谓不言而喻,0.999754,0.000246201,0.999453,2
性价比,价值,0.748,明孝陵的历史地位与艺术价值可谓不言而喻,0.999754,0.000246201,0.999453,2
环境和景观,人文,0.611,感受一下六朝古都的自然与人文风貌,0.999599,0.000400823,0.999109,2
文化和历史价值,历史,0.647,南京一向是一个具有源远流长历史的古城,0.997897,0.00210334,0.995326,2
性价比,价格,0.724,价格优惠,0.992851,0.00714879,0.984114,2
性价比,优惠,0.682,价格优惠,0.992851,0.00714879,0.984114,2
性价比,玩玩,0.634,准备去明孝陵玩玩,0.999511,0.000488995,0.998913,2
性价比,接待,0.619,那次来因为接待家乡的客人,0.985111,0.0148889,0.966913,2
性价比,游玩,0.614,有很多退休的老年人结伴去游玩拍照,0.970146,0.0298539,0.933658,2
性价比,玩,0.633,所以大概都玩了,0.972259,0.0277406,0.938354,2
文化和历史价值,历史,0.647,如果不了解历史的话,0.0343617,0.965638,0.923641,0
性价比,优惠,0.682,提前一天网上购票优惠会,0.994914,0.0050856,0.988699,2
性价比,免费,0.624,南京旅游年卡是免费入园的,0.997934,0.00206558,0.99541,2
性价比,玩,0.633,和闺蜜太久没见了来南京找她玩第一个景点就是这里因为还没开春树上枝叶不是很茂盛但是梅花开的还是很不错的从入园一路走走停停唠不完的嗑讲不完的生活琐事相互吐槽相互慰藉每个人都有自己的烦心事家家有本难念的经愿大家不为凡事扰永远都是小仙女,0.986768,0.0132322,0.970595,2
文化和历史价值,历史,0.647,听他讲了明孝陵的历史,0.999629,0.000371236,0.999175,2
文化和历史价值,公园,0.555,公园非常大,0.998134,0.00186644,0.995852,2
性价比,接受,0.908,但还可以接受,0.873865,0.126135,0.719701,2
设施和服务,在线,0.627,可以在线上买票直接预约,0.99895,0.00104992,0.997667,2
性价比,免费,0.624,也有免费通道,0.991062,0.008938,0.980138,2
性价比,接触,0.615,就是不能近距离接触了,0.53498,0.46502,0.300398,1
环境和景观,环境,0.621,环境挺大的,0.972145,0.027855,0.9381,2
性价比,玩,0.633,春夏秋冬都可以来玩,0.999622,0.000378244,0.999159,2
性价比,玩,0.633,冬天春节去玩的,0.990915,0.0090852,0.979811,2
文化和历史价值,公园,0.555,用的公园年卡,0.888463,0.111537,0.752139,2
性价比,价格,0.724,不考虑价格可以去和小鹿来个近距离接触,0.771767,0.228233,0.492816,2
性价比,接触,0.615,不考虑价格可以去和小鹿来个近距离接触,0.771767,0.228233,0.492816,2
性价比,成人,0.622,成人70学生35大众点评和美团都可以购买,0.946237,0.0537633,0.880526,2
性价比,游玩,0.614,如果你正好来南京游玩,0.409125,0.590875,0.0908332,0
性价比,票价,0.677,春天还会远吗？在现场购买票价是70,0.308676,0.691324,0.314053,0
性价比,价格,0.724,所以大家可以提前一天在大众上买价格是56,0.972688,0.0273119,0.939307,2
设施和服务,提供,0.621,进入明孝陵需配合提供健康码,0.989196,0.0108036,0.975992,2
性价比,深受,0.635,不愧深受很多文人墨客的喜爱,0.999952,4.76845e-05,0.999894,2
性价比,玩儿,0.627,由于第一次到南京这边玩儿,0.961413,0.0385873,0.91425,2
性价比,游玩,0.614,下面说说我这次游玩的体验吧,0.952124,0.0478762,0.893608,2
性价比,玩,0.633,由于第一次到南京这边玩儿,0.961413,0.0385873,0.91425,2
性价比,玩,0.633,不知道这边有什么好玩,0.237237,0.762763,0.472806,0
性价比,玩,0.633,下面说说我这次游玩的体验吧,0.952124,0.0478762,0.893608,2
性价比,玩,0.633,一天不一定能玩的完,0.204495,0.795505,0.545567,0
性价比,玩,0.633,不过只可远观不可亵玩焉,0.831374,0.168626,0.625276,2
性价比,玩,0.633,玩完这些,0.986423,0.0135766,0.96983,2
性价比,价格,0.724,价格在30,0.335624,0.664376,0.254168,0
性价比,价格,0.724,价格也不贵,0.995533,0.00446735,0.990072,2
性价比,价,0.707,价格在30,0.335624,0.664376,0.254168,0
性价比,价,0.707,学生价30,0.94035,0.0596505,0.867443,2
性价比,价,0.707,成人价60,0.835469,0.164531,0.634376,2
性价比,价,0.707,价格也不贵,0.995533,0.00446735,0.990072,2
性价比,成人,0.622,成人价60,0.835469,0.164531,0.634376,2
性价比,价,0.707,价格在30,0.335624,0.664376,0.254168,0
性价比,价,0.707,学生价30,0.94035,0.0596505,0.867443,2
性价比,价,0.707,成人价60,0.835469,0.164531,0.634376,2
性价比,价,0.707,价格也不贵,0.995533,0.00446736,0.990072,2
性价比,免费,0.624,②后边通道为免费通道,0.947441,0.0525594,0.883201,2
性价比,玩完,0.591,玩完这些,0.986423,0.0135766,0.96983,2
性价比,价格,0.724,价格在30,0.335624,0.664376,0.254168,0
性价比,价格,0.724,价格也不贵,0.995533,0.00446736,0.990072,2
性价比,感受到,0.6,突然感受到了一股子王霸之气,0.114843,0.885157,0.744793,0
性价比,成泥,0.644,零落成泥碾作尘,0.369154,0.630846,0.179657,0
性价比,成片,0.609,成片相连的腊梅,0.985147,0.014853,0.966993,2
性价比,成泥,0.644,零落成泥碾作尘,0.369154,0.630846,0.179657,0
性价比,感受,0.66,边走边感受这时空的对话,0.997042,0.00295799,0.993427,2
性价比,感受,0.66,更多是去感受历史留下的一砖一瓦,0.995726,0.00427368,0.990503,2
性价比,感受,0.66,边走边感受这时空的对话,0.997042,0.00295799,0.993427,2
性价比,感受,0.66,更多是去感受历史留下的一砖一瓦,0.995726,0.00427368,0.990503,2
文化和历史价值,历史,0.647,号称某某大学地历史系考试可以带你讲解,0.769445,0.230555,0.487656,2
文化和历史价值,历史,0.647,更多是去感受历史留下的一砖一瓦,0.995726,0.00427367,0.990503,2
性价比,游玩,0.614,可以用一天时间游玩,0.994375,0.00562532,0.987499,2
性价比,玩,0.633,可以用一天时间游玩,0.994375,0.00562532,0.987499,2
性价比,玩,0.633,下次再去周围玩,0.998446,0.00155449,0.996546,2
性价比,价格,0.724,直这个价格,0.875891,0.124109,0.724203,2
性价比,便宜,0.689,如果买明天的还便宜四块,0.170471,0.829529,0.621176,0
性价比,便宜,0.689,所以老人票价30小孩更便宜充电宝租了两个半小时还花了十五块,0.720621,0.279379,0.379158,2
性价比,票价,0.677,所以老人票价30小孩更便宜充电宝租了两个半小时还花了十五块,0.720621,0.279379,0.379158,2
性价比,便宜,0.689,如果买明天的还便宜四块,0.170471,0.829529,0.621176,0
性价比,便宜,0.689,所以老人票价30小孩更便宜充电宝租了两个半小时还花了十五块,0.720621,0.279379,0.379158,2
文化和历史价值,公园,0.555,公园里梅花树有的开了,0.970597,0.0294032,0.93466,2
文化和历史价值,公园,0.555,所以这一路上跟逛公园一样,0.744664,0.255336,0.432587,2
性价比,性价比,1.0,但是性价比很高,0.99945,0.000550293,0.998777,2
性价比,角度,0.673,只能挑一些特定的角度在朋友圈里做做照骗,0.00250664,0.997493,0.99443,0
性价比,玩乐,0.631,儿子玩乐的心情不减,0.989639,0.0103615,0.976974,2
性价比,标志性,0.65,终于拍下标志性的景点照,0.998524,0.00147608,0.99672,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109377,0.997569,2
环境和景观,人文,0.611,梅花谷景区人文与自然荟萃的胜境后,0.975209,0.0247909,0.944909,2
文化和历史价值,史料,0.551,可惜很多史料和图片都是满清窜改的,0.724232,0.275768,0.387182,2
性价比,真实性,0.683,完全没有了真实性,0.000382363,0.999618,0.99915,0
性价比,玩耍,0.603,出来的时候看到了两只黑天鹅优雅的在水面上玩耍,0.998327,0.00167315,0.996282,2
设施和服务,汉服,0.638,可惜没带汉服,0.664156,0.335843,0.253681,2
性价比,免费,0.624,南京想场大雪也是不容易啊现在景点多了个免费拍纪念照的,0.998315,0.00168544,0.996255,2
文化和历史价值,公园,0.555,刷公园年卡进来后,0.818394,0.181606,0.596432,2
性价比,像是,0.611,红梅像是怒放的火焰,0.885237,0.114763,0.74497,2
性价比,像是,0.611,像是激发了梅花的香味,0.890298,0.109702,0.756218,2
性价比,像是,0.611,红梅像是怒放的火焰,0.885237,0.114763,0.74497,2
性价比,像是,0.611,像是激发了梅花的香味,0.890298,0.109702,0.756218,2
文化和历史价值,公园,0.555,就在公园外走一圈,0.787814,0.212186,0.528475,2
性价比,反差,0.679,对比反差色绝对让你哇塞,0.455228,0.544772,0.104555,1
性价比,玩,0.633,明孝陵什么时候来玩都好看的地方,0.999956,4.4398e-05,0.999901,2
文化和历史价值,历史,0.647,展现出了南京作为一座古城的悠久历史和深厚底蕴,0.998762,0.00123845,0.997248,2
性价比,成品,0.657,应该有着相当不错的成品,0.993718,0.00628241,0.986039,2
性价比,玩,0.633,所以这次就过来玩一下,0.99382,0.00617965,0.986268,2
文化和历史价值,历史,0.647,历史古迹还是值得一来到,0.99082,0.00918031,0.979599,2
环境和景观,古迹,0.61,历史古迹还是值得一来到,0.99082,0.00918031,0.979599,2
文化和历史价值,历史,0.647,不但因为它的悠久历史,0.88544,0.11456,0.745423,2
性价比,相比,0.665,相比起秋天的明孝陵,0.998385,0.0016149,0.996411,2
设施和服务,汉服,0.638,来拍汉服的小姐姐也是很拼了,0.998699,0.00130066,0.99711,2
性价比,分外,0.627,梅花分外美丽,0.999924,7.62439e-05,0.99983,2
性价比,游玩,0.614,非常建议去游玩,0.98983,0.0101704,0.977399,2
文化和历史价值,历史,0.647,有历史文化介绍,0.993173,0.0068273,0.984828,2
性价比,游玩,0.614,过年天好出去游玩,0.998254,0.00174626,0.996119,2
性价比,套票,0.634,买的套票100块钱,0.695744,0.304256,0.323876,2
性价比,玩,0.633,过年天好出去游玩,0.998254,0.00174626,0.996119,2
性价比,玩,0.633,可以玩好几个景点,0.997029,0.00297102,0.993398,2
文化和历史价值,历史,0.647,带孩子了解历史很有意义,0.999865,0.000135207,0.9997,2
环境和景观,卫生,0.62,还不卫生,0.000591907,0.999408,0.998685,0
文化和历史价值,文创,0.557,景区有文创冰淇淋,0.978906,0.0210936,0.953125,2
性价比,价格,0.724,感觉价格稍微有点贵了,0.151297,0.848703,0.663785,0
环境和景观,自然景观,0.612,自然景观和人文景观都能欣赏到,0.990368,0.00963251,0.978595,2
环境和景观,人文景观,0.612,自然景观和人文景观都能欣赏到,0.990368,0.00963251,0.978595,2
性价比,游玩,0.614,是个游玩的不错选择,0.996455,0.0035448,0.992123,2
性价比,玩,0.633,"真的是难得跑去玩一次
梅花开了一点了
空气好心情舒畅",0.998986,0.00101416,0.997746,2
性价比,玩儿,0.627,玩儿了一个多小时,0.769183,0.230817,0.487072,2
性价比,成,0.618,秋天明孝陵已经成了网红景点,0.998294,0.00170608,0.996209,2
性价比,成,0.618,成片的水杉特别出片,0.977265,0.0227346,0.949479,2
性价比,成片,0.609,成片的水杉特别出片,0.977265,0.0227346,0.949479,2
性价比,套票,0.634,钟山风景区套票：100,0.952424,0.0475756,0.894277,2
性价比,玩,0.633,周末不知道去哪玩的宝子们可以选个天气好的日子去～,0.975067,0.024933,0.944593,2
性价比,波比,0.607,波比吃了蟹黄汤包,0.923221,0.0767788,0.82938,2
文化和历史价值,历史,0.647,一路逛一路了解历史,0.993112,0.00688822,0.984693,2
性价比,玩耍,0.603,时有小猫在桥上玩耍,0.97952,0.0204799,0.954489,2
性价比,玩,0.633,精心选址的它位于紫金山南麓独龙阜玩珠峰下,0.976402,0.0235977,0.947561,2
环境和景观,世界遗产,0.622,在2003年7月举行的第27届世界遗产大会上,0.986903,0.0130973,0.970895,2
环境和景观,世界遗产,0.622,被列入《世界遗产名录》,0.338349,0.661651,0.248112,0
环境和景观,世界遗产,0.622,在2003年7月举行的第27届世界遗产大会上,0.986903,0.0130973,0.970895,2
环境和景观,世界遗产,0.622,被列入《世界遗产名录》,0.338349,0.661651,0.248113,0
文化和历史价值,历史,0.647,这是对我们悠久历史文化的认可,0.997533,0.00246731,0.994517,2
性价比,认可,0.926,这是对我们悠久历史文化的认可,0.997533,0.00246731,0.994517,2
环境和景观,环境,0.621,依然是带宝宝去来散步环境好安静植被茂盛空气清新,0.99873,0.00127045,0.997177,2
文化和历史价值,公园,0.555,很喜欢这样的公园每天散散步跑跑如果靠家门口就好啦宝宝应该也喜欢,0.9999,9.98452e-05,0.999778,2
文化和历史价值,历史,0.647,看周围六百年历史的围栏隐隐可以想象当初的恢弘气派,0.995607,0.00439285,0.990238,2
文化和历史价值,历史,0.647,仿佛正站在六百年历史之中,0.996432,0.00356782,0.992072,2
性价比,故事性,0.732,加上墓主人是故事性极高的朱元璋,0.99715,0.00284957,0.993668,2
文化和历史价值,历史,0.647,看周围六百年历史的围栏隐隐可以想象当初的恢弘气派,0.995607,0.00439285,0.990238,2
文化和历史价值,历史,0.647,仿佛正站在六百年历史之中,0.996432,0.00356782,0.992072,2
性价比,万分,0.593,神道在夕阳的映照下显得万分神圣,0.999716,0.000284432,0.999368,2
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
环境和景观,环境,0.621,将中国历代传承下来建筑艺术与环境美学较,0.993664,0.00633584,0.98592,2
性价比,成人,0.622,：成人70学生儿童半价,0.927495,0.0725048,0.838878,2
性价比,半价,0.638,：成人70学生儿童半价,0.927495,0.0725048,0.838878,2
性价比,免费,0.624,30前免费,0.988169,0.0118305,0.97371,2
