字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
设施和服务,服务中心,0.632,没有游客服务中心,0.135724,0.864276,0.698391,0
文化和历史价值,历史,0.647,学习历史,0.999738,0.000262297,0.999417,2
性价比,感受,0.66,感受古人智慧,0.999912,8.75446e-05,0.999805,2
环境和景观,古迹,0.61,但是很多古迹被破坏了,0.445861,0.554139,0.00919726,0
环境和景观,古迹,0.61,能看到六百年前的古迹和几百年的古树,0.995321,0.00467889,0.989602,2
文化和历史价值,休闲,0.558,音乐台放松休闲不错哦,0.999753,0.000246727,0.999452,2
性价比,套票,0.634,南京钟山风景区这个套票还是很划算的,0.998016,0.00198384,0.995591,2
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
性价比,性价比,1.0,性价比很高,0.99989,0.000110221,0.999755,2
文化和历史价值,历史,0.647,历史文化气息浓厚,0.999381,0.000619241,0.998624,2
性价比,便宜,0.689,捡了个便宜66块钱买的联票,0.243255,0.756745,0.459434,0
性价比,成熟,0.652,这次是为了看看最美600米有没有成熟,0.989922,0.010078,0.977605,2
文化和历史价值,历史,0.647,也是最能代表南京帝王州的历史,0.999172,0.000827592,0.998161,2
性价比,游玩,0.614,我个人建议大家游玩半天时间,0.971588,0.0284117,0.936863,2
文化和历史价值,历史,0.647,了解历史及建筑非常好,0.99882,0.00117991,0.997378,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,感受,0.66,感受历史的气氛,0.999601,0.00039919,0.999113,2
性价比,感受,0.66,感受历史的气氛,0.999601,0.00039919,0.999113,2
文化和历史价值,历史,0.647,感受历史的气氛,0.999601,0.00039919,0.999113,2
文化和历史价值,历史,0.647,感受历史的气氛,0.999601,0.00039919,0.999113,2
性价比,感受,0.66,感受历史的气氛,0.999601,0.00039919,0.999113,2
性价比,感受,0.66,感受历史的气氛,0.999601,0.00039919,0.999113,2
文化和历史价值,历史,0.647,感受历史的气氛,0.999601,0.00039919,0.999113,2
文化和历史价值,历史,0.647,感受历史的气氛,0.999601,0.00039919,0.999113,2
文化和历史价值,历史,0.647,景区内有东吴时期的历史文化还有孝陵,0.985538,0.0144623,0.967862,2
性价比,玩,0.633,玩的不错,0.999654,0.000346496,0.99923,2
性价比,玩,0.633,值得玩一次,0.999674,0.000325703,0.999276,2
文化和历史价值,历史,0.647,历史古建,0.994023,0.00597659,0.986719,2
设施和服务,服务态度,0.621,服务态度好,0.984013,0.0159866,0.964474,2
性价比,服务态度,0.573,服务态度好,0.984013,0.0159866,0.964474,2
环境和景观,卫生,0.62,卫生干净,0.983791,0.016209,0.96398,2
文化和历史价值,历史,0.647,感觉历史厚重感,0.999151,0.000849177,0.998113,2
性价比,代表性,0.577,作为南京代表性景点,0.892347,0.107653,0.76077,2
性价比,改成,0.605,主寝殿现在里面改成vr馆了,0.72439,0.27561,0.387533,2
文化和历史价值,历史,0.647,具有悠久历史,0.985945,0.0140549,0.968767,2
文化和历史价值,历史,0.647,红墙绿瓦诉说段段历史,0.998681,0.00131896,0.997069,2
文化和历史价值,历史,0.647,具有悠久历史,0.985945,0.0140549,0.968767,2
文化和历史价值,历史,0.647,红墙绿瓦诉说段段历史,0.998681,0.00131896,0.997069,2
性价比,认,0.621,朱棣认马皇后为母等故事,0.982017,0.0179828,0.960038,2
性价比,玩,0.633,南麓独龙阜玩珠峰下,0.941771,0.0582292,0.870602,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
性价比,成,0.618,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
性价比,成,0.618,其不同于历代帝陵神道成直线形,0.951508,0.0484916,0.892241,2
性价比,成,0.618,形成一派肃穆气氛,0.995362,0.00463821,0.989693,2
性价比,套票,0.634,感觉应该购套票更划算,0.975757,0.0242427,0.946127,2
文化和历史价值,历史,0.647,青少年更需要了解历史,0.985934,0.0140657,0.968743,2
性价比,好奇心,0.68,此行不枉我的一片强烈的好奇心,0.918144,0.081856,0.818098,2
性价比,玩,0.633,紫金山南麓独龙阜玩珠峰下,0.962462,0.0375376,0.916583,2
环境和景观,古迹,0.61,来明孝陵凭吊古迹,0.999055,0.000945425,0.997899,2
性价比,牌位,0.853,牌位没有,0.0549783,0.945022,0.877826,0
性价比,票价,0.677,70的票价真不值,0.00221462,0.997785,0.995079,0
环境和景观,环境,0.621,环境很好,0.998906,0.00109376,0.997569,2
文化和历史价值,历史,0.647,历史文化,0.999734,0.00026645,0.999408,2
性价比,接送,0.599,当然园区内也有buggy接送第一次看见这里是在小时候看父母蜜月旅行的照片里,0.989588,0.0104123,0.976862,2
文化和历史价值,历史,0.647,品味南京历史文化,0.995684,0.00431619,0.990409,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
环境和景观,人文景观,0.612,丰富的人文景观,0.997504,0.00249598,0.994453,2
环境和景观,环境,0.621,环境宜人,0.981781,0.0182185,0.959514,2
性价比,实惠,0.954,超实惠,0.999604,0.000395771,0.99912,2
性价比,玩,0.633,玩的很好,0.999908,9.18485e-05,0.999796,2
性价比,玩,0.633,带孩子玩的很好,0.999876,0.000123677,0.999725,2
环境和景观,环境,0.621,环境好空气清新,0.998826,0.00117357,0.997392,2
文化和历史价值,历史,0.647,也可以学习历史,0.999747,0.000252713,0.999438,2
性价比,玩,0.633,好玩的,0.999856,0.000143923,0.99968,2
性价比,玩,0.633,正好是去玩的好时候,0.998276,0.00172405,0.996169,2
性价比,玩,0.633,如果还想玩中山陵就得很长时间了,0.781876,0.218124,0.515279,2
性价比,玩,0.633,两个人玩一下午累的要死,0.72412,0.27588,0.386933,2
性价比,玩,0.633,好玩的,0.999856,0.000143923,0.99968,2
性价比,玩,0.633,正好是去玩的好时候,0.998276,0.00172405,0.996169,2
性价比,玩,0.633,如果还想玩中山陵就得很长时间了,0.781876,0.218124,0.515279,2
性价比,玩,0.633,两个人玩一下午累的要死,0.72412,0.27588,0.386933,2
性价比,免费,0.624,不过6点半前去可以免费,0.968605,0.0313946,0.930234,2
性价比,评价,0.682,评价有点贵,0.00728615,0.992714,0.983809,0
性价比,用过,0.631,还有上次顾客用过的东西在卫生间,0.810195,0.189805,0.57821,2
文化和历史价值,历史,0.647,历史人文,0.949807,0.0501932,0.88846,2
环境和景观,人文,0.611,历史人文,0.949807,0.0501932,0.88846,2
文化和历史价值,历史,0.647,喜欢历史的孩子一定不要错过,0.999933,6.71524e-05,0.999851,2
性价比,价值,0.748,颇具参观价值,0.997741,0.00225922,0.994979,2
性价比,免费,0.624,另外还可以免费预约参观明孝陵博物馆,0.996521,0.00347938,0.992268,2
环境和景观,景观,0.615,有些影响了主体建筑的景观,0.113752,0.886248,0.747218,0
文化和历史价值,历史,0.647,刘导对历史文化的讲解深入浅出,0.996633,0.00336748,0.992517,2
性价比,感受到,0.6,在十一黄金周最拥挤的时候依然让我们感受到文化的魅力,0.999652,0.000347881,0.999227,2
性价比,实惠,0.954,实惠,0.998466,0.00153393,0.996591,2
性价比,便宜,0.689,比现场更便宜,0.959978,0.0400218,0.911063,2
性价比,便宜,0.689,比现场更便宜,0.959978,0.0400218,0.911063,2
性价比,套票,0.634,如果买套票就100,0.474711,0.525289,0.494228,1
性价比,套票,0.634,还是套票值,0.970813,0.0291865,0.935141,2
性价比,套票,0.634,如果买套票就100,0.474711,0.525289,0.494228,1
性价比,套票,0.634,还是套票值,0.970813,0.0291865,0.935141,2
性价比,票价,0.677,感觉票价不值,0.00299556,0.997004,0.993343,0
环境和景观,环境,0.621,就是环境美点,0.992436,0.00756379,0.983192,2
环境和景观,名胜古迹,0.614,名胜古迹好,0.997641,0.00235888,0.994758,2
环境和景观,名胜古迹,0.614,名胜古迹好,0.997641,0.00235888,0.994758,2
环境和景观,环境,0.621,环境挺好的,0.991093,0.00890685,0.980207,2
性价比,玩,0.633,非常值得玩,0.999919,8.09674e-05,0.99982,2
性价比,玩,0.633,非常值得玩,0.999919,8.09674e-05,0.99982,2
性价比,优惠,0.682,而且携程上订票还有优惠,0.996348,0.00365174,0.991885,2
文化和历史价值,历史,0.647,一个充满历史文化气息的场所,0.999253,0.000747248,0.998339,2
性价比,游玩,0.614,整个游玩过程都几户没有说话,0.503067,0.496933,0.938654,1
性价比,游玩,0.614,一次游玩,0.99583,0.00417036,0.990733,2
性价比,感受,0.66,静静感受那份浓厚的气场,0.999661,0.000338962,0.999247,2
性价比,游玩,0.614,整个游玩过程都几户没有说话,0.503067,0.496933,0.938654,1
性价比,游玩,0.614,一次游玩,0.99583,0.00417036,0.990733,2
性价比,套票,0.634,买了套票,0.986703,0.0132972,0.97045,2
性价比,玩,0.633,居然全部景点都玩了,0.644217,0.355783,0.20937,2
性价比,玩,0.633,有趣好玩,0.999932,6.75351e-05,0.99985,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
文化和历史价值,历史,0.647,有些地方充满了历史的沧桑可以静静的感受当年的氛围,0.999305,0.000694997,0.998455,2
性价比,感受,0.66,有些地方充满了历史的沧桑可以静静的感受当年的氛围,0.999305,0.000694997,0.998455,2
文化和历史价值,公园,0.555,公园而已,0.22272,0.77728,0.505067,0
文化和历史价值,历史,0.647,又重温了历史,0.998383,0.00161721,0.996406,2
设施和服务,服务,0.622,携程的服务一直很好,0.999368,0.000631665,0.998596,2
性价比,实惠,0.954,方便省心还实惠,0.984153,0.0158468,0.964785,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,便宜,0.689,学生票便宜很多,0.974808,0.0251925,0.944017,2
性价比,玩,0.633,南京玩了两天,0.950838,0.0491618,0.890752,2
性价比,游玩,0.614,一是影响我游玩的心情,0.0682358,0.931764,0.848365,0
性价比,游玩,0.614,"

自己一人出门游玩只能借助三脚架拍一张背影了",0.956908,0.0430921,0.90424,2
性价比,游玩,0.614,一是影响我游玩的心情,0.0682358,0.931764,0.848365,0
性价比,游玩,0.614,"

自己一人出门游玩只能借助三脚架拍一张背影了",0.956908,0.0430921,0.90424,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,性价比,1.0,性价比低,0.000934612,0.999065,0.997923,0
性价比,感受,0.66,来这里零距离地感受一番历史的沉淀很值得,0.999741,0.00025898,0.999424,2
文化和历史价值,历史,0.647,来这里零距离地感受一番历史的沉淀很值得,0.999741,0.000258981,0.999424,2
性价比,明成祖,0.6,内置明成祖朱棣为其父明太祖朱元璋所立的“大明孝陵神功圣德碑”,0.943515,0.0564849,0.874478,2
文化和历史价值,历史,0.647,墓宫参观重温了明初的历史,0.996826,0.00317387,0.992947,2
文化和历史价值,历史,0.647,钟山景区有历史,0.9858,0.0142001,0.968444,2
文化和历史价值,历史,0.647,墓宫参观重温了明初的历史,0.996826,0.00317387,0.992947,2
文化和历史价值,历史,0.647,钟山景区有历史,0.9858,0.0142001,0.968444,2
性价比,感受到,0.6,就能感受到皇家的威严,0.999604,0.000396348,0.999119,2
性价比,玩,0.633,跟女朋友一起去玩的,0.998501,0.00149888,0.996669,2
文化和历史价值,历史,0.647,喜欢历史的朋友可以来明孝陵看看,0.9999,0.000100236,0.999777,2
性价比,玩,0.633,坐落于南京紫金山南麓独龙阜玩珠峰下,0.981934,0.0180662,0.959853,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
文化和历史价值,发展史,0.647,在中国帝陵发展史上有着特殊的地位,0.987213,0.0127874,0.971584,2
性价比,便宜,0.689,网上团购便宜几块钱,0.486386,0.513614,0.727716,1
文化和历史价值,历史,0.647,"历史的沉淀
岁月的积淀
几代史实一座城",0.999822,0.000177548,0.999605,2
文化和历史价值,历史,0.647,似乎正在向游人们讲述着历史的沧桑,0.997969,0.00203139,0.995486,2
文化和历史价值,历史,0.647,很有历史的厚重感,0.99992,8.04284e-05,0.999821,2
性价比,便宜,0.689,虽然门票70并不便宜,0.842529,0.157471,0.650064,2
文化和历史价值,历史,0.647,看不到历史,0.108963,0.891037,0.75786,0
文化和历史价值,商业,0.556,全是商业,0.0153307,0.984669,0.965932,0
环境和景观,环境,0.621,整体环境也不好,0.00237979,0.99762,0.994712,0
性价比,玩得,0.658,玩得挺开心,0.99968,0.000319845,0.999289,2
文化和历史价值,历史,0.647,里面有不少历史文化知识的介绍,0.990318,0.00968244,0.978483,2
性价比,成人,0.622,一车等于多收了一张成人票,0.0693126,0.930687,0.845972,0
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,价格,0.724,内部的便利店价格也很合理,0.999354,0.000645856,0.998565,2
性价比,便宜,0.689,便宜5块,0.648364,0.351636,0.218586,2
性价比,玩,0.633,小朋友玩的挺高兴的,0.996944,0.00305554,0.99321,2
性价比,游玩,0.614,明孝陵游玩要从5号门进入,0.995242,0.00475767,0.989427,2
性价比,玩,0.633,好玩也好拍照,0.999924,7.59116e-05,0.999831,2
性价比,玩,0.633,还有很多地方可以玩呢,0.998237,0.00176302,0.996082,2
环境和景观,人文,0.611,自然和人文风景不错,0.99777,0.00223007,0.995044,2
设施和服务,服务,0.622,就是服务差了点,0.945192,0.0548083,0.878204,2
文化和历史价值,历史,0.647,山上有好几颗百年树木都一起共同见证了历史,0.997976,0.00202355,0.995503,2
性价比,性价比,1.0,但是实在性价比一般,0.123436,0.876564,0.725697,0
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
环境和景观,山清水秀,0.628,明孝陵处于山清水秀的环境之中,0.999272,0.000727923,0.998382,2
环境和景观,环境,0.621,明孝陵处于山清水秀的环境之中,0.999272,0.000727923,0.998382,2
环境和景观,人文,0.611,人文与自然景观浑然天成,0.989798,0.0102021,0.977329,2
环境和景观,自然景观,0.612,人文与自然景观浑然天成,0.989798,0.0102021,0.977329,2
性价比,优惠,0.682,在梅花节期间优惠票为60元,0.907609,0.0923905,0.794688,2
文化和历史价值,历史,0.647,历史的风雨冲散了帝陵的威严神秘,0.999811,0.000188858,0.99958,2
文化和历史价值,历史,0.647,有历史的地方需要有心去感受,0.984553,0.0154468,0.965674,2
文化和历史价值,历史,0.647,历史的风雨冲散了帝陵的威严神秘,0.999811,0.000188858,0.99958,2
文化和历史价值,历史,0.647,有历史的地方需要有心去感受,0.984553,0.0154468,0.965674,2
性价比,感受,0.66,有历史的地方需要有心去感受,0.984553,0.0154468,0.965674,2
性价比,玩,0.633,坐落于紫金山南独龙阜玩珠峰下,0.981074,0.0189259,0.957942,2
性价比,玩,0.633,暑假带孩子出来玩,0.998647,0.00135286,0.996994,2
性价比,优惠,0.682,在携程上订票优惠挺多,0.985412,0.0145884,0.967581,2
性价比,成荫,0.62,高大的树木成荫,0.981308,0.0186919,0.958462,2
性价比,价位,0.761,收费不值得这个价位,0.00212287,0.997877,0.995283,0
性价比,性价比,1.0,性价比超级高,0.999918,8.1543e-05,0.999819,2
性价比,便宜,0.689,网上订票便宜,0.978539,0.0214612,0.952308,2
环境和景观,环境,0.621,环境好历史文化底蕴深厚非常值得一看,0.999648,0.000351666,0.999219,2
文化和历史价值,历史,0.647,环境好历史文化底蕴深厚非常值得一看,0.999648,0.000351666,0.999219,2
环境和景观,文化底蕴,0.619,环境好历史文化底蕴深厚非常值得一看,0.999648,0.000351666,0.999219,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
设施和服务,设施,0.621,景区配套设施齐全指引牌方便指引,0.996024,0.00397587,0.991165,2
性价比,玩,0.633,带着老人和孩子一起去玩,0.999326,0.000673798,0.998503,2
文化和历史价值,历史,0.647,可以了解许多历史知识,0.998817,0.00118297,0.997371,2
性价比,游玩,0.614,游玩下来比没票还贵,0.330238,0.669762,0.266137,0
性价比,调用,0.631,先后调用军工10万,0.748415,0.251585,0.440923,2
性价比,长度,0.676,615米长度,0.936175,0.0638252,0.858166,2
文化和历史价值,历史,0.647,喜欢历史的孩子建议借一个导游机,0.989554,0.0104465,0.976786,2
文化和历史价值,历史,0.647,还是有一定历史学习价值的,0.979298,0.0207016,0.953996,2
文化和历史价值,历史,0.647,喜欢历史的孩子建议借一个导游机,0.989553,0.0104465,0.976785,2
文化和历史价值,历史,0.647,还是有一定历史学习价值的,0.979298,0.0207016,0.953996,2
性价比,价值,0.748,还是有一定历史学习价值的,0.979298,0.0207016,0.953996,2
性价比,玩久,0.609,最好是停在附近的星级酒店打车过来玩久一点,0.959703,0.0402968,0.910452,2
性价比,感受到,0.6,感受到前人的智慧和严谨,0.999448,0.000552361,0.998772,2
性价比,感受,0.66,适合一个人感受晃悠,0.952694,0.0473062,0.894875,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
性价比,游玩,0.614,建议游玩时间2,0.977348,0.0226519,0.949662,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的成就,0.979747,0.0202526,0.954994,2
性价比,形式,0.664,宝城宝顶等建筑形式,0.888814,0.111186,0.75292,2
文化和历史价值,发展史,0.647,被誉为中国帝陵发展史上的一座里程碑,0.994817,0.00518304,0.988482,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的成就,0.979747,0.0202526,0.954994,2
性价比,形式,0.664,宝城宝顶等建筑形式,0.888814,0.111186,0.75292,2
文化和历史价值,发展史,0.647,被誉为中国帝陵发展史上的一座里程碑,0.994817,0.00518304,0.988482,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的成就,0.979747,0.0202526,0.954994,2
性价比,形式,0.664,宝城宝顶等建筑形式,0.888814,0.111186,0.75292,2
文化和历史价值,发展史,0.647,被誉为中国帝陵发展史上的一座里程碑,0.994817,0.00518304,0.988482,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的成就,0.979747,0.0202526,0.954994,2
性价比,形式,0.664,宝城宝顶等建筑形式,0.888814,0.111186,0.75292,2
文化和历史价值,发展史,0.647,被誉为中国帝陵发展史上的一座里程碑,0.994817,0.00518305,0.988482,2
性价比,生成,0.636,就生成入园凭证了,0.0986156,0.901384,0.780854,0
性价比,生成,0.636,就生成入园凭证了,0.0986156,0.901384,0.780854,0
性价比,生成,0.636,就生成入园凭证了,0.0986156,0.901384,0.780854,0
性价比,生成,0.636,就生成入园凭证了,0.0986156,0.901384,0.780854,0
文化和历史价值,历史,0.647,历史人文景观丰富,0.999295,0.000704644,0.998434,2
环境和景观,人文景观,0.612,历史人文景观丰富,0.999295,0.000704644,0.998434,2
性价比,接驳,0.622,接驳电瓶车排队近一小时,0.598758,0.401242,0.108352,2
文化和历史价值,历史,0.647,是有历史有故事有文化传承的必须打卡地,0.99769,0.0023102,0.994866,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,玩,0.633,有趣好玩,0.999932,6.75351e-05,0.99985,2
性价比,玩,0.633,个别地方再玩,0.641229,0.358771,0.202732,2
性价比,采用,0.662,新馆外观采用了明清时期江南地区的建筑风格,0.994599,0.00540067,0.987998,2
性价比,采用,0.662,采用多种行式向世人诉说明太祖朱元璋的传奇人生,0.996716,0.0032845,0.992701,2
性价比,角度,0.673,旨在从多种角度,0.965542,0.0344581,0.923427,2
性价比,采用,0.662,新馆外观采用了明清时期江南地区的建筑风格,0.994599,0.00540067,0.987998,2
性价比,采用,0.662,采用多种行式向世人诉说明太祖朱元璋的传奇人生,0.996716,0.0032845,0.992701,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,套票,0.634,不建议购买套票,0.0193733,0.980627,0.956948,0
性价比,套票,0.634,不是卖套票的那家的观光车就在景点门口,0.131193,0.868807,0.70846,0
性价比,套票,0.634,买了套票的这家却在很远很远的地方,0.555947,0.444053,0.013215,2
性价比,套票,0.634,不建议购买套票,0.0193733,0.980627,0.956948,0
性价比,套票,0.634,不是卖套票的那家的观光车就在景点门口,0.131193,0.868807,0.70846,0
性价比,套票,0.634,买了套票的这家却在很远很远的地方,0.555947,0.444053,0.0132158,2
性价比,套票,0.634,不建议购买套票,0.0193733,0.980627,0.956948,0
性价比,套票,0.634,不是卖套票的那家的观光车就在景点门口,0.131193,0.868807,0.70846,0
性价比,套票,0.634,买了套票的这家却在很远很远的地方,0.555947,0.444053,0.0132158,2
性价比,品质,0.633,品质一般,0.00587816,0.994122,0.986937,0
性价比,天价,0.644,5元的天价停车费真的是惊到我这个远道而来的小伙伴了,0.495596,0.504404,0.911916,1
性价比,套票,0.634,买的套票,0.987838,0.0121617,0.972974,2
性价比,套票,0.634,总之这个套票不太划算,0.100147,0.899853,0.77745,0
环境和景观,地貌,0.623,登顶后俯瞰山下地貌,0.898896,0.101104,0.775323,2
设施和服务,设施,0.621,设施在当时挺先进的,0.961413,0.0385871,0.914251,2
性价比,套票,0.634,买的套票,0.987838,0.0121617,0.972974,2
性价比,套票,0.634,总之这个套票不太划算,0.100147,0.899853,0.77745,0
性价比,玩,0.633,慢慢玩,0.99556,0.00444018,0.990133,2
性价比,玩完,0.591,明孝陵景区最好是玩完别的后去,0.998154,0.00184648,0.995897,2
性价比,质量,0.623,这就是当时的质量负责制,0.595955,0.404045,0.102122,2
性价比,价格,0.724,价格还算公道,0.933613,0.0663869,0.852474,2
性价比,免费,0.624,坐免费的小火车,0.989224,0.0107758,0.976054,2
性价比,这位,0.853,陵园无论从建筑还是布局无处不在透露着这位明朝开国布衣天子的精明强干,0.992567,0.00743343,0.983481,2
性价比,玩,0.633,坐落于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.986956,0.0130443,0.971013,2
文化和历史价值,历史,0.647,参观了解了一下其历史底蕴,0.99821,0.00178982,0.996023,2
性价比,游玩,0.614,需要仔细看看游玩顺序,0.909232,0.0907676,0.798294,2
性价比,玩,0.633,坐落于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.986956,0.0130443,0.971013,2
性价比,玩,0.633,去这里玩主要是中了微博上发的神道的照片实在太好看,0.998965,0.00103526,0.997699,2
性价比,玩,0.633,坐落于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.986956,0.0130443,0.971013,2
性价比,玩,0.633,去这里玩主要是中了微博上发的神道的照片实在太好看,0.998965,0.00103526,0.997699,2
文化和历史价值,历史,0.647,因为景区有600年历史了,0.978501,0.0214994,0.952223,2
文化和历史价值,发展史,0.647,在中国古代陵墓发展史上具有,0.989141,0.0108592,0.975869,2
性价比,成就,0.684,代表着明清建筑艺术的最高成就,0.998208,0.00179219,0.996017,2
性价比,有度,0.647,整体布局张驰有度,0.826271,0.173729,0.613936,2
性价比,便宜,0.689,如果提前一天在网上预订能便宜10元左右,0.957901,0.0420994,0.906446,2
性价比,费用,0.671,50元押金费用10元,0.617743,0.382257,0.150539,2
文化和历史价值,历史,0.647,建议历史不好自由行的朋友还是租一个更好,0.890611,0.109389,0.756913,2
环境和景观,水清,0.634,山顶的紫霞湖幽静水清极具灵性,0.994953,0.00504741,0.988783,2
性价比,灵性,0.647,山顶的紫霞湖幽静水清极具灵性,0.994953,0.00504741,0.988783,2
性价比,套票,0.634,买的钟山景区套票,0.974167,0.0258334,0.942592,2
性价比,车位,0.86,车位非常多,0.962267,0.0377333,0.916148,2
性价比,价格,0.724,价格吗,0.0648185,0.935181,0.855959,0
性价比,价格,0.724,价格吗,0.0648185,0.935181,0.855959,0
性价比,价格,0.724,价格吗,0.0648185,0.935181,0.855959,0
性价比,价格,0.724,价格吗,0.0648185,0.935181,0.855959,0
性价比,还价,0.634,也没还价,0.00803575,0.991964,0.982143,0
性价比,所用,0.654,也为中山先生所用,0.989747,0.0102534,0.977215,2
性价比,套票,0.634,钟山景区套票只需100元,0.955579,0.0444209,0.901287,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
性价比,游玩,0.614,节假日明孝陵游玩游客较多,0.995956,0.00404448,0.991012,2
性价比,玩,0.633,坐落于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.986956,0.0130443,0.971013,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
性价比,玩,0.633,明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下的钟山风景名胜区内,0.993985,0.00601537,0.986633,2
文化和历史价值,历史,0.647,喜欢历史的朋友可以看看我的游记,0.999683,0.000316779,0.999296,2
性价比,知识性,0.686,知识性不足,0.0084628,0.991537,0.981194,0
性价比,趣味性,0.726,趣味性全无,0.0258233,0.974177,0.942615,0
性价比,而成,0.617,确都是由整块巨石雕刻而成,0.866195,0.133805,0.702655,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,游玩,0.614,如果脚力好可以步行游玩,0.798585,0.201415,0.552412,2
文化和历史价值,历史,0.647,明孝陵给人一种历史冲击,0.96965,0.0303502,0.932555,2
性价比,感受,0.66,不同的感受,0.99325,0.00674989,0.985,2
性价比,价格,0.724,美中不足是价格比较贵,0.998334,0.00166642,0.996297,2
性价比,便宜,0.689,在便宜点就更好了,0.443378,0.556623,0.0147167,0
性价比,免费,0.624,如果有免费的讲解就更好了,0.839834,0.160166,0.644075,2
性价比,感受,0.66,每一次都会有不一样的感受,0.998222,0.00177808,0.996049,2
文化和历史价值,公园,0.555,七十元逛个公园？？？？我也是醉了,0.00118069,0.998819,0.997376,0
文化和历史价值,发展史,0.647,在中国帝陵发展史上有着特殊的地位,0.987213,0.0127874,0.971584,2
性价比,游玩,0.614,非常适合在休息日里全家一起来游玩,0.999962,3.8259e-05,0.999915,2
性价比,感受,0.66,感受大自然的同时,0.995669,0.0043313,0.990375,2
文化和历史价值,历史,0.647,还能学到很多明朝的历史,0.99785,0.00215048,0.995221,2
文化和历史价值,历史,0.647,喜欢历史的一定不要错过这里,0.999916,8.41769e-05,0.999813,2
文化和历史价值,商业,0.556,没有浓厚的商业氛围,0.0291376,0.970862,0.93525,0
性价比,玩得,0.658,自己买个微信导游就可以玩得津津有味,0.99158,0.00842024,0.981288,2
文化和历史价值,历史,0.647,带娃来看看历史,0.999002,0.000998282,0.997782,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
性价比,套票,0.634,是很推荐买中山陵景区套票的,0.999529,0.000471256,0.998953,2
设施和服务,服务,0.622,不过都是服务皇权,0.741686,0.258314,0.425969,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109376,0.997569,2
性价比,玩,0.633,带孩子一起去玩,0.999527,0.000473274,0.998948,2
文化和历史价值,公园,0.555,就是一个大公园,0.51087,0.48913,0.782593,1
文化和历史价值,历史,0.647,比较建议请个讲解员能更详细的了解历史,0.964939,0.0350615,0.922086,2
性价比,玩,0.633,最好和中山陵周边景点一起玩,0.999415,0.000585199,0.9987,2
性价比,套票,0.634,买个套票景区交通,0.963408,0.0365923,0.918684,2
环境和景观,环境,0.621,优雅安静的环境,0.998354,0.00164558,0.996343,2
性价比,游玩,0.614,我们是10月游玩的,0.988374,0.0116262,0.974164,2
性价比,游玩,0.614,建议早上优先游玩,0.988223,0.011777,0.973829,2
文化和历史价值,历史,0.647,对于了解历史有积极作用,0.995163,0.00483744,0.98925,2
环境和景观,卫生,0.62,绿化卫生良好,0.982006,0.017994,0.960013,2
性价比,游玩,0.614,我们是10月游玩的,0.988374,0.0116262,0.974164,2
性价比,游玩,0.614,建议早上优先游玩,0.988223,0.0117771,0.973829,2
文化和历史价值,历史,0.647,了解一下历史,0.999211,0.000789157,0.998246,2
文化和历史价值,历史,0.647,历史遗迹,0.994079,0.00592103,0.986842,2
性价比,全价,0.664,全价车票50元,0.798154,0.201846,0.551452,2
性价比,便宜,0.689,建议车子便宜点,0.181762,0.818238,0.596085,0
文化和历史价值,历史,0.647,几百年的历史了,0.9854,0.0145999,0.967556,2
