字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,感受到,0.6,真正感受到了南京作为中国古代文明的重要传承者,0.996553,0.00344728,0.992339,2
性价比,感受到,0.6,我们感受到了历史的厚重和文化的底蕴,0.999834,0.000166222,0.999631,2
性价比,感受到,0.6,我们都能够感受到彼此的陪伴和默契,0.999907,9.29459e-05,0.999793,2
文化和历史价值,历史,0.647,以其丰富的历史和深厚的知识内涵,0.998069,0.00193079,0.995709,2
文化和历史价值,历史,0.647,我们首先来到了历史文物陈列馆,0.97815,0.0218501,0.951444,2
文化和历史价值,历史,0.647,这里展示着南京悠久而辉煌的历史,0.997314,0.00268613,0.994031,2
文化和历史价值,历史,0.647,我们沉浸在历史的长河中,0.999249,0.000751472,0.99833,2
文化和历史价值,历史,0.647,我们了解了更多关于展品的背后故事和历史背景,0.99593,0.00407047,0.990955,2
文化和历史价值,历史,0.647,让我们对南京的历史和文化有了更全面的认识,0.998927,0.00107344,0.997615,2
文化和历史价值,历史,0.647,我们互相分享着对历史事件和艺术作品的理解和感受,0.916783,0.0832174,0.815072,2
文化和历史价值,历史,0.647,我们感受到了历史的厚重和文化的底蕴,0.999834,0.000166222,0.999631,2
文化和历史价值,历史,0.647,我们不仅学到了许多有关南京历史和文化的知识,0.998998,0.00100193,0.997773,2
性价比,宝贵,0.63,成为我们宝贵的回忆,0.999234,0.000766044,0.998298,2
文化和历史价值,历史,0.647,本来想去南京大屠杀同胞那边看看历史的,0.934937,0.0650633,0.855415,2
文化和历史价值,历史,0.647,历史还是非常值得了解的,0.999529,0.000470795,0.998954,2
文化和历史价值,历史,0.647,本来想去南京大屠杀同胞那边看看历史的,0.934937,0.0650632,0.855415,2
文化和历史价值,历史,0.647,历史还是非常值得了解的,0.999529,0.000470795,0.998954,2
文化和历史价值,历史,0.647,历史展馆内容丰富,0.999226,0.000773921,0.99828,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
性价比,数量,0.586,珍藏文物数量居全国第二,0.987911,0.0120888,0.973136,2
文化和历史价值,历史,0.647,历史馆——特展馆——数字馆——民国馆——艺术馆——非遗馆,0.98512,0.0148797,0.966934,2
设施和服务,维修,0.642,外观全在维修,0.992029,0.00797066,0.982287,2
性价比,感受,0.66,感受特别差,0.000368185,0.999632,0.999182,0
性价比,免费,0.624,"免费预约文物众多
导游讲解的很好2小时孩子都在听远古到近代博古论今",0.999101,0.000898605,0.998003,2
性价比,免费,0.624,没有约到免费的号,0.497185,0.502815,0.943691,1
文化和历史价值,历史,0.647,博物馆里展出的一些历史文化也让人惊叹,0.92675,0.0732504,0.837221,2
文化和历史价值,历史,0.647,有很多保存完好的历史物件,0.998044,0.00195638,0.995652,2
文化和历史价值,历史,0.647,博物馆里展出的一些历史文化也让人惊叹,0.92675,0.0732504,0.837221,2
文化和历史价值,历史,0.647,有很多保存完好的历史物件,0.998044,0.00195638,0.995652,2
性价比,接受,0.908,还能接受,0.886777,0.113223,0.748393,2
设施和服务,住宿,0.623,住宿条件一般,0.18767,0.81233,0.582955,0
性价比,感受,0.66,让她感受古代魅力,0.999653,0.00034694,0.999229,2
设施和服务,旗袍,0.63,穿旗袍拍照,0.980785,0.019215,0.9573,2
文化和历史价值,历史,0.647,小程序预约当天还会有放票我们就是端午最后一天捡漏去的人很多很多从历史馆排队排到外面入口开始不知道后来发现其实随便排一个人少的馆进去即可里面几个馆都是通的看看还是蛮有意思的,0.998108,0.00189213,0.995795,2
文化和历史价值,历史,0.647,历史馆进门左手边服务台排队20一个租儿童讲解器,0.899074,0.100926,0.775719,2
性价比,免费,0.624,特种兵打卡没有预约到免费名额找了小黄买的,0.982771,0.0172293,0.961712,2
环境和景观,因素,0.62,许是南京城地理位置因素,0.852504,0.147496,0.672231,2
设施和服务,旗袍,0.63,而且很多漂亮的小姐姐穿着旗袍在拍照,0.999886,0.000113496,0.999748,2
性价比,成熟,0.652,非常非常舒服整体装修设计得很好很成熟的博物院,0.999955,4.47592e-05,0.999901,2
文化和历史价值,文创,0.557,文创产品也精致好看且便宜,0.999572,0.000427873,0.999049,2
性价比,便宜,0.689,文创产品也精致好看且便宜,0.999572,0.000427873,0.999049,2
文化和历史价值,历史,0.647,还在里面碰到一个历史爱好者,0.603961,0.396039,0.119913,2
文化和历史价值,历史,0.647,了解了很多历史故事后,0.976755,0.0232447,0.948345,2
文化和历史价值,历史,0.647,还在里面碰到一个历史爱好者,0.603961,0.396039,0.119913,2
文化和历史价值,历史,0.647,了解了很多历史故事后,0.976755,0.0232447,0.948345,2
设施和服务,服务中心,0.632,进去了可以先去游客服务中心拿一张导览图,0.907461,0.0925393,0.794357,2
文化和历史价值,历史,0.647,展览内容：历史馆2楼的远古印象小朋友很喜欢,0.990476,0.00952369,0.978836,2
文化和历史价值,文创,0.557,里面还有文创店,0.884915,0.115085,0.744257,2
性价比,免费,0.624,还可以免费盖章,0.972616,0.0273836,0.939148,2
性价比,租用,0.616,里面可以去租用20元一个的电子讲解耳机,0.914369,0.0856313,0.809708,2
文化和历史价值,历史,0.647,一边走一边去听一些历史和人文的介绍,0.995949,0.00405089,0.990998,2
环境和景观,人文,0.611,一边走一边去听一些历史和人文的介绍,0.995949,0.00405089,0.990998,2
性价比,车位,0.86,停车场显示车位充足,0.956522,0.043478,0.903382,2
文化和历史价值,历史,0.647,里面按文化历史分建了不同的场馆,0.979118,0.0208816,0.953596,2
文化和历史价值,历史,0.647,可以看到有历史意义的藏品,0.999058,0.000942384,0.997906,2
文化和历史价值,历史,0.647,里面按文化历史分建了不同的场馆,0.979118,0.0208816,0.953596,2
文化和历史价值,历史,0.647,可以看到有历史意义的藏品,0.999058,0.000942384,0.997906,2
性价比,真度,0.692,拟真度很高,0.0802123,0.919788,0.82175,0
设施和服务,在线,0.627,博物馆的在线预约有猫腻,0.796826,0.203174,0.548503,2
设施和服务,平台,0.625,旅游平台却可以收费买票,0.602068,0.397932,0.115707,2
性价比,数量,0.586,不仅数量众多,0.95145,0.0485501,0.892111,2
文化和历史价值,历史,0.647,但人是真的多感觉要限流啊不然这体验实在太差了历史馆人最多民国馆装修很遗憾一个红墙一大堆人排队拍照匆匆看了下赶紧撤实在是啥也看不到还是需要宽敞点慢慢看,0.00868142,0.991319,0.980708,0
性价比,深度,0.666,如果要深度参观的话,0.552832,0.447168,0.00629412,2
设施和服务,平台,0.625,建议在美团等平台上提前预约一个讲解,0.985415,0.0145849,0.967589,2
文化和历史价值,历史,0.647,可以了解这座城市的文化历史,0.999564,0.000435987,0.999031,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,可以了解这座城市的文化历史,0.999564,0.000435987,0.999031,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,商业,0.556,虽然带有商业因素,0.883801,0.116199,0.741781,2
环境和景观,因素,0.62,虽然带有商业因素,0.883801,0.116199,0.741781,2
文化和历史价值,文创,0.557,另外南京博物院的文创也很值得买,0.999729,0.000270633,0.999399,2
性价比,这位,0.853,通过皇帝本人的诗文可一窥这位盛世天子的审美与雅趣,0.989993,0.0100066,0.977763,2
性价比,游玩,0.614,2023暑期南京博物院游玩攻略,0.988555,0.0114452,0.974566,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆5号厅,0.952497,0.0475028,0.894438,2
文化和历史价值,历史,0.647,历史馆2号厅青铜错金银牺尊,0.928058,0.0719419,0.840129,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆2号厅广陵王玺,0.976386,0.0236142,0.947524,2
文化和历史价值,历史,0.647,历史馆3号厅,0.971907,0.0280935,0.93757,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆5号厅,0.952497,0.0475028,0.894438,2
文化和历史价值,历史,0.647,历史馆2号厅青铜错金银牺尊,0.928058,0.0719419,0.840129,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆2号厅广陵王玺,0.976386,0.0236142,0.947524,2
文化和历史价值,历史,0.647,历史馆3号厅,0.971907,0.0280935,0.93757,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆5号厅,0.952497,0.0475028,0.894438,2
文化和历史价值,历史,0.647,历史馆2号厅青铜错金银牺尊,0.928058,0.0719419,0.840129,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆2号厅广陵王玺,0.976386,0.0236142,0.947524,2
文化和历史价值,历史,0.647,历史馆3号厅,0.971907,0.0280935,0.93757,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆5号厅,0.952497,0.0475028,0.894438,2
文化和历史价值,历史,0.647,历史馆2号厅青铜错金银牺尊,0.928058,0.0719419,0.840129,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆2号厅广陵王玺,0.976386,0.0236142,0.947524,2
文化和历史价值,历史,0.647,历史馆3号厅,0.971907,0.0280935,0.93757,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆5号厅,0.952497,0.0475028,0.894438,2
文化和历史价值,历史,0.647,历史馆2号厅青铜错金银牺尊,0.928058,0.0719419,0.840129,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆2号厅广陵王玺,0.976386,0.0236142,0.947524,2
文化和历史价值,历史,0.647,历史馆3号厅,0.971907,0.0280935,0.93757,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆5号厅,0.952497,0.0475028,0.894438,2
文化和历史价值,历史,0.647,历史馆2号厅青铜错金银牺尊,0.928058,0.0719419,0.840129,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆2号厅广陵王玺,0.976386,0.0236142,0.947524,2
文化和历史价值,历史,0.647,历史馆3号厅,0.971907,0.0280935,0.93757,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆5号厅,0.952497,0.0475028,0.894438,2
文化和历史价值,历史,0.647,历史馆2号厅青铜错金银牺尊,0.928058,0.0719419,0.840129,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆2号厅广陵王玺,0.976386,0.0236142,0.947524,2
文化和历史价值,历史,0.647,历史馆3号厅,0.971907,0.0280935,0.93757,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
设施和服务,汉服,0.638,非常适合穿汉服去拍照,0.999979,2.09604e-05,0.999953,2
文化和历史价值,历史,0.647,了解中国历史文化,0.994545,0.0054548,0.987878,2
文化和历史价值,历史,0.647,每一件文物都承载了一段历史故事,0.998931,0.00106885,0.997625,2
文化和历史价值,历史,0.647,了解中国历史文化,0.994545,0.0054548,0.987878,2
文化和历史价值,历史,0.647,每一件文物都承载了一段历史故事,0.998931,0.00106885,0.997625,2
性价比,玩够,0.569,"
展览内容：
很值得观看民国馆没怎么玩够拍照",0.998851,0.00114951,0.997446,2
环境和景观,环境,0.621,环境,0.900831,0.0991694,0.779623,2
设施和服务,服务,0.622,服务,0.394131,0.605869,0.124153,0
性价比,免费,0.624,里面有5个免费盖章打卡的地方,0.964104,0.0358964,0.92023,2
性价比,玩,0.633,能玩一整天,0.955837,0.0441633,0.901859,2
性价比,错位,0.853,在错位时空中进行感,0.941957,0.0580432,0.871015,2
文化和历史价值,历史,0.647,分别包括历史馆,0.975985,0.0240152,0.946633,2
环境和景观,地标,0.618,按照地标进行逐一浏览即可,0.953382,0.0466182,0.896404,2
设施和服务,汉服,0.638,建议穿汉服拍照,0.940286,0.0597143,0.867302,2
文化和历史价值,历史,0.647,还有南京云锦的大量历史作品,0.996245,0.00375533,0.991655,2
文化和历史价值,历史,0.647,主要是历史馆特展馆和珍宝馆,0.988382,0.0116176,0.974183,2
文化和历史价值,历史,0.647,历史馆几个展厅都有其他镇馆之宝,0.992822,0.00717772,0.984049,2
文化和历史价值,历史,0.647,主要是历史馆特展馆和珍宝馆,0.988382,0.0116176,0.974183,2
文化和历史价值,历史,0.647,历史馆几个展厅都有其他镇馆之宝,0.992822,0.00717772,0.984049,2
文化和历史价值,文创,0.557,各个区的文创盖章处也是大排长龙,0.850063,0.149937,0.666806,2
文化和历史价值,历史,0.647,喜欢历史,0.999775,0.000225278,0.999499,2
性价比,通用,0.646,上午票和下午票不通用,0.305755,0.694245,0.320545,0
性价比,免费,0.624,馆内有定时免费讲解,0.988137,0.0118628,0.973638,2
文化和历史价值,历史,0.647,强烈推荐历史馆,0.999121,0.000878982,0.998047,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,强烈推荐历史馆,0.999121,0.000878982,0.998047,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,里面除了有历史文化的一些东西,0.736494,0.263506,0.414432,2
性价比,科技馆,0.853,还有科技馆,0.928036,0.0719637,0.840081,2
性价比,量,0.588,量还挺多的,0.936904,0.0630964,0.859786,2
性价比,游玩,0.614,带宝宝从上海出发去南京游玩,0.996613,0.00338726,0.992473,2
文化和历史价值,历史,0.647,顺便学习一下历史,0.992788,0.00721241,0.983972,2
性价比,感受到,0.6,短短两天感受到了南京人民的热情和友好,0.959366,0.0406342,0.909702,2
性价比,感受,0.66,第一感受就是：人多,0.980924,0.0190755,0.95761,2
文化和历史价值,历史,0.647,颇有时代的历史意义,0.997505,0.00249455,0.994457,2
性价比,玩玩,0.634,真的是来的不是时候本来想着过完端午节人也就不多了所以选择25号来南京玩玩一定要来博物院没想到门口正在装修而且民国馆也在装修没有开,0.582224,0.417776,0.0716082,2
文化和历史价值,历史,0.647,整个博物院特别大有六个馆：历史馆,0.990759,0.00924121,0.979464,2
文化和历史价值,历史,0.647,博物院有历史观,0.915924,0.0840756,0.813165,2
文化和历史价值,历史,0.647,历史馆人最多,0.983657,0.0163428,0.963683,2
文化和历史价值,文创,0.557,文创真的很赞,0.999945,5.53236e-05,0.999877,2
文化和历史价值,历史,0.647,简单的从历史馆每个厅参观到其他的数字馆,0.967599,0.0324011,0.927998,2
性价比,用时,0.64,用时2小时左右,0.781499,0.218501,0.514443,2
设施和服务,服务,0.622,但是这个服务可以说是稀烂,0.0499167,0.950083,0.889074,0
设施和服务,服务,0.622,这个服务仅指我感受到的,0.44388,0.55612,0.0136009,0
设施和服务,服务,0.622,但是这个服务可以说是稀烂,0.0499167,0.950083,0.889074,0
设施和服务,服务,0.622,这个服务仅指我感受到的,0.44388,0.55612,0.0136009,0
性价比,感受到,0.6,这个服务仅指我感受到的,0.44388,0.55612,0.0136009,0
文化和历史价值,历史,0.647,历史馆不错,0.99422,0.00577952,0.987157,2
性价比,玩个,0.647,所以只能玩个半天,0.239131,0.760869,0.468598,0
文化和历史价值,历史,0.647,主要是历史馆人多,0.965267,0.0347327,0.922816,2
文化和历史价值,历史,0.647,路线一般都是历史馆,0.851572,0.148428,0.670159,2
文化和历史价值,历史,0.647,主要是历史馆人多,0.965267,0.0347327,0.922816,2
文化和历史价值,历史,0.647,路线一般都是历史馆,0.851572,0.148428,0.670159,2
性价比,成堆,0.596,热门馆人都成堆的围在一起,0.800877,0.199123,0.557504,2
性价比,免费,0.624,就是有点儿鸡肋的是预约免费票根本预约不上,0.999122,0.000877615,0.99805,2
文化和历史价值,历史,0.647,进去之后租借一个讲解器方便了解文物的年代和历史信息,0.994359,0.00564135,0.987464,2
性价比,成功,0.623,终于预约成功,0.999803,0.000196609,0.999563,2
文化和历史价值,历史,0.647,一整个上午逛了历史馆,0.990497,0.00950332,0.978882,2
性价比,数量,0.586,从展品数量来说,0.981454,0.0185455,0.958788,2
性价比,数量,0.586,藏品数量庞大,0.990221,0.00977949,0.978268,2
性价比,数量,0.586,从展品数量来说,0.981454,0.0185455,0.958788,2
性价比,数量,0.586,藏品数量庞大,0.990221,0.0097795,0.978268,2
设施和服务,服务,0.622,如果各项服务都很优秀,0.703562,0.296438,0.34125,2
文化和历史价值,历史,0.647,作为历史文化名城,0.78576,0.21424,0.52391,2
文化和历史价值,历史,0.647,有历史馆,0.987603,0.0123973,0.97245,2
文化和历史价值,历史,0.647,日常有点历史方面的知识储备,0.978476,0.0215244,0.952168,2
文化和历史价值,历史,0.647,有历史馆,0.987603,0.0123973,0.97245,2
文化和历史价值,历史,0.647,日常有点历史方面的知识储备,0.978476,0.0215244,0.952168,2
文化和历史价值,历史,0.647,历史的沉淀让文物更加吸引人,0.999421,0.000579054,0.998713,2
文化和历史价值,历史,0.647,听听历史,0.997572,0.00242806,0.994604,2
文化和历史价值,历史,0.647,历史的沉淀让文物更加吸引人,0.999421,0.000579054,0.998713,2
文化和历史价值,历史,0.647,听听历史,0.997572,0.00242806,0.994604,2
文化和历史价值,文创,0.557,好想据为己有文创也好有趣,0.999918,8.18751e-05,0.999818,2
性价比,免费,0.624,门票免费,0.984417,0.0155832,0.965371,2
文化和历史价值,文创,0.557,文创店里的东西设计的也很用心,0.993994,0.00600599,0.986653,2
性价比,用心,0.639,文创店里的东西设计的也很用心,0.993994,0.00600599,0.986653,2
文化和历史价值,历史,0.647,进南京博物院感受一下历史,0.9907,0.00929979,0.979334,2
设施和服务,维修,0.642,而且去的时候大门刚好在维修,0.897153,0.102847,0.77145,2
设施和服务,维修,0.642,门头还在维修,0.191882,0.808118,0.573597,0
性价比,观赏价值,0.628,而且也非常巨有观赏价值,0.999432,0.000567666,0.998739,2
文化和历史价值,历史,0.647,上学的时候在历史书上看的宝贝们,0.999848,0.000152292,0.999662,2
文化和历史价值,历史,0.647,我三个小时就看了历史的,0.885999,0.114001,0.746664,2
文化和历史价值,历史,0.647,上学的时候在历史书上看的宝贝们,0.999848,0.000152291,0.999662,2
文化和历史价值,历史,0.647,我三个小时就看了历史的,0.885999,0.114001,0.746664,2
文化和历史价值,历史,0.647,值得看看的常设展也就特展馆和历史馆里的文物,0.997795,0.00220501,0.9951,2
性价比,数量,0.586,南京博物院是中国三大博物院之一能成为院的就是面积和藏品数量比较多,0.971756,0.028244,0.937236,2
文化和历史价值,历史,0.647,历史馆的藏品非常多,0.995769,0.00423117,0.990597,2
文化和历史价值,历史,0.647,整体除了历史馆,0.709001,0.290999,0.353335,2
设施和服务,自助,0.635,租个导游而不是自助讲解器了,0.138826,0.861174,0.691498,0
文化和历史价值,历史,0.647,历史馆的藏品非常多,0.995769,0.00423117,0.990597,2
文化和历史价值,历史,0.647,整体除了历史馆,0.709001,0.290999,0.353335,2
文化和历史价值,历史,0.647,上午参观了历史馆,0.992185,0.00781539,0.982633,2
性价比,免费,0.624,大人定点跟免费讲解,0.99503,0.00497016,0.988955,2
文化和历史价值,历史,0.647,历史,0.998898,0.00110173,0.997552,2
文化和历史价值,历史,0.647,在历史的长河中也是浓重的一笔,0.997303,0.00269691,0.994007,2
性价比,感受到,0.6,却能感受到它们的灵动,0.99436,0.00564008,0.987466,2
文化和历史价值,历史,0.647,历史,0.998898,0.00110173,0.997552,2
文化和历史价值,历史,0.647,在历史的长河中也是浓重的一笔,0.997303,0.00269691,0.994007,2
性价比,科技感,0.857,极具科技感,0.99893,0.0010701,0.997622,2
文化和历史价值,历史,0.647,大部分游客会从历史馆进艺术馆出其实反过来从艺术馆进历史馆出也是可以的这样刚进去艺术馆的时候人不算太多哦,0.992347,0.00765256,0.982994,2
文化和历史价值,历史,0.647,大部分游客会从历史馆进艺术馆出其实反过来从艺术馆进历史馆出也是可以的这样刚进去艺术馆的时候人不算太多哦,0.992347,0.00765256,0.982994,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
设施和服务,服务,0.622,进门左手边服务大厅可以寄存行李,0.963704,0.0362959,0.919342,2
设施和服务,服务,0.622,如果时间紧张可以先去离服务大厅最近的艺术馆刷一下身份证,0.918729,0.0812711,0.819398,2
设施和服务,自助,0.635,可人工可自助,0.822129,0.177871,0.604731,2
设施和服务,服务,0.622,进门左手边服务大厅可以寄存行李,0.963704,0.0362959,0.919342,2
设施和服务,服务,0.622,如果时间紧张可以先去离服务大厅最近的艺术馆刷一下身份证,0.918729,0.0812711,0.819398,2
性价比,有可能,0.618,当天也是有可能在公众号上预约到的,0.97293,0.0270704,0.939844,2
设施和服务,服务中心,0.632,由于没有预约到看了点评后试试看的去了服务中心询问,0.905589,0.0944112,0.790197,2
性价比,评价,0.682,网上给南京博物院的评价都挺高,0.958749,0.0412512,0.908331,2
文化和历史价值,历史,0.647,也就历史馆和特展馆的展览有些价值,0.843819,0.156181,0.652932,2
性价比,价值,0.748,也就历史馆和特展馆的展览有些价值,0.843819,0.156181,0.652932,2
设施和服务,商品,0.89,非遗馆就纯粹是卖非遗商品的,0.0364966,0.963503,0.918896,0
性价比,游玩,0.614,假期来南京游玩,0.991631,0.00836925,0.981402,2
性价比,金价,0.647,按照现在的金价来算,0.614575,0.385425,0.143499,2
性价比,车位,0.86,"提前一周在微信小程序上预约
周边不好停车
自带停车场车位很少
建议打车前往
场馆很多
逛一天累爆了
但值得一来",0.997633,0.0023668,0.99474,2
文化和历史价值,历史,0.647,进去验完身份证过完安检就开始今天的历史之旅,0.96815,0.0318503,0.929222,2
文化和历史价值,历史,0.647,就沿着江苏省的历史长廊一步步往前,0.983979,0.0160214,0.964397,2
文化和历史价值,历史,0.647,每一件珍贵的文物都在诉说着江苏省的历史变迁,0.999824,0.000175984,0.999609,2
文化和历史价值,历史,0.647,历史馆分了好几层,0.978035,0.0219654,0.951188,2
文化和历史价值,历史,0.647,进去验完身份证过完安检就开始今天的历史之旅,0.96815,0.0318503,0.929222,2
文化和历史价值,历史,0.647,就沿着江苏省的历史长廊一步步往前,0.983979,0.0160214,0.964397,2
文化和历史价值,历史,0.647,每一件珍贵的文物都在诉说着江苏省的历史变迁,0.999824,0.000175984,0.999609,2
文化和历史价值,历史,0.647,历史馆分了好几层,0.978035,0.0219654,0.951188,2
文化和历史价值,历史,0.647,进去验完身份证过完安检就开始今天的历史之旅,0.96815,0.0318503,0.929222,2
文化和历史价值,历史,0.647,就沿着江苏省的历史长廊一步步往前,0.983979,0.0160214,0.964397,2
文化和历史价值,历史,0.647,每一件珍贵的文物都在诉说着江苏省的历史变迁,0.999824,0.000175984,0.999609,2
文化和历史价值,历史,0.647,历史馆分了好几层,0.978035,0.0219654,0.951188,2
文化和历史价值,历史,0.647,进去验完身份证过完安检就开始今天的历史之旅,0.96815,0.0318503,0.929222,2
文化和历史价值,历史,0.647,就沿着江苏省的历史长廊一步步往前,0.983979,0.0160214,0.964397,2
文化和历史价值,历史,0.647,每一件珍贵的文物都在诉说着江苏省的历史变迁,0.999824,0.000175984,0.999609,2
文化和历史价值,历史,0.647,历史馆分了好几层,0.978035,0.0219654,0.951188,2
文化和历史价值,历史,0.647,沉浸式体验中华上下五千年的历史文化,0.997917,0.0020827,0.995372,2
文化和历史价值,历史,0.647,是一场与历史文物穿越时空的会面,0.98374,0.0162604,0.963866,2
文化和历史价值,历史,0.647,更是对历史的永恒追忆,0.995521,0.00447875,0.990047,2
文化和历史价值,历史,0.647,沉浸式体验中华上下五千年的历史文化,0.997917,0.00208269,0.995372,2
文化和历史价值,历史,0.647,是一场与历史文物穿越时空的会面,0.98374,0.0162604,0.963866,2
文化和历史价值,历史,0.647,更是对历史的永恒追忆,0.995521,0.00447875,0.990047,2
性价比,游玩,0.614,建议半天游玩,0.962131,0.0378693,0.915846,2
设施和服务,提供,0.621,还有提供辅助的资料引申介绍,0.989942,0.0100575,0.97765,2
文化和历史价值,历史,0.647,"好几个展馆包括民国馆特展馆历史馆艺术馆,民国馆适合拍照打卡",0.990344,0.00965631,0.978542,2
文化和历史价值,历史,0.647,展品布展有序能学到很多历史知识,0.997894,0.00210616,0.99532,2
文化和历史价值,历史,0.647,"好几个展馆包括民国馆特展馆历史馆艺术馆,民国馆适合拍照打卡",0.990344,0.00965631,0.978542,2
文化和历史价值,历史,0.647,展品布展有序能学到很多历史知识,0.997894,0.00210616,0.99532,2
文化和历史价值,历史,0.647,喜欢历史的一定要把历史馆看完,0.999578,0.000421714,0.999063,2
文化和历史价值,历史,0.647,文物摆放都是按照历史顺序的,0.960218,0.0397818,0.911596,2
文化和历史价值,历史,0.647,很方便了解历史,0.99976,0.000240383,0.999466,2
文化和历史价值,历史,0.647,喜欢历史的一定要把历史馆看完,0.999578,0.000421714,0.999063,2
文化和历史价值,历史,0.647,文物摆放都是按照历史顺序的,0.960218,0.0397818,0.911596,2
文化和历史价值,历史,0.647,很方便了解历史,0.99976,0.000240383,0.999466,2
性价比,代表性,0.577,都有代表性的显示,0.960401,0.0395988,0.912003,2
文化和历史价值,历史,0.647,喜欢历史的一定要把历史馆看完,0.999578,0.000421714,0.999063,2
文化和历史价值,历史,0.647,文物摆放都是按照历史顺序的,0.960218,0.0397818,0.911596,2
文化和历史价值,历史,0.647,很方便了解历史,0.99976,0.000240383,0.999466,2
文化和历史价值,历史,0.647,喜欢历史的一定要把历史馆看完,0.999578,0.000421714,0.999063,2
文化和历史价值,历史,0.647,文物摆放都是按照历史顺序的,0.960218,0.0397818,0.911596,2
文化和历史价值,历史,0.647,很方便了解历史,0.99976,0.000240383,0.999466,2
设施和服务,在线,0.627,可以当天在线抢,0.983428,0.0165722,0.963173,2
性价比,用时,0.64,用时三个小时,0.324793,0.675207,0.278238,0
文化和历史价值,文创,0.557,可惜文创产品卖光了,0.854153,0.145847,0.675895,2
设施和服务,维修,0.642,提前好几天网上约到了票南京博物院真的是太火爆了去的游客超级多最近主场馆正好在维修拍不到门头有点可惜看了艺术馆历史馆特展馆民国馆馆藏宝贝多到应接不暇看的眼花缭乱民国展适合拍照很出片本来想盖章的但是盖章排队的人太多只好放弃了,0.99973,0.000269865,0.9994,2
文化和历史价值,历史,0.647,提前好几天网上约到了票南京博物院真的是太火爆了去的游客超级多最近主场馆正好在维修拍不到门头有点可惜看了艺术馆历史馆特展馆民国馆馆藏宝贝多到应接不暇看的眼花缭乱民国展适合拍照很出片本来想盖章的但是盖章排队的人太多只好放弃了,0.99973,0.000269865,0.9994,2
文化和历史价值,历史,0.647,历史文化等,0.993352,0.00664836,0.985226,2
文化和历史价值,历史,0.647,给人以深刻的艺术和历史体验,0.992504,0.00749639,0.983341,2
文化和历史价值,历史,0.647,历史文化等,0.993352,0.00664836,0.985226,2
文化和历史价值,历史,0.647,给人以深刻的艺术和历史体验,0.992504,0.0074964,0.983341,2
文化和历史价值,历史,0.647,南京博物院作为中国历史文化的重要载体,0.983273,0.016727,0.962829,2
文化和历史价值,历史,0.647,展览都为游客提供了深入了解江南地区历史与艺术的机会,0.99842,0.0015804,0.996488,2
