用户名,时间,内容,星级,是否有图片
M54****759,2017-07-25 发布点评,"景区太大，感到害怕。
但是风景确实很美，最喜欢美龄宫，不管是外表还是内在，构造还是分布，都美得浑然天成。灵山景区人比较少，可能是因为比较沉重吧，好多人都不太愿意去。但是还蛮喜欢通过灵谷塔看到的风景的，爬到九楼往下看的感觉真的很不一样。差不多一天时间吧，该走的也走了，虽然很热但还是挺满足的。",5,是
M48****951,2017-05-13 发布点评,上午去的中山陵，音乐台，中午去灵谷寺吃的网红灵谷素面，好评，下午去的明孝陵和美龄宫，一天把所有的景点都玩了一遍，累的够呛，景区间全程坐车，2元的专线很好，10块的太贵了，不值，希望能增加中山陵到灵谷寺的2元公交,5,是
M29****751,2017-05-07 发布点评,值得来玩，很大，除了明孝陵中山陵外，音乐台也超乎想象的好，去的时候有儿童钢琴音乐会，到处都是鸽子在飞，很有意境。景区那种小房子做的凉皮凉粉还不错，不能吃辣就不要放辣椒，因为少辣一般人都受不了，山楂糕和玉米也都不错，黄瓜可以在路上买个人摆摊的，才两元一根。建议体力可以就走着欣赏，风景很美。,5,是
ch****o,2017-05-04 发布点评,中山陵是免费游玩的，拾阶而上，上到山顶可以俯瞰南京，瞻仰中山的雕像。从中山陵到明孝陵可以坐观光车，车费10元，是带小孩的方便选择。明孝陵神道很壮观，两旁树木错落有致，里面的明代各个皇帝的介绍可以帮助了解历史。美龄宫果然是项链上的明珠，漂亮。其他地方因为带着小孩就没有进去逛。,5,是
_WeCh****09916,2017-05-02 发布点评,首先不得不说.-这个套票的价格太值了，几十块钱玩一天，很大，还没有玩完，有人文有自然，和男票一起拍了很多美照，很开心?灵谷寺和明孝陵超古朴的，就是比较考验你的体力，景区内有旅游专线公交和小火车，建议坐旅游专线公交实惠点2元，小火车10元,5,是
_WeCh****25711,2017-05-02 发布点评,携程买票方便，景区直接刷身份证进去，风景不错，就是时间安排不够充裕，有一个美龄宫没去，至少安排一整天，景区里面空气很好，电瓶车坐着凉风吹吹很舒服，女儿这次很给力，全程自己走的，景区太大了，带着孩子走路还是比较累的！,5,是
M56****325,2017-04-29 发布点评,五一去的，人当然是很多拉，但是南京梧桐树什么的大树特别多，所以走在路上也不太热。先去了明孝陵，七号门进去的，玩了2、3个小时，因为了解明朝历史，所以看着蛮有趣的，但是没有想象中的那种古色古味。午饭在一号门那边，套餐50一个人，还可以，速度也快。然后步行去了美龄宫，走得有点累，转了一会儿就回宾馆了。下午休息了一会后，去了比较远的寺，庙里有个小博物馆，看着还不错。 总体不错吧，建议五月之前来玩，不然太热，太晒。 晚上准备去逛夫子庙，哈哈~,5,是
E60****792,2017-04-27 发布点评,因为行程安排原因 我和同学两个人用了一个上午去玩 结论就是：时间不够→_→ 钟山景区实在太大了 走的我们两个人腿都痛了 还没有逛完  景区有旅游车 10元一次  中山陵很值得一去 去中山陵 主要就是登上台阶看风景的  上面风景真的很好⊙▽⊙  美龄宫也很好看 最让我印象深刻的是民国时期地暖 在民国时期能有这样的房屋设计  真是让人赞叹不已！,5,是
止于至善的传说,2016-06-05 发布点评,紫金山位于南京中山门外，有多条登山线路，从樱驼村和白马公园上山均可，南京各企事业单位组织登山活动的地方。拔地而起，形似盘曲的巨龙，称为“钟阜龙蟠”。紫金山山脉从太平门附近向西绵延，主峰北高峰居中偏北，海拔448.9米，为宁镇山脉之最高峰。紫金山山势略呈弧形，弧口朝南，蜿蜒如龙，余脉向西断续延伸为富贵山、九华山，止于北极阁。,0,是
_wech****693458,2022-01-23 发布点评,这个景区真的是挺无聊的超大很多地方只有车行道没有人走的地方，这为了卖电瓶车票也是煞费苦心，半山腰出租车就不让往里面开了步行两公里你在走上去，受不了你就买电瓶车,5,是
M47****2758,2021-06-28 发布点评,买了50一个人不限次数的观光车票，进了灵谷景区，还得重新买观光车票，30一位。灵谷寺塔值得一看，下雨游客不算多，塔周围的山云气蒸腾，仙镜一般。其余的平淡无奇。,5,是
木棉湾吴彦祖,2021-01-03 发布点评,"园内特别大，需要挺多时间来游玩，
游玩前最好准备园内地图或者自己提前规划好路线。",5,是
江北的小鱼,2020-10-08 发布点评,套票所含4个景点，区间有观光电瓶车串连，钟山景区太大了，靠步行真的吃不消。国庆长假期间游客多，美龄宫排队半小时参观十分钟??人巨多，许多房间都关闭，只看到部分，有点遗憾。音乐台因为时间原因也没去看。,5,是
M33****9496,2019-11-05 发布点评,景点联票非常实惠。四个景点原价145元，在景点买套票100元，在携程买只要92元。秋天的南京钟山风景区很美，值得游玩。,5,是
M35****6591,2019-10-13 发布点评,中山陵风景区胜在大，而且参观中山陵陵寝是需要预约的，所以即使国庆期间去也没觉得多挤，就是美玲宫稍挤，总体游览体验不错！,5,是
_WeCh****162468,2019-08-18 发布点评,中山陵很好玩 坐坐小火车看看风景还是不错的 其实也可以走另外的一条路上山路不远 如果自己去可以走路 是林阴道 带老人小孩最好坐车,5,是
M13****674,2019-04-28 发布点评,总体感觉还不错，遗憾的是没有预约中山陵的门票。其它几个景点买的连票，每个景点离的不是很远，如果体力好的话可以溜达着去，里面也有摆渡车，每次需10元钱觉得有点儿……只能呵呵啦。如果秋天到这玩会更漂亮。,5,是
M41****1066,2021-05-24 发布点评,总体来说挺满意的，但是除了灵谷寺，真的不建议去，里面所谓的和尚，也成为了上班族，越来越假了！还有景区的观光车收费真的离谱，随随便便一个人40，这不是扯淡嘛！,5,是
_BAID****8286,2020-11-21 发布点评,携程上预订快捷，使用方便，刷身份证或者预订二维码即可使用，虽然购买套票看上去比较划算，但其实按需想去的景点才入园更好哈哈。周末人很多，还碰上下雨，有点可惜。,5,是
M31****4890,2021-06-03 发布点评,不管是外观还是里面都很好看，三年前去里面还有先锋书店来着，现在好像也关门了,5,是
paramezium,2021-01-22 发布点评,景色不错，总体超赞，性价比高，有趣好玩，一个人去的，风景非常优美，适合散心,5,是
Wu无缰野马,2021-01-01 发布点评,目前为止觉得最好的5A景区，价格不贵，很值。性价比高，景色不错，总体超赞，,5,是
M22****418,2019-10-07 发布点评,真的可以玩儿一天。太大的景区了。从美龄宫到明孝陵再到中山陵可以一路走过去，最后坐个十元景区车到灵谷寺。最美味的吃的应该就是肯德基了，不然只能自带吃的了。。,5,是
M28****3035,2019-09-17 发布点评,很好的，景区交通也超级方便，这次时间紧，还有好几个地方没有走到，正好可以留点想念，明年有空的时候带上小孩再去一次。,5,是
M28****3035,2019-09-17 发布点评,很好的，景区交通也超级方便，这次时间紧，还有好几个地方没有走到，正好可以留点想念，明年有空的时候带上小孩再去一次。,5,是
M28****3035,2019-09-17 发布点评,很好的，景区交通也超级方便，这次时间紧，还有好几个地方没有走到，正好可以留点想念，明年有空的时候带上小孩再去一次。,5,是
Nic 力铭,2019-09-05 发布点评,景区配套设施齐全 每个单独的景区环境都很优美 建筑的历史也很悠久 人文荟萃的地方 走的步道一路也是绿意盎然  就是辛苦双脚了。,5,是
M23****0742,2019-05-04 发布点评,建议两天走完四个风景区，中山陵要预约，提前预约。风景如画，四月末去的，避开高峰期，蛮好。景区门口的小店儿，要价合理,5,是
vickie_bin,2017-09-24 发布点评,周六逛中山陵～整个景区风景独特～气势磅礴～对明孝陵记忆深刻～携程买票很方便～进入景点只需购买人身份证进入～赞～当天人不多～玩的也舒服～价格实惠～不错的选择,5,是
M14****919,2021-10-07 发布点评,风景区很大，需要至少一天的时间好好逛逛看看，风景人文都非常棒。景区内有观光车，买无限次使用票，景点之间换乘，节约了时间和体力，让大家有更多的时间观看美景,5,是
神小呆1314,2021-03-28 发布点评,没事走走玩玩空气也好。每个景点都有不同的历史知识。除了音乐台每个都好大。,5,是
M32****7503,2021-03-14 发布点评,值得去，特别是梅花山很漂亮！！！景色不错，性价比高，有趣好玩，总体超赞，,5,是
Lullaby,2021-01-05 发布点评,马路边的梧桐树好好看。美龄宫里面也很好看哦，大户人家，好想住在这里哈哈！,5,是
M28****384,2021-01-01 发布点评,一套连票玩完整个紫荆山，真的太值了！中山陵，明孝陵真的壮观，一定去打个卡,5,是
E26****72,2019-11-06 发布点评,钟山风景区比较大，如果全靠走路还是比较累的，风景区内有电瓶车，单次10块，不限次数50，体力不好的还是建议坐车。秋天的钟山还是很漂亮的，尤其人少的时候。,0,是
134****9761,2017-10-18 发布点评,南京必去景点，空气很好，但需要足够体力。美龄宫明孝陵中山陵音乐台，全参观下来得5个小时，灵谷寺没有去。回来很累，但是旅游就是这样的。,0,是
M85****25,2017-08-23 发布点评,取票方便，很不错的。景色也不错，不过今天实在太热，本来想多逛逛了，后来实在坚持不了了，灵谷塔没上去看，以为上面没什么了。走到下面的时候问了别人才知道上面有塔，想返回，但实在走不动了，有点遗憾。,5,是
木马耶,2015-10-23 发布点评,美龄宫开放了，钟山风景区的景色也很美哟，海底世界也棒棒哒，景区餐饮有点少,1,是
M23****9555,2020-11-24 发布点评,钟山的深秋随便一拍就是定格的美，价格也合理，就是带小推车爬山有点辛苦。,5,是
M39****239,2020-11-13 发布点评,景色不错，性价比高，总体超赞，,5,是
大海佬,2020-11-07 发布点评,景区面积特别大，细致游览至少要两天，正赶上下雨，没能充分游览，略有遗憾,5,是
M33****1065,2020-11-06 发布点评,风景人文结合，行程要预留一天的时间，特别是明孝陵很大，起码要走3个小时,5,是
M42****2655,2020-08-16 发布点评,"景区内可游览的景点很多，探访古迹。
路边、景点都有很多高大的树木，环境非常好。
有观光车可以乘坐，景点间交通便利。",5,是
好久没遇见,2019-11-11 发布点评,明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下，东毗中山陵，南临梅花山，位于钟山风景名胜区内，是明太祖朱元璋与其皇后的合葬陵墓。因皇后马氏谥号“孝慈高皇后”，又因奉行孝治天下，故名“孝陵”。,0,是
M26****336,2019-07-29 发布点评,非常值得去的地方，买的套票，能游玩4个景点，因为天气非常炎热，所以包了一辆景区的观光车，省了不少体力，非常棒！,5,是
静电反应,2019-07-22 发布点评,非常愉快的一次旅行，景区很大，没有好体力，是走不下来滴。购买联票还是挺划算，定票后直接刷二维码，不需要再取票。,5,是
288****198,2019-06-26 发布点评,超级好看的地方，环境优美，交通便利，来往方便，真的很不错。很喜欢这种地方，有机会一定要再去一次玩几天享受一下。,5,是
_CFT01****2866909,2019-05-02 发布点评,今年五一，温度适宜，从美龄宫到明孝陵，中山陵再到灵谷寺，每一处都令人震撼。当然也拍了许多美美的照片，收获满满。,5,是
M11****856,2018-01-01 发布点评,景区很大，建议游玩两天，中山陵民国风格很气派，美龄宫中有宋美龄的书画作品。梅花山腊梅还没有开，腊月应该会很漂亮,5,是
昵称没有什么用,2017-08-18 发布点评,来南京玩了一周，最值得去的就是钟山风景名胜区。钟山大得很，交通基本靠走，腿快走残了。玩了一整天还是有很多景点没去，建议有人在钟山住一晚。中山陵人好多。,0,是
行走的力少,2017-05-14 发布点评,我要一步一步往上爬，不管是中山先生的陵寝还是事业都要一步一步脚踏实地。,0,是
jackie75,2016-12-13 发布点评,钟山风景名胜区占地面积很大，这里有好几个著名景点，从市区乘坐公交巴士可到，这里绿化很好，从车站出来沿途风景很美，很合适周末来休闲游，最好安排一整天时间,0,是
Ｊｅｓｓｉｅ,2020-11-26 发布点评,不错不错！抓住了最后一点秋意,5,是
_WeCh****375754,2020-07-05 发布点评,很适合休闲的时候去，我们是秋天去的，枫叶很多，里面地方很大，宋美龄的故居完全就是民国时期的风格但是现在看也很有格调，秋天很有感觉,1,是
_CFT01****4245782,2020-01-15 发布点评,钟山风景区联票购买方便，去美龄宫没有障碍，但去明孝陵只能走一号门，而风景区的电瓶车都不去一号门，从美龄宫出来还好碰到了哈喽单车，不然真是不方便，买票是最好能有提示才好。,5,是
_WeCh****514854,2023-08-20 发布点评,这次带孩子到南京旅行，去了海洋馆，紫金山，钟山景区，夫子庙，秦淮河，但这里却是。孩子最喜欢的景点。游览时间不长，但趣味性很强，孩子也长了很多见识。,5,是
M55****7453,2023-08-18 发布点评,很好看很漂亮，但是人太多了,5,是
臻于至善4015,2023-08-09 发布点评,杨导讲解很细致，收获颇丰。,5,是
天之城,2023-10-09 发布点评,景区内小交通非常方便！,5,是
hanyaxin,2023-10-08 发布点评,赶上十一去，人好多呀。,5,是
木头,2023-10-17 发布点评,钟山风景区很值得游览,5,是
jes****8721,2023-10-08 发布点评,人不多的时候值得一去,5,是
匿名用户,2023-10-07 发布点评,景色优美，还会再来！,5,是
M56****8682,2023-08-11 发布点评,走死个人，但不虚此行,5,是
M22****4572,2023-07-21 发布点评,景点联票一天游览刚好，虽然有点累，但还是挺值得的，景点间离的很近，走路骑车都很方便，也有景点间的游览车，在梧桐大道上漫步真的挺舒服的，体会南京不一样的古都文化。,5,是
_WeCh****104805,2019-09-30 发布点评,要是体力好的话可以走走多运动。要是体力不好几做观光车吧。本人是走走坐坐。个人认为不用买套票。一次一买就好了。,5,是
萌小咪,2017-11-02 发布点评,还是不错 交通很方便 地铁就到 包括中山陵 美龄宫 明孝陵 最值得看的是中山陵 其他都一般般 不过景区空气不错 现在中山陵那儿 可以俯瞰到很远的地方,0,是
张耀文,2016-01-24 发布点评,风景不错，就是太冷了！下雪时拍照效果最好，可惜去时是阴天，又赶上下午雾霾，远处看不清!坐索道上去的!好高哇！,0,是
zoelovesocean,2021-09-23 发布点评,"挺好玩的，
从南京旅游回来就分手了，
告别错的才能遇到对的，
风水宝地。",5,是
M35****064,2021-01-10 发布点评,景区很大，但可能是冬天，景色没有想象中好看，但也值得一逛，休闲舒适,5,是
子許,2020-12-31 发布点评,景色不错，有趣好玩，性价比高，总体超赞，非常棒，超级赞??????,5,是
smart-jiajia,2020-12-16 发布点评,太大了，感觉还是游览不太方便，走了俩走不动了，也没车??景色不错，,5,是
So****5i,2019-11-16 发布点评,只玩了孝陵景区也花了半天时间。古迹保存的很不错，再现了当年的鼎盛。其中穿插了曹雪芹遗址和近代碉堡群也是让人惊喜的，神兽大道更是亮点，满天的秋意夹杂着整齐的石兽队伍，忍不住要多驻足一番啊！,5,是
M28****5402,2019-10-13 发布点评,南京的瑰宝 民国的风华 美丽的景色 穿越回上个世纪的年代感 雄伟的中山陵 庄严的明孝陵 瑰宝般的美龄宫 留下深刻的回忆！,5,是
JQ1866,2019-08-12 发布点评,联票价格实惠，凭身份证即可入园，非常方便，景点景色各异，景区之间的交通短驳车也十分方便，非常适合带孩子来。,5,是
159****2824,2018-10-26 发布点评,这个季节的神路色彩感丰富，我共走路了三遍，第三遍时下起了小雨，石像路顿时有了历史的厚重感，迟迟不愿离去～～,5,是
M42****144,2016-08-07 发布点评,钟山景区地方很大，景点很多，自己玩不熟悉，很累，不过很值得去看一看，我去的时候下雨，人很少，所以感触更多。,0,是
无,2021-10-29 发布点评,就在当地去了，虽说夏季很热，但是一片绿油油的心情很愉悦，不枉此行,5,是
拳头猫,2021-06-23 发布点评,明孝陵的长生鹿苑很早关门，记得安排好时间。美龄宫最值得去。灵谷景区最不值得，而且一定不要在里面乘坐游览车，非常耗时。音乐台美，但是人多就没意思。,5,是
zhangt6563,2021-05-10 发布点评,景色不错，交通也比较方便，需要有足够的体力才能游览。个别地方不够人性化管理，路径指示牌应该完善一下，从明孝陵到美龄宫要仔细看才不会走错景色不错，,5,是
M35****613,2020-11-11 发布点评,合理安排主要景点先后顺序，若是全票，最好还是乘50元的全程车票。,5,是
真诚7577,2020-05-20 发布点评,紫金山又称钟山，自古被誉为江南四大名山，有&quot;金陵毓秀&quot;的美誉，是南京名胜古迹荟萃之地，全国生态文化示范地，紫金山天文台可以去参观学习一下天文知识,1,是
206****723,2019-07-30 发布点评,团票非常划算，在景点是100块钱一张，儿童50元，这样买票省时间，省力气，方便，而且优惠的力度还很大！！,5,是
彩虹66,2017-12-31 发布点评,中山陵看中山先生陵园，音乐台看喷泉喂鸽子，灵谷寺大气厚重，美龄宫现代精美，整体游览一上午，非常值得一游。,5,是
M25****399,2017-12-09 发布点评,明朝开国皇帝朱元璋的皇陵，宝顶目前已不开放。但明楼修得很壮阔，站在上面可以看到明孝陵不少景色。内有红楼园，可以去欣赏一下。最好能提前查询一下介绍或请个导游，里面还是有不少涉及历史文化的,5,是
M32****9178,2021-10-13 发布点评,离地铁站很近，而且店里环境非常合我的口味，迅速赶来给个??分！,5,是
吉祥三宝之home,2021-07-11 发布点评,风景还是不错的，总体感觉来讲还可以，但是对外地人旅游来说特别不友好，景区隐藏消费太多了，我去过那么多旅游城市，南京这个风景区是最让人感觉被坑的,5,是
M22****9853,2021-04-05 发布点评,景色不错，性价比高，买的套票性价比比较高，当时太晚了没去音乐台,5,是
_WeCh****62908,2019-10-27 发布点评,总体还不错，去了美龄宫中山陵明孝陵三个景点，景点很大，一天下来，腿要废了，最佳游玩路线为中山陵，美龄宫，明孝陵，否则多做一次小火车，小火车买单程票就行，按照这个顺序只需要做一次就够了,5,是
M40****913,2019-09-01 发布点评,环境很好，绿植覆盖率高，路两边都是年代很久的树木，这个时候去不热，比较舒适，景点间都是观光车，很便利3,5,是
_WeCh****506661,2019-08-26 发布点评,景区很大，可以从灵谷寺玩回来，然后中山陵就是爬爬爬阶梯和明孝陵，美龄宫一个别墅，可以休闲一逛五点半闭馆,5,是
13****885,2019-08-25 发布点评,联票实惠，二维码扫描就可入园，方便。两天在钟山，就是玩了联票的景点。不过，忘了买景点观光车的票子了。.,5,是
雨-爱同行,2017-09-17 发布点评,很不错的景点，提前买联票很合适，就是景区太大了，各个景点都散落在不同的地方，如果只靠走路的话会很累……,5,是
M16****575,2015-10-22 发布点评,钟山风景区太大了，去之前一定要准备好。我的路线是明孝陵，中山陵，音乐台，灵谷寺。风景很不错，很值得去。,1,是
贾维斯的喵喵日记,2021-11-01 发布点评,94块钱差不多全浪费了，音乐台等了很久看不到鸽子集体起飞，明孝陵看梅花鹿的地方关门了，最美石象路兜兜绕绕还没找到天就黑了，灵谷寺和美龄宫也没时间去…大家早点去钟山风景区吧，南京天黒得太快了，再加上堵车排队上观光车排队进景点找不到地方兜兜绕绕和拍照浪费的时间……,5,是
你最好看.,2021-08-14 发布点评,音乐台的??????,5,是
施永齐,2021-05-31 发布点评,景色不错，有趣好玩，,5,是
_WeCh****733469,2019-10-06 发布点评,钟山风景名胜区，风景优美，名胜古迹众多，适合慢慢游览，一天时间匆匆看了几个景点，以后有机会还要再来。,5,是
139****1850,2019-10-05 发布点评,还是很不错的，和家人一起出游，逛逛古城，看看古树，感受古人的智慧，浓厚的历史气息！！！！！！！！！！,5,是
宋自在呀,2019-10-04 发布点评,景点只逛了灵谷景区，去明孝陵的时候因为公交车改道而没去成  其他行程全部耽误，好浪费，也不能退不部分钱。,5,是
AlexTCK,2019-04-10 发布点评,咨爾多士，為民先鋒......創業維艱，緬懷諸先烈......無需換票，只要掃碼入園，真的超方便！！,5,是
_WeCh****76741,2017-11-13 发布点评,"景区太大了，一天逛不过来。
明孝陵的最美600米超美，很适合拍照。
美龄宫的梧桐在秋天也特美，适合喜欢秋天的朋友去逛逛。
其他两个景点没去。",0,是
PaulPaul,2017-06-18 发布点评,景色见证了历史，可惜里边太大了，里边交通改善了好多，城市里这样的森林公园不多见了，加上秦淮河夫子庙玄武湖一下子就显出了城市的大气和档次及底蕴,0,是
M33****099,2017-05-27 发布点评,赶在端午之前。人很少，除了景点之外，在周围也有烈士的墓，中山书院什么的，基本没有人，中山陵就看见了一尊像。。。觉得三百多阶白爬了。很方便，刷二维码，拿好学生证看一眼就过了，很方便。,5,是
Archie是阿齐,2016-12-17 发布点评,和男友一起来的钟山风景区，原目的是中山陵明孝陵和美龄宫。事先查的门票套票是100元一人，来了知道学生票半价！学生出门带学生证一定能省钱！！！进门后，我们按照买门票时给的建议路线走，先去的明孝陵，然后美龄宫，从美龄宫出来本想去中山陵，但是旅游专线坐过头了，而且走了三小时什么的，好累啊！我们就离开了。钟山风景区内植物很丰富，但是我们是初冬来的，叶子落完了，梅花却还没开，略可惜呀！不过景致不错，很适合拍照～但是一定要穿运动鞋！,0,是
Csw6109,2021-05-23 发布点评,空气清新，环境好，交通便捷，值得一游。,1,是
e35****12,2021-01-08 发布点评,景色不错，总体超赞，有趣好玩，性价比高，氧气充足 慢慢游玩的,5,是
言午雨,2020-11-06 发布点评,适合开车来，景区很大有车想去哪就去哪。不然做观光车比较坑。,5,是
M37****0969,2020-11-05 发布点评,风光很好，这时节人也不多，联票一天玩完很累，体力差的慎之。,5,是
潇潇徒步者,2020-10-08 发布点评,景区比较大，听着讲解逛还是比较有意思的,1,是
芳华有尽，行者无疆,2020-04-20 发布点评,钟山风景名胜区位于南京市玄武区紫金山，简称钟山风景区，是**著名的风景游览胜地、首批国家级风景名胜区、首批国家5A级旅游景区、国家森林公园、国家文明风景名胜区、**旅游胜地四十佳,5,是
138****9611,2019-10-02 发布点评,一次不错的旅行，去了明孝陵，音乐台，灵谷寺，美龄宫，就是路挺长，要坐观光车，不然太累，一天很充实。,5,是
D82****25,2019-09-21 发布点评,联票使用很方便，只要扫身份证就可以了。时间有点紧，没有仔细浏览，风景真的很好，真希望可以多待几天。,5,是
M47****663,2017-09-30 发布点评,景区很大，树木多，空气特别好，就是走路去每个景点的话就很吃力，最好坐观光车，还有小火车哟～觉得最好看的是美龄宫，其次是中山陵，明孝陵太大了，没怎么逛，音乐台很美，但是就只是一个台,5,是
M14****282,2017-06-29 发布点评,准备了一天的时间在钟山风景区，各景点间有小火车，10元/人。因为带了孩子，坐了三次。先去了中山陵，然后音乐台喂鸽子，灵谷风景区。下午去了明孝陵，赶上雷阵雨，放弃了美龄宫有点可惜！,5,是
320****629,2017-02-02 发布点评,本来是想买联票的，携程只要92，但由于行程变更所以就买了明孝陵的和美龄宫的~中山陵并不需要门票，建议要去的各位按顺序浏览避免走回头路，特别是美龄宫，建议先去，不然从什么明孝陵或者中山陵再过来太麻烦~,0,是
_CFT01****0222618,2019-11-04 发布点评,第二次去灵谷寺，上次去时间很赶，就没怎么玩，这次登上了灵谷塔，登高远眺钟山景区，景色十分秀丽哦。,5,是
木槿1977,2019-08-28 发布点评,南京是个值得一去再去的城市，携程上提前购买联票比较方便，不用景点排队购票浪费时间。美龄宫不参加毕业生凭身份证和录取通知书免费入园的活动。,5,是
好美大脸猫,2019-06-28 发布点评,很不错，景区特别大，细看的话需要两三天，没来得及去中山陵，景区的午饭还可以不贵，千万别买会冒烟的冰激凌，会后悔的，最喜欢美龄宫和明孝陵。,5,是
天上的云,2017-11-12 发布点评,挺好的，就是去的时候头一天去逛了博物馆逛了一天，第二天去的时候太累没多少精力玩了，风景不错！建议去的时候安排一整天的时间去玩，我们去的时候由于当天要赶火车，还有中山园林都没去！,5,是
lovemonster,2017-11-10 发布点评,总得来算，买这个票真的很划算啊。可以去音乐台 明孝陵 ……挺多的 而且直接身份证检票很方便是真的，建议早上早点玩，下午人开始超多，风景很不错。,5,是
hui风和畅,2017-10-07 发布点评,这个门票买套票真的是很实惠，里面的景点有点分散，但是都有观光车经过，也可以骑小黄车，感觉还不错。,5,是
源８１,2017-08-28 发布点评,风景区很大，如果步行比较耗时间，建议乘坐领取观光车，十元一位，建议早晨早点去，我们中午去的，好多地方没玩过来，忍痛放弃，希望有机会再去。,5,是
centaur2000,2021-01-01 发布点评,地方很大，1天游玩，只能走马观花，细致游览的话，至少需要2天，也许是旅游淡季，原来的环线观光车没有了，只能乘坐各分散的线路，不是很方便,5,是
9797888,2019-10-04 发布点评,景区内的景观车真是乱啊，从哪上车到什么地方，根本没有提示牌，每次乘车都要问司机，国庆期间客流量太大，每次乘车排队等候的时间要一个小时，景区内的风景还是很好的，景点都很值得观赏,5,是
M36****706,2018-05-05 发布点评,中山陵、明孝陵、美龄宫、灵谷寺、音乐台、梅花山等景点都在这里，属于南京市区景区，交通很方便，离地铁口很近。套票很划算，可以分两天游玩。,0,是
M25****6227,2018-02-23 发布点评,很值得去，性价比高。内容丰富风景多样，不同需要的游客都能满意而归。我同伴喜欢花，在梅花山徜徉许久，另一同事去了灵谷寺，我们登了中山陵。,0,是
E46****06,2018-01-19 发布点评,虽然重度雾霾 还是阻挡不了我去这里的脚步 太棒的景点 有很多感触 增长了很多见识 关键是这里订票太便宜啦,5,是
E46****06,2018-01-19 发布点评,虽然重度雾霾 还是阻挡不了我去这里的脚步 太棒的景点 有很多感触 增长了很多见识 关键是这里订票太便宜啦,5,是
whatever,2017-06-12 发布点评,钟山风景名胜区位于南京市玄武区紫金山，是国家5A级景区，这里的人文景观很多，慢慢走走逛逛可以看到很多与历史相关的东西，也可以学到很多。,0,是
_WeCh****34394,2017-03-19 发布点评,好山色！*****不知道飘扬起来是什么样！但是蓝瓦当映衬的建筑真的是肃穆庄严！又令人精神振奋！,5,是
M47****8630,2021-10-13 发布点评,环境非常不错，服务也很周到，还会有专业的指导????,5,是
189****1682,2021-07-17 发布点评,主要是去瞻仰一下中国从古至今得国最正的汉人英雄皇帝。,5,是
RennenNi,2021-07-01 发布点评,一天的行程很紧张，要合理规划好路线并试用景区交通工具,5,是
珞沐LM,2021-04-11 发布点评,十一出行景区大部分需要提前预约，用携程订学生票超划算,5,是
M42****169,2023-05-02 发布点评,不错不错不错不错不错不错、不怕累一天可以结束，走个不停就完了,5,是
M40****123,2023-10-31 发布点评,不值，不如单独买票,5,是
黑博尔茨海姆宇文觉,2023-10-27 发布点评,还得很阿Q啊啊啊啊,5,是
M23****7658,2023-10-17 发布点评,超级的棒棒????,5,是
匿名用户,2023-10-10 发布点评,很好！！！！！！！,5,是
雨后庄园,2023-10-07 发布点评,值得一来，风景不错,5,是
匿名用户,2023-10-06 发布点评,风景优美，气候适宜,5,是
_WeCh****391124,2023-10-04 发布点评,位置很大，比较费腿,5,是
M31****0969,2023-10-04 发布点评,很好，景区环境不错,5,是
M59****3610,2023-09-01 发布点评,还不错，各有特色！,5,是
云子1124,2020-10-02 发布点评,去过十三陵，对明孝陵就显得无感了，毕竟十三陵是开放的，可以进地宫感受。中山陵免费，提前预约就可以。美龄宫人超多，排队40分钟左右才能进去，里面也很拥挤，一般吧，来的都是情怀,5,是
nancykim2008,2020-09-21 发布点评,性价比很高，联系购买联票。而且非常方便，不用每次再去现场购买。体验很好，值得推荐，景色不错，,5,是
M27****7434,2019-10-08 发布点评,可以玩一整天。明孝陵实际上是一个公园。修得挺好。风景不错。中山陵宏伟。孙中山为了改造中国耗尽毕生的精力，在历史上留下了不可磨灭的功勋，也为政治和后继者建立了坚固而珍贵的遗产,5,是
M36****5246,2019-10-02 发布点评,今天玩的很充实，虽然跑的有点累，但也阻止不了我们激动的心情，多景点联票很实惠，下次还会来的。,5,是
_WeCh****620163,2019-08-27 发布点评,钟山风景区很大，很值得一去，里面有游览车，需要自费，十元一位，不着急赶时间的自己走也行，一两公里的样子，最喜欢的市美龄宫，明孝陵，大家可以购买套票实惠，但是需要充足的时间。,5,是
george0926,2018-10-04 发布点评,人多，风景不错。景区其实还可以改善的，游人多时的对应不足，引导不好。各个门口的标识不够清晰。,5,是
wan97ao,2021-10-15 发布点评,明孝陵真的不要去，一点意思都没有，美龄宫逛逛还不错,5,是
A型君小路,2021-09-24 发布点评,超级大，真的是超级大，只想走路的话注意体能以及补水,5,是
浮梁沐英,2021-02-24 发布点评,值得推荐，景色不错，总体超赞，性价比高，有趣好玩，,5,是
卜拎不拎,2020-12-08 发布点评,去了中山陵，音乐台，明孝陵还有长生鹿苑，风景不错！,5,是
君颜异梦,2020-03-27 发布点评,非常不错的景点，携程语音讲解很详细，可以很好的了解历史。非常感谢。钟山风景区的风景非常的美。可以逛逛明孝陵，中山陵，美龄宫，灵谷寺,5,是
SUN_W_,2019-12-02 发布点评,携程买票进园区又便宜又方便，去了明孝陵和美龄宫，景点很值得看，明孝陵比较大大概玩两个多小时，美龄宫非常精致，半天能逛2-3个景点。,5,是
