用户名,时间,内容,星级,是否有图片
M12****007,2015-12-14 发布点评,平时人不是很多，用身份证刷票就可以了，不需要买票，最有趣的是民国馆，非常有感觉。,1,是
文先森,2015-10-16 发布点评,值得一去的好地方，不需门票，凭身份证即可进入。安静，干净。场馆很多，馆藏也很丰富，几乎涵盖整个南京城由远古时期至近现代的整个发展史。历史，地理，人文，生活，艺术均有涉及。尤其推荐去看看民国馆，几乎是还原的民国时期的整体样貌，真正的令人身临其境，很有新意。,1,是
荣哥,2021-07-19 发布点评,中国历史博物馆最好的馆藏物品，值得一看,1,是
Cherrysne,2019-09-23 发布点评,南京一日游。吃过夫子庙，老东门，看过先锋书店，明故宫遗址。但是啊，都不及南京博物院的3分。恼人的是，当你走出历史馆再去其他馆看的时候，都感觉索然无味，全无欢喜,0,是
M28****7294,2019-07-31 发布点评,南京博物馆是个值得去的好地方！不仅让我更深的了解历史文物，也让我更强烈感受到祖国文化的博大精深，中国人的聪明勤劳勇敢！大气，震撼，值得一去,0,是
hua****4483,2019-05-19 发布点评,南京的博物院是我国最早的博物馆、中国第一座由国家投资兴建的大型综合类博物馆。南京博物院是大型综合性的国家级博物馆、国家综合性历史艺术博物馆,0,是
心悦5888,2018-04-30 发布点评,简直太棒了……我呆在里面都不想出来了，时间太赶了，我一个人的话估计两天都出不来,0,是
CSCS,2017-10-02 发布点评,游览过的博物馆中最值得推荐的！南京博物院设计独特，院内藏品丰富，很能增长知识！,0,是
M26****179,2015-12-15 发布点评,早就听说博物院值得一看，去了发现果然不错，展馆很多，逛了半天都没逛完，很是遗憾,1,是
123246,2021-04-30 发布点评,今年的劳动节放5天假，南博人很热门。,1,是
柯克哥,2019-12-19 发布点评,南京博物院占地广阔面积巨大，因为除了地面上的部分以外，地下还有数层建筑。其中的民国时代互动体验区，最有趣味人气最旺。,1,是
那日我遇見世界,2019-05-14 发布点评,實在太推薦南京博物館，館內展覽超大又有內容，從歷史館介紹南京的史前到現代歷史，數字館是屬於互動區，無論是小孩還是大人都可以玩得很開心，民國區是超好拍照的地方,0,是
东风夜放花千树更吹落星如雨,2017-02-02 发布点评,还不错的，展品很多，值得一看，大概三小时看完吧，南京历史上也是个富饶的地方。,0,是
cxzcj,2016-12-07 发布点评,南京博物院在紫金山腳下，紧靠中山门，里面文物很多，看了后对历史、古文有很大帮助，凭身份證免费领票进入。里面有个民国一条街很有特色，下午2点还有戏曲表演观赏。,0,是
coffee33,2016-10-13 发布点评,南京市的省级博物馆，馆藏丰富，免费开放。游客可以提前在江苏文惠网上凭身份证预约，现场凭预约号打印门票即可。总共分为6个馆，地方很大，可以逛上一个下午。里面还有免费饮用水提供。不错的地方。超级推荐。,0,是
M42****6238,2020-10-17 发布点评,很大，很不错，特别是民国馆很真实，,1,是
M25****1993,2018-02-23 发布点评,很大，好几个馆，下午去的时候已经是3点了，免费的，身份证可以取票，基本不用等，20块钱租讲解机，4点半前还，还不错,0,是
西山晴雪,2016-11-10 发布点评,到南京有时间建议去看看！很大，展品也多，除了常规的历史馆展示了南京的历史外，那些特展也都很好！,0,是
E15****34,2022-08-04 发布点评,"【景色】还行，文物挺丰富
管理太差了，大热天在门外排队排了好久，人都快中暑了，租的语音讲解器也特别差，耳机??都听不清，白花了二十块钱",1,是
M25****1831,2019-02-23 发布点评,南京博物院收藏的文物是最多的，最奇特的.也是上了国家宝藏的排名的.这里文物众多.可以凭身份证预约免费参观的.内部场馆很大，注意不要携带打火机等易燃物品.,0,是
M39****885,2017-09-21 发布点评,南京游玩必去点，了解历史后再有选择的游玩南京各景点。,0,是
24叶子,2016-05-15 发布点评,很大很不错，尤其国民馆数字馆等，很大，要不是时间不够可以逛很久，蛮好的！,0,是
荣哥,2021-10-23 发布点评,在家门口经常去，里面东西很不错,1,是
_WeCh****997302,2020-12-30 发布点评,还不错了吧,5,是
SFC申花魂,2019-08-16 发布点评,南京博物院是这次南京行零时安排的景点啊，正好下大雨了离这里不远就进来看了一圈，不需要门票里面内容还是个很丰富的看一看也是一种学习。,0,是
淡若晨星,2019-04-14 发布点评,国家宝藏里面南京博物院提供的3件国宝，去的时候看到了两件，比起陕西博物院要好太多了，而且里面非常大，展品很丰富，最关键的是还免费！,0,是
_WeCh****457289,2018-07-16 发布点评,很大很大，走的也很累，但是挺丰富的，民国馆很值得一去，很适合拍拍拍哦～,0,是
东家晓晨,2017-02-05 发布点评,不得不说，值得推荐，免费的博物院，展馆特别多，尤其是民国馆，五星推荐。,0,是
_cft01****4716337,2016-08-25 发布点评,值得一观，人文、历史、文物，从远古时代及至近代，不愧为中国第二大博物院。第一天下午去的，恰逢第二天有埃及展，去没去成，有些许遗憾。,0,是
虹口小赤佬,2019-08-16 发布点评,南京博物院里面非常的大啊，里面的展览品也超级的多，合适各样的都有还有一些珍贵的文物呢，在这里起码要花半天时间参观不然根本看不完。,0,是
sean肖恩999,2018-02-21 发布点评,真的不错，孩子收获不少，不愧为中国第三大博物院。,0,是
张耀文,2016-01-24 发布点评,不错不错，一院六馆!尤其是民国馆和特展馆，很多记忆呀！还买了纪念品!,0,是
胡大老顽童,2020-01-27 发布点评,南京博物院，中国特别有特色的博物院，每天参观的人都很多，这里的镇馆之宝，精美绝伦，看一看就会觉得不虚此行，如果时间富裕可以逛一天，会有很好的体验！,1,是
小幺,2017-09-04 发布点评,嗯，带着满满的好奇去探索，被南京的历史所折服。,0,是
芳华有尽，行者无疆,2020-04-21 发布点评,南京博物院位于南京市玄武区中山东路321号，是**三大博物馆之一，简称南院或南博，其前身是***（1933年）蔡元培等倡建的国立**博物院,5,是
胡大老顽童,2020-01-04 发布点评,南京博物院，可以提前网上预约到时候刷身份证就可以，南京作为六朝古都，真的有很多历史文物，精品数不胜数如果时间不是太赶，至少可以欣赏半天的时间！！,1,是
星笼之海,2020-10-10 发布点评,值得一去，是仅次于北京故宫博物院，台北博物院的第三大博物院，每年夏季都会有中外文化交流展览，但是要预约,1,是
lting81,2019-08-24 发布点评,中国三大博物馆之一?南京博物院，藏品多多，值得给孩子科普知识。,0,是
一只小戆度,2019-08-15 发布点评,作为一个博物馆的爱好者全中国的博物馆博物院都去了很多了，南京这里的博物院里面有很多展品虽然价值并不是很高的但是都很有特色。,0,是
M20****082,2017-12-03 发布点评,博物馆很大不要门票，非常值得去，感受历史。,0,是
江泓1975,2016-02-06 发布点评,南京博物院的历史馆在各省级博物馆中并不算特别出众，但是他的数字馆和民国馆却搞得非常好！很合适带孩子去玩,0,是
无,2019-08-15 发布点评,南京博物院是当地人的一个好去处啊，这里直接网上预约刷身份证就可以入园了，博物馆里面的内容还是相当丰富的，很值得来看一看。,0,是
红粉巫婆,2018-08-28 发布点评,南京博物院是民国留下来的建筑，里面的宝贝数不胜数，假期里面都是人人人……遇到志愿者，穿着制服给大家讲解，太热情了，也很辛苦……希望有所改善。,0,是
孔雀鱼鱼,2018-07-30 发布点评,南京博物院里的展厅分历史厅，民国厅，非遗馆，特展馆。第一次来时见门口很多人排队买票，也差点买了，后来才知特展才买票，但是门口没有标识和说明，这点容易让第一次来的人糊涂。其实不是特展的都是免费参观的。这里的展品极大丰富，每个展品下方有序号，在下面对应每个序号有说明，让游客能非常快和准确的了解展品的信息，这点非常好。数字展厅更是漂亮，有很多和观众互动的项目。民国厅是仿照民国一条街而建，里面既有民国风建筑，又有实际商铺，出售各种商品，非常有意思。总之，博物院里丰富的展品，精心的布置，和认真的构思，带给人很舒服和满足的感受。,0,是
M27****5629,2018-07-11 发布点评,地铁口是明故宫站。可在特展馆入口处旁边的咨询台存行李，历史馆的入口旁可存违规品。民国馆很有趣，浸入感强。可以走进民国时期的银行、小巷、火车站。整个博物院很大，随便逛逛都要3小时多。,0,是
300****237,2018-06-12 发布点评,作为中国三大博物馆之一，南博是非常值得一去的。首先，最基础的展览 ，从历史线和地域连贯性上来看是非常完整的。国博的展览没有地域的连贯性，陕博的展览没有时间上的连贯性，唐以后就比较薄弱了。展品的质量嘛，当年没去台湾的几十箱故宫藏品现在还在南博呢。,0,是
神勇无敌fly猪,2018-06-07 发布点评,"有一个很大的花园，很欣赏南京随处都有这样大片大片的绿地。

主楼很有中国古典宫廷建筑特色，在门口拍一张，可以冒充去过北京了。博物院大门旁边还有中山门，很有历史气息。

馆藏略显单薄，没有充分体现南京作为六朝古都的深厚内涵。",0,是
王慧,2018-05-05 发布点评,免费刷身份证进出的，特别适合带小孩子玩，可惜人有点多拥挤了一点。最值得去的是民国馆有味道。茶馆比较划算五块钱能看一场，还有茶喝。棒推荐去玩。,0,是
_WeCh****16787,2018-04-16 发布点评,博物馆规模很大，非常值得一去，是国内为数不多的大博物馆之一。,0,是
_CFT0****4780,2018-03-24 发布点评,不错不错，喜欢民国馆和数字馆，很值得参观,0,是
M59****504,2017-04-19 发布点评,"友情提示一下：“南京博物院”是江苏省的，“南京博物馆”是南京市的，不是一个地方！据说博物馆要小一些，也没这个好。反正我没去哈哈哈。
博物院很好看，全程就一个感觉：哇噢！！！！！！！！！！！半天根本不够，可以徜徉一天。跟上海的科技馆类似，有很多好玩的，很多本地人带着孩子，显然不是第一次去了。尤其喜欢数字馆。可以玩游戏。民国街需要带小伙伴，因为你一定会忍不住各种拍拍拍。虽然标识有点不清，但工作人员都很友好。纪念品也比我去过的其他省的博物馆的性价比合适。
值得一提的是：因为是周一只开上午半天，非遗馆就早早关了各种店铺啊讲解啊什么的，很遗憾。建议大家去之前关注一下博物院的官网或微信公号，周末小剧场和茶馆里会有各种演出什么的。另外：吃了一下负一层餐厅所谓“非遗套餐”，还可以嘛，哈哈哈。",0,是
WatsonQL,2017-03-02 发布点评,不愧是中国第三大博物院，主馆有故宫的气势。博物院大致分为三个馆，每个馆里其实有四通八达的暗道，但很难找。建议还是逐个馆游览。艺术馆中大多是书画雕塑类的珍品，需要一定的鉴赏能力。主馆貌似故宫，气势恢宏，看似不大，其实包罗万千，内部有地下数层，每层相互之间展览了不同历史时期的遗址、文化、文物，还有珍贵的银缕玉衣！很震撼！馆内有一家甜品店和一些售卖饮料的机器，在民国风情街处有一些小零嘴售卖。整个游览过程比较消耗脚力，大约仔细些看要花费4小时到5小时，建议自己被一些零嘴巧克力，可以自带空水杯，馆里有可饮用水免费供应。入院免费，只需要刷身份证就好了。,0,是
路长_不忘,2017-02-15 发布点评,民国馆有趣极了，其他的专业一点的图就留在空间啦。哦，对了，还有那一对爱情动人的老夫妻，很暖啊，羡慕啊,0,是
康炎,2016-05-03 发布点评,极具特色的博物馆，几个展厅各有特色，却又相得益彰。很值得一看,0,是
帅气的好孩,2015-11-29 发布点评,中国排名前列的博物馆，免费参观。里面东西挺多，比较有特色的第一是地下重建了个民国街，展示民国风情，顺便卖点东西。然后有个特展馆，基本上是当年民国时从故宫转移过来的文物，后来大部分运到台湾，剩下的一小部分就在这里。,0,是
M33****9840,2020-11-03 发布点评,古文物奇奇怪怪可可爱爱，牛，马，狗，鸭，还有好多可爱的陶俑,1,是
mongoche,2020-10-25 发布点评,南方博物院是中国三大博物馆之一，也是中国最早创建的了博物馆，有数十万件各式各样名贵珍品，不仅用于参观，也有历史发掘和研究的意义，是家庭游学和朋友约会的好去处。,1,是
浪漫之路拖雷,2019-12-12 发布点评,"普通一般的博物馆
前面去南京走错地方遗漏的景点，这次带着打卡心了愿一定要去一趟，印象古都可看的肯定不少结果挺普通的。展厅不大展品也没有特别突出的，反倒是小小的云锦博物馆挺长见识的。",1,是
本宝宝喜欢吃橘子糖,2019-01-18 发布点评,不同的时间会有不同的主题展展出。原先需要身份证换取入场券。现在已经可以在网络预约。地上地下都有展厅。大概需要半天的时间来游览。值得去看看。,0,是
_CFT0****1043,2018-07-17 发布点评,非常推荐 见证了历史 增长了见识 展馆内容丰富 极具名族特色 还有特展馆也十分吸引人 PS 自拍杆是不可以带进管内的 门票可凭身份证免费领取 关内纪念品小贵,0,是
先生你好啊2008,2020-09-20 发布点评,不亏是排名前三的博物馆，精品无数，非常值得推荐大家去看看,1,是
混吃的,2019-11-17 发布点评,"最让人惊艳的是民国馆的设计，实景复原民国景象，让人有瞬间穿越回那个年代的感觉。像是场景会说话的感觉！里面的纪念品也都正常营业，和这个空间完美融合。
点赞，就是觉得一天根本逛不完！",0,是
M46****010,2016-10-05 发布点评,里面的藏品太震撼了，而且非常幸运的赶上法老展，此次参观让我们和孩子受意非潜。,0,是
M25****9544,2019-05-07 发布点评,都说去一座城市要去他的博物馆，才能了解他的古往今来。此次南京之行南博是必去之处，很大但多日的游走我们很累，所以更多的时候是在寻找出口。,0,是
Oreo123,2018-10-27 发布点评,"今日份移动
南京博物院+明故宫遗址公园+中山陵
尤其是中山陵不仅人多还要做好徒步好几公里的准备 不然和我一样走完脚废掉  ?",0,是
橡皮花茶,2018-05-13 发布点评,礼拜天去的 人是超级的多 里面有个民国时期的街道，卖些旗袍 喝的吃的都有 可以租个可以讲解的平板  值得去看看  而且坐车很方便的,0,是
M34****9103,2023-04-27 发布点评,文化底蕴丰厚，和蔼可亲！赞????,5,是
lilylillie,2023-05-02 发布点评,挺好的，讲解很清楚，孩子感兴趣。,5,是
pa****hu,2023-05-03 发布点评,王导讲得不错，就是语速快了一点,5,是
_WeCh****29338,2023-05-01 发布点评,导游非常热情，服务态度非常亲切,5,是
320****175,2023-04-28 发布点评,蔡导风趣幽默，讲解生动，好评！,5,是
M29****6639,2023-04-28 发布点评,导游很棒，讲解精彩，行程很愉快,5,是
deer_8279,2023-04-27 发布点评,王导讲解非常详细，孩子受益良多,5,是
mei****ain,2023-05-20 发布点评,讲解生动，一个一个故事吸引人,5,是
M17****803,2023-04-29 发布点评,非常好，很耐心，很详细。点赞,5,是
ni****ici,2023-04-29 发布点评,讲解详细，故事丰富，内容全面,5,是
神奇的盆景,2018-05-11 发布点评,不错，要提早在网上约票，免费的。很多东西看。了解了远近历史。有古老的气息，也有新技术，看来还是有很多人对于历史有兴趣。不过主要是免费。,0,是
xierita,2017-03-29 发布点评,南京博物院由于历史的原因，明国时从故宫沉淀下来的东西不少到了这里，当然那些极品去了台北，但东西够多，精品极品也不少。但楼内感觉没啥人照顾，很多地方灯光都没有，摸黑看，人很少。,0,是
铁血_军魂,2016-05-05 发布点评,这地方真是太好看了，文物众多，地方大，看的真爽。。。。,0,是
xu****08,2015-10-20 发布点评,门口有凭身份证免费领取门票 还有寄包的地方 很贴心很方便 能称博物院的地方并不多 随意一逛就花了大半天 还是得借个讲解器慢慢细看有味道 金缕玉衣真是绝了 保存很完好 很多讲解标示也做得很细致,1,是
惠泉,2021-04-06 发布点评,非常好非常好,5,是
M40****6015,2020-12-09 发布点评,***,5,是
_WeCh****33515,2019-08-09 发布点评,这是目前为止去过的最大的博物馆。馆藏内容很丰富，感觉很惊艳。不知道是不是因为下午去的关系，参观人比较多，三个小时基本走完主要的展厅。,0,是
追寻热爱,2018-05-25 发布点评,还是很值得一看的，是了解人类特别是蓝田人历史的最佳去处，也是了解十三朝古都历史文物的好去处。馆内的出土文物很多，以秦汉时期最为完整。,0,是
玩嗨了,2017-01-19 发布点评,南京博物院和南京博物馆是两个地方。33年筹建，48年建成。主殿仿天津独乐寺山门的模样。是中国第二大博物馆，镇院之宝为明鎏金藏式佛塔。,0,是
爱ke,2016-09-01 发布点评,非常值得去的地方，很开眼界，就是冷气开的太大，冻死了,0,是
_WeCh****46257,2016-08-08 发布点评,值得一去挺好的需要2个小时能看完,0,是
_WeCh****007053,2021-03-22 发布点评,总体超赞，,5,是
騎驢找驢,2020-05-08 发布点评,感受到了南京六朝古都的风华与江苏省历史，不虚此行！,5,是
netcat,2019-11-23 发布点评,去南京旅游，一定要去博物院看看。记得是乘地铁去的，交通挺方便的。提前一天微信上预约，到了就刷身份证直接进去了，很方便。博物院很宏伟，能学习到很多知识。,0,是
牡丹,2019-11-12 发布点评,南京博物院是中国的三大博物馆之一，为一院六馆的格局。有历史馆、特展馆、数字馆、艺术馆、非遗馆、民国馆。馆藏丰富，仅次于故宫博物院。,0,是
姜如意,2019-03-09 发布点评,位于南京市中心，是我国十大著名博物馆之一，外观就是仿古建筑，非常的大气，这里馆藏文物丰富，品种繁多，历史跨度非常大，其中不乏精品。,0,是
M22****3014,2017-08-15 发布点评,很值得去，免费开放，各展馆都很不错，我比较喜欢数字馆，民国馆，特展馆！,0,是
Constancy,2016-02-13 发布点评,南京博物院气势恢宏，免费不过要凭身份证领票，里面的展览非常值得一看。我最喜欢的是当中的民国馆，很有民国味道，仿佛穿梭到了那个年代。,0,是
本宝宝喜欢吃橘子糖,2020-05-21 发布点评,在国家宝藏节目之后南京博物院开始火了起来，游人络绎不绝的前来呀。这条路上始终拥挤着，博物院采用预约方式，出具苏康码量体温可以进馆,1,是
谦年灬演员,2019-10-30 发布点评,旺季一定要提前微信公众号上实名预约不然到现场刷身份证取票就会发现，根本取不到票的，博物院很大，有的时候还会有特展这个公众号上也会提前有预感，里面还能听戏喝茶场次是下午的,0,是
doudourw,2019-10-04 发布点评,博物院可以提前网上预约，也可以现场在机子上操作，比较方便，需要身份证。里面展出的内容很丰富，能够了解到不少历史知识。展品也很美。,0,是
zixunshi99,2019-09-03 发布点评,参观博物馆还是需要导览器的，否则看不懂。南京博物院里面文物的历史年代跨度还是很大。太喜欢古代的珠花啦，做工精致 璀璨夺目，美轮美奂,0,是
shady_xy,2017-06-24 发布点评,不用门票 不一定要在大门服务中心领票 二代身份证可以在几个馆的入口自助领票 有些特别展是需要单独买票的 民国馆内有小吃 建议在刚开馆和快离闭馆人少的时候去拍照,0,是
_CFT01****4909853,2016-10-28 发布点评,"南京博物馆，里面有历史馆，艺术馆，数字馆……其中,历史馆收录的是从春秋到清代的艺术品，其中还有金缕玉衣和银缕玉衣，艺术馆里面傅抱石馆，我认为最有意思",0,是
_M13****3225,2018-05-01 发布点评,到了南京推荐必去景点。有人说，了解一个城市最快的方法就是去博物馆，那通过南博你可以了解我们的先民用他们的智慧所创造的辉煌历史。,0,是
M24****0629,2017-11-19 发布点评,"南京博物院是挺值得去的地方。里面的工作人员服务态度很好，基础设施挺好的。主要由4个馆组成，每个馆有各自的特色。不收门票,只需带身份证即可领取门票哦",0,是
158****1077,2017-03-23 发布点评,去一个城市，一定要去它的博物馆看看，值得一看！,0,是
蓝天白云 V,2019-02-01 发布点评,南京博物馆位于南京市的秦淮区，一座历史艺术类综合博物馆。是国家重点博物馆之一。也是江苏省南京市的爱国主义教育基地。值得一看。,0,是
雨停晴空,2018-11-19 发布点评,每到一个城市，都会去博物馆看一下，因为这样可以了解一个城市，很直接的去了解，从古至今，感觉，非常不错，南京非常有历史的城市！,0,是
M37****713,2016-06-17 发布点评,非常值得一看，去得早还可以免费租借感应讲解器,0,是
子楚玉,2016-05-02 发布点评,人挺多的，民国馆很值得一看，自拍杆就不要带了,0,是
小张太子jade,2016-02-18 发布点评,南京博物院很大，很不多的一个地方，值得一游。,0,是
孝义石厚,2019-07-29 发布点评,带孩子去，了解历史，非常有意义，值得一游。,0,是
M23****3419,2019-01-28 发布点评,民国馆是亮点，里面专门有一条街道可以进去。进去后感觉穿越了。还能买东西吃，去茶馆喝茶看戏，有许多南京的老照片，感觉非常棒。,0,是
M29****1799,2018-11-14 发布点评,值得去，不要门票，能看到好多宝贝！真心不错,0,是
junqiao520,2018-06-01 发布点评,最近热播的国家宝藏让各个博物院都突然间火了起来，毕竟是中华五千年的历史，国家的瑰宝是数不胜数了，参观一下也是开阔一下眼界。,0,是
elsashen0529,2017-12-11 发布点评,还有什么比特意来南京看博物院结果碰上历史馆闭馆整修更悲伤的事呢，嗯，南京大屠杀纪念馆因为公祭日闭馆也整修，悲伤辣么大。。。,0,是
陈小仪123,2016-07-29 发布点评,很值得一看，里面分很多个馆，文物保护相当好,0,是
15****060,2021-10-16 发布点评,这里值得一看的，地址在南京中山门。里面全部逛一圈差不多3小时左右。很多宝贵的文物,1,是
M25****2576,2020-04-06 发布点评,疫情期间馆前的公交站下车后，要走地下道才能到正门，打车绕行到正门，全程3小时游览，官微免费预约，入口刷身份证和苏康码，先进历史馆，租讲解器20，基本听完需2小时，细听应该需要更久，唐宋可以留多点时间，二楼出口过数字馆但放弃，下楼是特展馆是汉墓，门票30，没时间也没进，穿对面，是艺术馆，下负二层是民国馆，不大，有点像影视棚，里面原有的店铺全部关门，需要自备干粮。有兴趣的就是知识的海洋，推荐！,1,是
杨坤,2019-12-12 发布点评,南京博物院，外观大气磅礴，内部展厅设计的合理，展品的确有很多值得一看的东西，这里环境很现代化，还有休息的凳子，饮水机。。,1,是
Jenny龟,2019-08-24 发布点评,南京博物院这里有非常多的珍贵文武啊，这里佛教的文物特别的多喜欢的人一定要来这里看一看，整个博物院非常的大可以参观很久呢。,0,是
蕙质兰心蕙质兰心,2019-07-15 发布点评,"南京博物院位于南京市玄武区中山东路321号，简称南院或南博，是中国三大博物馆之一，其前身是1933年蔡元培等倡建的国立中央博物院，是中国创建最早的博物馆、中国第一座由国家投资兴建的大型综合类博物馆。
南京博物院建院86年，文物有42万余件（套）。这里承载了数千年中华文明，这里让我们懂得什么叫传承与发扬。",0,是
for****olf,2017-07-20 发布点评,南京博物院是中国第二大博物馆，也是中国三大博物馆之一，中国最早创建的博物馆，是一座大型综合性的省级历史与艺术类博物馆，全国综合性历史艺术博物馆，全国重点博物馆。由历史馆、艺术馆、特展馆、数字馆、民国馆和非遗馆组成。历史馆常设“江苏古代文明”展览，通过大量的文物和标本“直接说话”，彰显展示效果。特展馆内设有10个展厅，用于举办临时展览与特别展，体现不同文化艺术之间的交流融合。目前展出“国宝展”“金色中国”展览、“盛世华彩”、“陈设清宫”、“精准与华美”。艺术馆内设有8个展厅，按照艺术品的分类设古代绘画、古代书法、古代雕塑等专题陈列，同时设立名人艺术专馆，包括国画大家傅抱石、工笔画大家陈之佛、油画大师苏天赐等。数字馆分为实体馆、网络虚拟馆两个部分，其中实体馆基于人类情感，展现了中国古代文明，尤以江苏为例。网络虚拟馆不仅在线复原了实体展馆，而且则以网络为平台，集合观众智慧打造永不闭馆的“网上博物馆”。民国馆以所在地南京的地域文明为主题，直观展示民国时期的市民生活。非遗馆即江苏非物质文化遗产展示馆，除了江苏非遗项目的基本介绍外，活态的展示热闹的民俗活动，传统的手工艺，和传统口头表演等。,0,是
YSFhz,2017-07-19 发布点评,门票免费，特展收费，物有所值，一定要去哦,0,是
136****3635,2016-02-25 发布点评,南京博物院特别好，很大，文物很多，我印象最深刻的是在博物院门口过马路，当我站在那里准备过马路时，没想到左手边所有司机都停车让我过去，当我走到马路中间时，右手边的所有司机停下让我过去，南京这个城市真正做到了车让人，文明古都，一切都很美，有空了，真该去看看，南京城市美，人更美。天下最美司机最安全的路---在南京！,0,是
万能的萝卜,2020-05-21 发布点评,南京博物院在明故宫苜蓿园附近，坐地铁到苜蓿园下来走100米左右可以到，或者直接坐202就可以到采取预约制，持苏康码进入,1,是
偶遇美食美景,2018-02-22 发布点评,可惜是节假日去的，南京博物院人山人海，虽然免门票，但排队取票和等候时间太长，里面六个馆只看了一个历史馆就到闭馆时间了。,0,是
bingdianzi,2016-02-17 发布点评,一院六馆，历史馆和民国馆最好，值得去,0,是
gz当地向导伊妹儿,2019-05-01 发布点评,南京博物院，镇院之宝——明洪武梅瓶（一楼），把宣传单上的藏品都一一看了，除了借出去参展的，看了金缕玉衣，人气最旺处，了解很多历史知识。,0,是
juki235,2023-08-03 发布点评,南京博物院绝对是非常大的博物馆，这里展馆非常的大，明清建筑的展馆古色古香，不愧为六朝古都。这里这里展示的藏品非常的珍贵，全是国宝级的藏品，绝对值得大家来参观。,1,是
青青翠竹,2023-06-18 发布点评,"南京博物院，与北京故宫博物院、台北故宫博物院，并称中国三大博物院。是在原明南京皇宫基础上建立的，包括历史馆、特展馆、数字馆、艺术馆和民国馆等。我最喜欢的是历史馆。
南京故宫博物院，需要事先通过官网预约，参观时间从9:00-17:00，周一闭馆。
历史馆从远古化石、旧石器时代、新时期时代、夏商周等历朝历代根据时间推进展列，可以看到化石、打磨工具、陶罐、青铜器、瓷器、金饰品等，具有鲜明的时代特征，对历史进程可见一斑。
非常值得推荐，特别是有孩子的家庭。",1,是
系统错误提示,2023-05-03 发布点评,南京博物院不愧是三大博物院之一，宝藏丰富：图2的金兽重达9.1公斤；图3的芙蓉石蟠螭耳盖炉是乾隆年间的；图4是苏东坡的新岁展庆帖真迹；图5大报恩寺琉璃塔拱门；图7发财树，图8清朝时期我国自己制造的时钟。,1,是
qtrqqcl,2023-07-04 发布点评,"带孩子参观“南京博物院”，讲解员好好给我们上了一堂历史课！
南京博物院位于是中国三大博物馆之一。青铜、玉石、陶瓷、金银器皿、竹木牙角、漆器、丝织刺绣、书画、印玺、碑刻造像等文物品类一应俱有。
镇馆之宝：图2 东汉银缕玉衣；图6 西汉金兽",1,是
M43****4499,2023-07-24 发布点评,非常棒的一次体验，南京博物院非常值得一看，花花导游讲解得非常细致，全程非常关注小朋友的状态，互动性很强。小朋友听的很认真，非常开心,1,是
M38****876,2023-09-08 发布点评,人很多，票很难约。但去一次是很值得的。,1,是
南郊,2023-07-23 发布点评,民国馆没开，有点遗憾。要提前预约,1,是
Tiger_1962,2023-09-14 发布点评,南京博物院位于江苏省南京市玄武区中山东路321号，是中国三大博物馆之一，简称南院或南博，其前身是民国二十二年蔡元培等倡建的国立中央博物院，是中国创建最早的博物馆、中国第一座由国家投资兴建的大型综合类博物馆。现为大型综合性的国家级博物馆、是首批国家一级博物馆，国家AAAA级旅游景区，全国重点文物保护单位和中国20世纪建筑遗产。,1,是
M42****5819,2023-09-04 发布点评,"救命，还有谁没去过南京博物院，我都会很伤心的。里面可看的东西超级多，有文物，字画，艺术品。真的真的太适合历史迷和博物迷了。还有很多人在这里集印章，感觉也很有趣。这次去没看到镇馆之宝，看来还要再去一次啦！??????
还有民国馆，超级适合来拍照呀，有喜欢氛围感的，一定要来啦！??????",1,是
M44****537,2023-07-27 发布点评,张欣妍的介绍非常具体，赞??，我们全家都很喜欢??,1,是
ba****u,2018-08-04 发布点评,"给来游览的朋友们提个醒
今年二月开始历史馆闭馆维修升级，非常遗憾
暑假真的人太多了
到处都是嘈杂人群
无法静下心来慢慢观赏",0,是
魔宫冷家,2017-03-24 发布点评,"不想说什么了 这趟南京之旅最后一站地竟然是个




博物院 谁也没有告诉我 竟然连。导游也不理我了。为什么。
妹的  呀",0,是
强子,2016-08-31 发布点评,在这里，可以看到古代的辉煌和灿烂,0,是
第二号爱人,2019-07-13 发布点评,来南京的最主要原因，就是为了看南京博物院里面的珍贵藏品，一个半天可以看完，好多藏品，的确不错，人比较多，可能因为是暑假，免费进入。,0,是
136****9970,2017-04-22 发布点评,南京博物院特别适合去，哪里有着艺术的气息，还有着历史的沉淀和技术的先进,0,是
65****909,2017-01-02 发布点评,非常值得一去的地方，不但可以了解历史知识，还可以了解情况更多的文化知识,0,是
_WeCh****72623,2016-05-27 发布点评,中国文化的洗礼及传承，值得一看,0,是
Sydneykaton,2019-05-06 发布点评,五一的时候，博物院的电子语音讲解要排长队才能买，我在携程上买了这个带着耳机静静听。讲解没有序号，看到展品想听讲解，多数是没有的，或者看到讲解但是不知道展品在哪里。推荐博物院自己的语音讲解。,5,是
波莫斯王,2018-11-01 发布点评,非常不错，看看古都南京的历史变迁，来南京，必须来这看看，不过我去的时间是周一，下午闭馆，不然会多玩一会儿，多看看的。里面似乎有个恐龙化石馆还没开放，,0,是
_WeCh****23699,2017-08-17 发布点评,门票免费。南京博物院设有六馆，历史馆带你领略从远古时代到明清时期的江苏历史，尤其明清时期整个江苏经济文化空前繁荣。去民国街感受民国时期的建筑风格。数字馆非遗馆以及特展馆也会有其他不同的感受,0,是
