用户名,时间,内容,星级,是否有图片
无尽的风情,2022-06-14 发布点评,明孝陵是南京休闲散步好去处，好地方,1,是
yangduoduo17,2022-05-13 发布点评,很好，很喜欢这里呀，十分不错的呀。,1,是
锦瑟无端，思华年,2022-04-24 发布点评,明清帝王第一陵，非常壮观，值得一游,1,是
ling旋,2022-03-04 发布点评,南京最美石象路，摄影爱好者的天堂！,1,是
sxxxysxy,2022-02-19 发布点评,来南京必须要去的地方，靠近中山陵！,1,是
米兰追忆,2021-11-01 发布点评,挺大的地方，明太祖跟马皇后所葬之处,1,是
亚当没有夏娃,2021-10-27 发布点评,南京第一站（因南京大屠杀纪念馆需一个周提前预约，所以没能参观成），宏伟壮观，登顶后，可以眺望整个南京，葱葱郁郁，城市像在森林里一样。漫步林间，静谧而美好。,5,是
徐徐霞客Rr,2021-03-16 发布点评,可以当做一个小公园来散步。里边有非常多的花花草草，植被很多。但里边也不使帝王的严肃。往里走，里边有神道，有纪念堂，有“红建筑”，站在墙那边拍照打卡，很不错,1,是
小乙,2021-01-29 发布点评,作为南京的古建筑遗址，非常的震撼。在这个饱经历史沧桑的城市里，让人们感受到了浓浓的历史厚重。进入明孝陵，也可以看出明初时期的辉煌与强大,1,是
姜如意,2020-12-31 发布点评,这里是明太祖朱元璋的陵墓，也是开创明代皇陵布局的先河，其建筑规模在明代皇陵里也是数一数二，2700多字的功德碑也是对他一生的评判，整个明孝陵建筑壮丽辉煌。,1,是
M53****2079,2023-06-19 发布点评,走路，一直在走路。作为一个来旅游的，我走路都需要导航（也可能是我自己的问题）。景色跟公园没啥区别。最厌恶的是景区的接客吧，问问问，这里15，那里20。挂上的旅游景区效应很重。一直走路是会累的。,5,是
笑活活,2023-01-27 发布点评,"不知道应该说是过年期间人太多，有些服务设施都简化了，还是平常也都这样？
整体感受还是可以的，真心觉得走的有点累，希望可以把路牌路标之类的再指示的清晰一些。",5,是
ling旋,2022-10-08 发布点评,大脚马皇后和明朝开国皇帝的陵墓！,1,是
无尽的风情,2022-09-24 发布点评,来了这么多次没踩过雷，非常不错。,1,是
绿蚁新醅酒2,2022-09-17 发布点评,明孝陵为明清帝陵之首，非常独特。,1,是
大白的妈咪,2022-08-31 发布点评,这个景点真的太好了，建议大家都去,1,是
不懂得的昵称还没有钱,2022-08-09 发布点评,景色宜人，文化底蕴深厚，值得一游,1,是
捎一个月亮??,2022-06-23 发布点评,南京明孝陵，很大，可以打卡去看看,1,是
_WeCh****07234,2022-06-06 发布点评,这服务，确实没得说，推荐推荐推荐,1,是
81,2022-06-06 发布点评,明孝陵挺好的，挺庄严的一个地方。,1,是
柴米油盐酱醋茶cmyyjcc,2022-05-30 发布点评,景色优美！性价比很高！值得一去！,1,是
Lu_Zzz,2022-05-23 发布点评,很有历史意义的一个游览景点，不错,1,是
浪漫雨季WNQ,2022-05-18 发布点评,这里景色不错趣味性很强性价比很高,1,是
ljd-111,2022-05-18 发布点评,明孝陵很美的，很庄重美丽的地方。,1,是
When06,2022-05-15 发布点评,世界文化遗产，非常震撼，值得一去,1,是
加油加油加油加油！！,2022-01-05 发布点评,历史上的记录之地，一代帝王之处！,1,是
糯米盘子,2022-01-03 发布点评,城市最著名的景点之一，风景很不错,1,是
288****262,2021-12-04 发布点评,美美哒，详细功率奉上呢，。。。。,1,是
老焦5409,2021-11-02 发布点评,值得一看，历史悠久，多次去看了！,1,是
_WeCh****182027,2023-04-06 发布点评,确实很宏伟 但是一定要在4点以前去 坐观光车上去 不然真的会走到怀疑人生….,5,是
M31****5515,2022-10-08 发布点评,南京明成祖陵墓，景色非常优美。,1,是
M24****2779,2022-09-23 发布点评,在中山陵景区里面，没有挖掘的！,1,是
Lu_Zzz,2022-09-18 发布点评,景色不错，非常有意思，要来看看,1,是
m20****65,2022-08-12 发布点评,来南京必须打卡的景点之一明孝陵,1,是
George Huang1985,2022-07-30 发布点评,保存的很完整的古迹，内容非常多,1,是
M24****3232,2022-06-07 发布点评,虽然没有挖掘，但还是很壮观的！,1,是
大眼蛙hly,2022-05-30 发布点评,不错的地方！！！！！！！！！？,1,是
ljd1111,2022-05-22 发布点评,景区挺壮观的，风景还是挺好看的,1,是
sxxxysxy,2022-05-21 发布点评,虽然陵墓没有挖掘，但还是很壮观,1,是
加油加油加油加油！！,2022-05-19 发布点评,历史上的标志性建筑物，中华文明,1,是
不二的小跟班,2022-05-17 发布点评,值得去，神道，园林，繁华美景啊,1,是
想想-小惠,2022-05-06 发布点评,南京的明孝陵秋天一定要来一次。,1,是
M47****7618,2022-04-17 发布点评,历史悠久，空气清新，景色宜人。,1,是
章鱼??妈妈,2022-04-14 发布点评,非常安静，美丽的看秋天的景点！,1,是
M24****2779,2022-02-21 发布点评,在中山陵景区内，值得去看一看！,1,是
中国老韬韬,2022-01-13 发布点评,南京最值得去的地方，明朝遗迹…,1,是
Old Song,2021-11-30 发布点评,秋天的时候非常有味道，初见震撼,1,是
章鱼??妈妈,2021-11-30 发布点评,秋天真的很适合去那里，美不胜收,1,是
石头乐,2021-03-25 发布点评,南京的明孝陵景区那是相当的大，明孝陵——石象路——梅花山——梅花谷，春天每年都有国际梅花节，春天，茶园新茶已吐绿，雨花茶，南京名茶,1,是
姜如意,2020-12-29 发布点评,作为明代开国皇帝的陵寝，也是开创了以后明清皇陵的布置格局的先河，甬道两侧竖立着文臣武将和各种动物的雕塑，高大挺拔的明楼，这些都是明孝陵深受欢迎的原因。,1,是
姜如意,2020-12-24 发布点评,明太祖朱元璋的陵墓，坐落在风水宝地，南京近郊的钟山，建筑规模宏大，布局严谨，后期的明清黄陵都是按照明孝陵的模式而建，这里现在已成为一处不错的风景名胜。,1,是
看溪人,2020-11-08 发布点评,明孝陵最美六百米可以算是南京秋天的代言了，可惜就是人太多啦，只能饱饱眼福，想要镜头展示还得靠飞机航拍。所以给大家看看池杉林的秋色吧，是不是也很醉人呢？,1,是
Vchean,2022-03-14 发布点评,beautiful place,1,是
葉柯含,2022-03-08 发布点评,挺好的 深秋的水杉和枫叶 都很美,5,是
153****0755,2021-05-30 发布点评,景色优美，满眼郁郁葱葱，古代建筑或遗址或修缮，都让人仿佛回到从前。五月底的天气走在树荫下，有带着花草香气的风阵阵袭来，凉爽舒适。孩子们还是最喜欢神??苑和有动物石像的神道。总体感觉很好??,5,是
136****3154,2023-02-06 发布点评,"千万别坐入门后30元一位的导游车，就是沿两条神道讲讲旁边雕像，也就2公里的样子，就到了陵墓入口，这个太坑了
孝陵进去后80元一位的VR还是蛮值得看的",5,是
fuya****2002,2022-10-09 发布点评,酒店位置很好，周围美食很多，房间干净整洁，前台接待员小琴服务态度很好，很是满意，再来南京还会选择这个酒店。,5,是
七月四月,2021-04-09 发布点评,明孝陵的宫墙??，有一点点北京故宫宫墙的味道——-春天到了，樱花??开的正盛，南京独有的二???兰开的也当季，衬的明孝陵美美的,1,是
T00825128,2021-10-28 发布点评,"10/27/2021 的明孝陵

石象路的神道上叶子已经开始变黄，颜色错落，刚好人不多，阳光又是下午最好的，真是南京最美的六百米。",1,是
肉丝1111,2021-02-19 发布点评,景区的大小景点很多，随处都是景。紫霞湖，颜真卿碑林，紫金山，明孝陵宫。去的时候是下午了。太阳落山的余晖缓缓打在陵宫城墙，人站在那里也是别样的美。,5,是
M47****5572,2023-02-04 发布点评,不要坐园区观光车真的不值得，30块钱大概也就步行15分钟的路程,5,是
_WeCh****297357,2020-11-25 发布点评,非常壮观，但适合秋天去吧，我是夏天去的，南京很热，热得让人受不了，很难逛下去。所以建议秋天去，天气也不冷，还能看看枫叶，秋天的南京一定非常美。,1,是
M31****550,2021-02-16 发布点评,梅花山的梅花基本都开放了，观赏最佳时机了，最好不要开车，坐公交20路和315路植物园站下，走100米就到大门口，非常方便。除了看梅花，还可以看看小鹿，孩子很喜欢景色不错，总体超赞，,5,是
wxx1026,2020-11-20 发布点评,国庆假期去的，人太多了，快到景区门口时都堵了一个小时。游神道可以坐电瓶车，200元一辆或者30元一人，我们带了老人肯定就包了一辆，比较省事。,1,是
205****992,2020-11-13 发布点评,不愧为明清第一皇陵！建筑雄伟庄严。秋季的石像路最美，黄叶红叶色彩斑斓。唯一遗憾的是景色最美的时候也是游人最多的时候，很难找到空隙拍出好照片。,5,是
海纳罕,2017-10-10 发布点评,"坐48倒到20路，在植物园下车，走了不到500米，就是明孝陵一号门，非常方便。今天依次游览了神道，梅花山，茶园，孙权馆，红楼苑，最后返回到孝陵墓。
正值8月桂花盛开，满园暗香浮动， 让我和姑娘这第一次见到桂花的北方人流连忘返，迟迟不肯移步出园，在园里耗了四个多小时。更见证了孝陵的雄伟气势。不得不说孙权有眼光，选的这地儿真好，建陵钟山，开创先河。朱元璋更是将整个钟山划为皇陵禁区，也怨不得孙中山先生“愿向国民乞此一抔土，以安置躯壳尔。”如今六朝已逝，孙陵沧桑，孝陵雄伟是雄伟，却也孤寂，让人总是念起千里之外的明十三陵。在我这个游人眼里明孝陵就是一个大公园。明天继续去往中山陵。",0,是
M35****0124,2023-01-27 发布点评,人太多了，天气很好,5,是
M25****6995,2021-02-19 发布点评,2.19 辛丑牛年正月初八 第二十六届南京国际梅花节开幕，为期一个月。今天景区里的游人非常多，其中亲子游和老人游居多。梅香拂面，花片随风飘落。,5,是
203****887,2023-08-06 发布点评,景点太垃圾了，非常坑，观光车明孝陵景区内10分钟30块一人，特意分好几程，每程30块，工作人员素质低下，服务态度恶劣,5,是
_CFT01****6004284,2021-07-04 发布点评,风水宝地，外面大太阳，进入孝陵区域立刻阴凉如秋，只可惜孝陵地宫未开发，不能进入亲眼一睹帝王陵寝气势，只能通过AR技术感受一下，稍有遗憾。,5,是
脸滚键盘不合适,2021-03-15 发布点评,性价比高，景色很美，天气也不错，鹿苑更是很值得一去，厕所设置的合理，也很干净总体来说很赞，就是有点堵hhh，可以在包里放点吃的一起带过去,5,是
单单就是一个人,2021-02-15 发布点评,很好的景点 很大 喜欢历史的可以深入了解 十朝古都不是吹的！ 朱元璋也是个厉害的人物 满山都是他的地盘 边上中山陵也可以一起游玩,5,是
M24****8244,2020-12-30 发布点评,11月的石象路前，连神明都只剩下唏嘘,1,是
我吃五碗饭,2023-03-19 发布点评,园区很大很多还没有来得及看，如果不喜欢明代历史不建议看,5,是
300****351,2023-01-30 发布点评,冬天去的，看不了自然景观，姑且打个80分吧！性价比不高,5,是
M22****3833,2023-01-09 发布点评,地理位置很好，???车还可以停在附近的地库，非常方便！,5,是
631****182,2022-01-04 发布点评,只要***就可以一家三口一起喂?? 还是挺值的。里面的地宫城墙也挺震撼好看 可惜太大 没逛完天就黑了,5,是
大滢滢??,2021-06-03 发布点评,去的时候赶上大中午，很晒很热。不过感受一下陵园的景和氛围，还是很值得。景色不错，总体超赞，性价比高，小朋友还去体验了一下AR感觉不错。,5,是
石头乐,2021-03-06 发布点评,南京明孝陵景区内有明孝陵，石象路，梅花山和梅花谷，石象路长不过600 米却有南京最美秋天之称，园内除漫山的梅花，还有一个樱花园，赏花妙境,1,是
姜如意,2020-12-16 发布点评,南京地区一座重要的黄陵，坐落在风景秀丽的钟山风景区内，其碑亭、甬道、方城等建筑保存完好，还建有明孝陵博物馆，喜欢历史的人应该过来看看。,1,是
磊迷关玉,2023-03-27 发布点评,来南京看花，梅花，樱花，玉兰花都很美，就是走得好累。,5,是
Ryan_1005,2023-01-02 发布点评,景区面积很大，基本要玩大半天或一整天，整体感觉还不错,5,是
红色调调,2022-08-08 发布点评,"景区内物价控制的一般，与偏远地区青海地区景区物价持平了………但它可是大南京啊…………
景区内吃食与摆渡车物价吃相难看。
长生鹿苑的小鹿 喜欢动物的朋友们可以去体验下 票价OK30元",5,是
M29****2490,2022-07-11 发布点评,很不错    很凉快,5,是
M46****281,2022-06-24 发布点评,很不错的体验,5,是
E27****29,2021-02-13 发布点评,拍照好地方，大年初一没想到人也不少，梅花还没全开，下周才梅花节，景区里有些放养的小鹿，增加了趣味性，可以买饲料喂，适合不太小的小朋友,5,是
姜如意,2020-12-15 发布点评,坐落在南京市钟山风景区内，是明太祖皇帝朱元璋的陵墓，其陵寝建筑中轴线不是一条直线，这点也是与众多明代黄陵不同之处，总体感觉景色不错。,1,是
Kevinzou666666,2022-05-02 发布点评,体验不错，值得一去，特别是带小孩子去，我们是一家人的的，一如既往的支持携程，提供了很多便利,5,是
乐乐,2021-10-30 发布点评,有文化底蕴,5,是
隽聆,2021-07-22 发布点评,紫金山天文台+明孝陵，明孝陵没有走完，确实是很不错，南京的景点真的不是拍照就可以完事的，历史的沉淀，需要很多时间去慢慢用心游览……,5,是
肉丝1111,2021-02-19 发布点评,在微博上看到梅花山的景色，便来打卡了！！花开的很好，再烦闷的心情看到这美好的花也会烟消云散的！春天已经来了，一定要来梅花山打卡呀！,5,是
绿艳,2020-11-12 发布点评,11月的明孝陵，600米石象路美极了，还要红墙配银杏，是我喜欢的感觉。如果想拍到人少的照片，还是要一大早来才行，人多只能找角度了。,5,是
猪猪321,2021-05-04 发布点评,我是美龄宫出来从5号门进的，看了四方城和神道之后，路过孙权纪念馆，到达陵园门口，人比较多，最后的楼可以登上去，旁边还有小鹿出没，,5,是
wnYYY,2020-12-16 发布点评,明孝陵是明代朱元璋的皇陵，雄伟庄严，面积广阔，一路上可以看到古城墙、石俑石马等古迹，算是来南京必要打卡的一个景区，非常值得一看。,1,是
M62****757,2020-11-18 发布点评,喜欢看古建筑，二天来回的南京行就只看了明孝陵，迟一个月去可能遇到银杏叶黄了，枫叶红了，应该会更美。10月中旬去到就是遛了个公园。,5,是
M46****0342,2023-04-18 发布点评,最后到里面还要买一个vr的，不然完全没有体验感,5,是
_WeCh****174120,2022-02-26 发布点评,好 很好,1,是
小陈同学爱旅游,2022-01-22 发布点评,作为一个南京本地人，每年必进两次明孝陵，一次是秋天赏石象路，一次是冬天赏梅花，年年如此,5,是
噼里啪啦,2020-11-20 发布点评,"惜秋！
“你需要习惯，
因为在剩下的人生里，
还将有许多人会目不转睛地盯着你，
你应该变得更强大。”
【性价比】不错呢，南京是个好地方。",1,是
_WeCh****09029,2022-01-27 发布点评,景点值得一去，每次出行，携程订酒店、门票都是首选，携程客服服务好，选择携程，我放心！,5,是
蒙古郎中,2021-04-16 发布点评,先有免费的明孝陵博物馆，可以了解基本情况。进去景区需要门票70元。占地太大了，沿神道走了好久，回来坐电动车，差点赶不上火车。,1,是
M17****668,2020-12-04 发布点评,还可以，3号门进，做的景交，还有讲解，30元每人，不然估计得要绕半天呢。景色还可以，估计梅花开了就更美了。天气好就当散散步。,5,是
_WeCh****892505,2020-12-03 发布点评,风景很不错，住在夫子庙附近，骑单车去的十分钟就到了，景区风景不错，还遇到了小松鼠，小鹿很亲人，也不认生。景区还有大橘猫，吃的油光水滑的景色不错，有趣好玩，总体超赞，,5,是
HANK,2023-02-03 发布点评,慕名而来，门票应该半价，老祖宗传下的，应该免费观看，为什么收这么多费用，更何况停车费也很高，12元/小时，每15分钟计价。,5,是
M31****2292,2023-01-28 发布点评,冬季不适合去，太冷了。景点之间太远，人一多公共交通等待时间太长，中山陵停车场7块5毛15分钟的停车费是亮点，跑赢各大机场。,5,是
亦真亦幻的浮华,2022-07-11 发布点评,没来过觉得那那都好，进去一看那那都那么回事。性价比不高，对这类兴趣不太大的别进去了,5,是
窨子山人,2022-04-10 发布点评,朱元璋的明孝陵是北京十三陵的模板，现在是市民来梅花山赏景好去处,1,是
新疯凿浪,2021-02-19 发布点评,景色不错，有趣好玩，总体超赞，性价比高，春季赏梅花是当地百姓传统习俗了，走走逛逛健健康康，很适合家庭出游！不错的选择呢！！,5,是
兔子27,2023-05-15 发布点评,很差很差的一个景点，到处都是坑，除了城墙估计算是个“古迹”，没一处可圈可点！到了陵宫，就给你看几张图片，配点文字，里面工作人员，服务态度极差！问个路不耐烦，不上他们的车，更加没好脸色。反正建议大家如果怕被影响好心情，或不想被坑，千万别去！就是花钱去看一堵墙和图片！里面的景点和大门的接驳车，每人30元！到了景点，你还得自己走上去！坑相当大呀！这个是我旅游至今踩的最大的一个坑！,5,是
海盗电台x,2022-02-04 发布点评,很方便，到明孝陵门口购买的，不过南京很多景区都是跳到**的购买链接，**的门票猛,5,是
leagoi,2021-11-30 发布点评,出差来南京，好多地方去过了，就选这边玩了一下，地方不大，逛一个下午差不多能逛完。,5,是
bigbee,2021-11-28 发布点评,明孝陵的秋天太美了。风景非常好，叶子有红黄。非常推荐在秋天前往。我会找机会再去。,5,是
难有几分热情,2021-11-08 发布点评,中山陵大气磅礴，一定要去，致敬中山先生；音乐台超有趣，可以带女友喂喂鸽子，超出片,5,是
M24****2562,2021-10-26 发布点评,"很多人会把中山陵和钟山风景区混为一谈，其实中山陵只是钟山风景区内的一小块区域。整个钟山风景区非常大，包括了中山陵，明孝陵，灵谷寺，头陀岭以及美龄宫等等其他景区。基本上所有来南京的人都会来钟山风景区，因为这里著名的明孝陵和中山陵，就像去北京一定要去故宫一样，如果你来南京连中山陵都没有去过，那就简直算没有来过南京了。

很多人在刚刚开始做功课的时候会觉得钟山风景区好像很大不知道要怎么走完或者怎么选择要去的地点。其实实际的走了一走，发现根本不用担心这个问题，因为船到桥头自然直嘛。只要预留好充足的一天的时间基本上还是可以努力把整个钟山风景区逛完的。

景区内的各个景点，大概6:00pm左右就关门了，所以如果想要去的话，最好是一大早就去，因为这个风景区毕竟特别的大。所以需要很多体力，走走停停，休息一下也会比较闲适，不用那么累。",5,是
IronLyon,2021-09-20 发布点评,还是值得一看的，明孝陵的神道，中山陵登上台阶后向下一览尽收的景色，灵谷景区很适合慢慢散步，有灵谷塔，无梁殿（阵亡将士纪念），灵谷寺（目前因为疫情防控暂未开放）。景区之间用电力旅游车连接，逛累了买张车票节省体力是很好的选择。,5,是
匿名用户,2023-10-04 发布点评,南京的必游景区之一，建议明孝陵—美龄宫—中山陵—灵谷的顺序游览。安排全天的话，预计需要6小时。景区内可坐两段电瓶车，每次10元。,5,是
匿名用户,2023-10-04 发布点评,南京的必游景区之一，建议明孝陵—美龄宫—中山陵—灵谷的顺序游览。安排全天的话，预计需要6小时。景区内可坐两段电瓶车，每次10元。,5,是
110****771,2023-11-08 发布点评,经典的旅游景区，值得每一位朋友去参观，多了解历史，解读历史。我们中国的文化博大精深，值得让我们更多人去探索，去品读，收获很大。,5,是
枫叶,2023-10-16 发布点评,里面还是蛮大的，神道好看，几个正殿一般，地宫没有看到。还可以。上次来好多年前的，这次来基本没啥变化，就是多了个收费项目VR探秘,5,是
M25****4437,2023-08-23 发布点评,还行，只是门票有点贵，夏天过来，太热了，人太多了，部分景点没有开放，以后等天凉快了，再过来看看，希望到时人少点，多看看几个景点,5,是
匿名用户,2023-10-06 发布点评,国庆去的，没看到秋叶。从三号门坐游览车到的金水桥，32一个人，带简单的讲解，挺好的。总体来说作为5A级景点性价比还是可以的。,5,是
_WeCh****847063,2023-07-17 发布点评,非常值得游玩，有美景，有历史，有文化。我们是雨天游玩，在雨中，喂了鹿，参观了神道以及文武雕塑，非常震撼，还参观了明孝陵景区，看到了康熙亲笔提的4个大字，让孩子从中领略了深厚的历史文化。,5,是
匿名用户,2023-08-21 发布点评,很好用，买了可以立刻进去景区。不用等。大家都可以试试。景区很好看，带小孩去学习增长知识。忍辛负重的耕牛，留下的脚印最清晰。,5,是
M60****249,2023-10-31 发布点评,相当不错，值得信赖，环境优美，景色宜人！,1,是
M46****5732,2023-08-31 发布点评,找的蔡老师讲解，非常详细的生动讲述了朱元璋的一生，及生平事迹。如果和我一样是带孩子来的，建议真的要找一个专业的老师带着走并给讲解的，要不看不到什么，这次来南京虽说也有没走好的景点，但是对携程推介的大咖讲解老师还是很满意的。,5,是
曦沅,2021-07-20 发布点评,原计划中山陵+美龄宫，可吃早餐时，旅行达人朋友在微信跟我说去南京咋能不去明孝陵？好吧，滴滴专车直达明孝陵，景区观光车十元达中山陵，再十元观光车至美龄宫。出来招手出租车只能送我到地铁2号线苜蓿园站。说回明孝陵，也就大概看了外面的城墙和墓道，地下的墓室只能通过3D观影形式了解。总体而言一般，纯属打卡性质。,5,是
M37****1043,2021-06-23 发布点评,"来南京，避免不了去中山陵。
钟山风景区，就冲着从民国子午线一路过去，两侧茂密梧桐，你也要去看一看。
进紫金山大概两种路线
登山，或者景区
有时间的可以都去看看
抓重点，一个中山陵，音乐台，一个美龄宫。必打卡的地方。
这个季节灵谷寺的萤火虫应该也出来了。
美龄宫***咖啡馆，我觉得也特别有必要去，喝着咖啡，感觉像是来宾受到高级别的款待。",5,是
小灰灰了,2021-05-09 发布点评,明孝陵景区面积很大，绿化非常好，山下部分主要是人工造景，而山上部分就明显是在优美的自然环境基础上开发出来的。我们是5月3日来游玩的，游客非常多，景区主干道略显拥挤，而上山步行到紫溪湖的林间小路上游客就比较稀少了，漫步于竹林树海之间就可以感受到南京的自然之美。不过，当我们发现紫溪湖有人游泳的时候心情就不太美好了，因为湖边就立着不可游泳的警示牌，这种环境游泳不仅危险而且也会破坏生态环境，希望园区对此行为能加强管理。,5,是
_WeCh****08059,2021-04-19 发布点评,买的是套票，有电瓶车坐，环境很好，很舒适，绿植很茂盛，天然氧吧，里面有孙权纪念馆，有明孝陵，很大，很适合悠闲徒步 ，走走停停，吸吸氧，缅怀一下先皇帝，挺好的，明孝陵跟北京的明长陵，明定陵是同样的建筑风格，很雄伟壮观。,5,是
谌默默,2021-03-01 发布点评,"应该算是钟山风景区的经典景点了，秋天的时候去的，游客很多
沿途还能看到一些红叶，和古老的的建筑搭配构成了一幅美丽的画卷
看到景区的宣传照上红叶遍布的石像路，简直太惊艳了，可惜去的时候红叶已经掉的差不多了，有机会一定要再去看看",1,是
虎虎爱星星,2020-12-16 发布点评,值得去的好景点。就是徒步太累。我们全程逛明孝陵是走下来的。给大家一个建议。先到中山陵。因为中山陵在山顶。逛完中山陵下山来明孝陵。这样不会感觉累。景色很优美。有很多动物被圈养起来了。建议大家来穿平底鞋或者运动鞋。路不是太好走。看不到朱元璋和马太后的灵柩。但是城墙啥的都保留下来了。建议来看看。,5,是
M29****854,2020-11-17 发布点评,"小伙伴们，赶紧去看看吧。乘着最后带有秋天的一丝温暖。
景色超美。还有小鹿，可以零距离接触。真不错。3号门前是网红打卡点哦。",5,是
M11****757,2020-11-16 发布点评,"早上六点半到达，去看最美600米，去的时候已经有很多摄影发烧友在拍照了，可以逛的点不多，但景色很好，特别是对于一个一年四季都只能看到绿叶的广东人来说，金陵的秋景真的太美了！！！没看到小鹿是唯一的遗憾
不过早点去还是有好处的，人超少，打车也可以送到门口，师傅说晚一点就不让进了",5,是
baby安哥拉,2020-11-12 发布点评,"入口有好几个，在山中迷路了，指示牌比较少，好在大家都很热情，逢问必答。
秋天的景区内，植物颜色红绿黄，丰富了眼前的色彩，大家惬意的在树下、草地上，或驻足、或野餐休息，太阳下，时间像静止，美好也可以很简单。",5,是
_WeCh****590524,2022-10-05 发布点评,"冬天去的，比较肃杀。不过有桃花盛开，还有个城楼爬爬。有??????，可以买饲料喂。
可能更适合春天来的，大风吹的怪冷的。",5,是
M35****687,2022-02-08 发布点评,非常不错的地方，这里的环境优雅，周围配套设施齐全，适合一家休闲游览，值得推荐。,1,是
M48****386,2021-02-11 发布点评,一直心念着南京，虽然之前来过好几次，但一直没机会去钟山景区，这次趁春节前有机会来南京，肯定需要珍惜这一难得的机会。明显疫情影响，景区人很少，整体环境还是相当不错的，可惜灵谷寺关闭了，有机会下次再去！,5,是
风往北吹,2015-10-16 发布点评,景色还是不错的，神道的秋色很有名。但是只有10月底到11月才有最美的秋色。门票单买略贵，买连票体力不好的一整天跑不动。,1,是
伊达尔-奥伯施泰因韩信,2023-04-18 发布点评,值得一看，感受历史，看看朱元璋真容。,1,是
M23****8295,2023-04-15 发布点评,不错，还是挺值得一去的，城墙比较壮观,5,是
云云0915,2023-02-09 发布点评,下次有机会还会在和家人一起过来看看的,1,是
M20****820,2023-01-12 发布点评,看看明太祖陵墓，和民国相关展示挺好。,5,是
柒月爱旅行,2022-10-09 发布点评,景点不错，不过最好请个讲解，这样可以更深入了解历史，单单自己参观根本看不明白,5,是
柒月爱旅行,2022-10-09 发布点评,景点不错，不过最好请个讲解，这样可以更深入了解历史，单单自己参观根本看不明白,5,是
金金超甜??,2021-11-25 发布点评,专门为了去看鹿，有好多好多鹿，都不怕人，买点食料喂它们就会跟着你跑，特别好玩,5,是
内卡苏尔姆嘉庆,2021-04-06 发布点评,一路游玩，一路精彩！只是老人觉得有点累，游览车购票方式比较繁琐：扫二维码，频繁的输入每一个人的身份证号码……浪费了我们许多好心情，可惜！景色不错，总体超赞，,5,是
夜幕白,2023-03-16 发布点评,人太多体验感下降，建议人少的时候前,5,是
阳光般的希望,2022-12-08 发布点评,真是挺不错的，有机会一定要再去转转,1,是
shy****005,2023-09-13 发布点评,没意思、不建议大家去、商业化太重,5,是
网人哥哥,2023-02-01 发布点评,花了28年完成的皇陵，非常气派了,1,是
_M13****9018,2022-08-17 发布点评,导游人不错，讲解细致耐心，大热天陪我们一路不容易，还在门口等了我们好久。,5,是
知了EveIyn,2022-07-10 发布点评,景区很大，各園区都规划的很用心，风景优美。历史建筑、典故，值得细细品味。,5,是
keaia,2021-07-12 发布点评,携程上可以现场预约购票，随买随用，很方便。明孝陵景区位于中山风景区，单独售票。沿途可以欣赏中山风景。神道不错，一定要走着看。电瓶车从路边一带而过，跟没看一样。明孝陵没有开放地宫，都是地面建筑。,5,是
7Cris,2021-01-08 发布点评,深秋去的南京，被音乐台的鸽子吸引，走在钟山风景区所有事都放下了，似与美景合二为一，很浪漫文艺的一个地方希望下次能和喜欢的人一起欣赏音乐台的美景总体超赞，,5,是
ym_****0401,2020-11-19 发布点评,秋天明孝陵的景色真的是太美丽啦！,1,是
_WeCh****96472,2020-11-15 发布点评,醉美石象路，醉美金陵城，层林尽染,1,是
湾仔2020,2021-12-08 发布点评,环境很漂亮，指示标不太清晰，卫生间不多，景区规划还是很合格的。推荐哦。,5,是
M61****337,2021-05-31 发布点评,明孝陵内有一种鸟叫实在是让人毛骨悚然，从来没有听到过，以前也去过别的陵园。给明孝陵更增加了一层哀怨凄婉的气息。,5,是
_wech****855312,2023-01-31 发布点评,挺大的园子，比较适合春天踏青,5,是
113****053,2022-07-14 发布点评,之前去的忘了点评，景点保护很好，毕竟是朱元璋的陵寝，历史意义还是有的,5,是
Crystallllyi,2021-11-19 发布点评,明孝陵非常大，3号门的落羽杉林绝美，还有鹿苑的小鹿也很可爱，值得一去,1,是
自由乖囡囡,2023-02-20 发布点评,人超级多，停车位少，路太小,5,是
M32****850,2023-02-08 发布点评,外地人必须来打卡的景点之一,5,是
M32****850,2023-02-08 发布点评,外地人必须来打卡的景点之一,5,是
M32****4566,2022-07-08 发布点评,园林比较大，环境优美，特别适合带着孩子去感受，也很适合一家人前往。,5,是
宜宾县拓跋嗣,2021-07-16 发布点评,到南京一定要去明孝陵，在携程买了票之后直接在门口刷身份证，非常方便。不用在门口排队，建议提前一天购买还可以便宜。我们是早上临时起意去，原价买的票。,5,是
风吟雪舞^_^,2021-03-26 发布点评,去明孝陵，本来是去看比较有名的神道，石像路和翁仲路，我们是从五号门进去的，一进大门就看见一大片粉粉的樱花，吸引着很多游客在此拍照，感觉这些鲜花有点抢了石像路的看点了。,1,是
小林呀,2020-11-05 发布点评,此山明太祖之墓...朱元璋一代英雄，明孝陵也成了汉民族的精神寄托。景色不错，有趣好玩，性价比高，总体超赞，,5,是
风华正茂,2023-01-30 发布点评,景区很大，电瓶车不太方便,5,是
shidai227,2022-08-04 发布点评,直接刷身份证，非常方便。一定要请个导游讲讲历史，要不光看没意思。,5,是
234****142,2022-07-05 发布点评,人与人之间难得的缘分。很贴心很细致的导游，让人有不虚此行的感受。,5,是
