用户名,时间,内容,星级,是否有图片
嘻游太子,2023-04-16 发布点评,"【景色】风光无限美好的地方
【性价比】",1,是
嘟嘟熊??我爱你,2023-04-13 发布点评,有文化底蕴，环境不错，值得推荐的地方,1,是
M23****917,2023-04-11 发布点评,不错的一处地址，很有自己的特色风格！,1,是
萨拉他,2023-04-08 发布点评,还可以吧，推荐一下吧。。。。。。。。,1,是
m20****65,2023-04-04 发布点评,夫子庙秦淮风光带，春到江南，南京有你,1,是
不用笔墨,2023-04-02 发布点评,一条秦淮河，两岸古建筑，都是好吃的。,1,是
ncsdu,2023-04-01 发布点评,秦淮好风光，夜景非常美丽，性价比高。,1,是
mjg624,2023-04-01 发布点评,南京市最美丽的观赏风景点，美景、美食,1,是
边走边照,2023-03-30 发布点评,乘船夜游秦淮河，遥想秦淮八艳当年风姿,1,是
阳光sxj,2023-03-29 发布点评,十里秦淮河，流经南京城区，夜景更美。,1,是
樱樱桃??,2023-03-28 发布点评,"【景色】秦淮河的风景太美了
【趣味】棒",1,是
aiguos,2023-03-24 发布点评,江苏南京夫子庙秦淮风光带，值得一游。,1,是
veggie2008,2023-03-21 发布点评,南京的景点非常值得打卡～美食也非常多,1,是
清源之家,2023-03-20 发布点评,夫子庙秦淮河是南京著名景区，很热闹。,1,是
替你看风景,2023-03-19 发布点评,这一带的风光很有古，南京的味道很有。,1,是
小苹果晓晓,2023-03-18 发布点评,到南京必须打卡的一个地方，很多好吃的,1,是
sxy040627,2023-03-14 发布点评,来南旅游必须要去的地方，小吃一条街！,1,是
锴锅,2023-03-14 发布点评,南京历史文化长廊，金陵商业繁华之地！,1,是
昕昕杨,2023-03-13 发布点评,风景优美，有文化底蕴，值得推荐的地方,1,是
爱做饭碗的小仙女呀,2023-03-13 发布点评,物美价廉，喧闹无比，非常不错的地方。,1,是
秦牛,2023-03-09 发布点评,名气不仅大，环境也优美，人气非常旺。,1,是
苍龙七秀,2023-03-08 发布点评,非常有特色好玩的地方，值得过去玩玩。,1,是
小城1314,2023-03-07 发布点评,美美的。烟花三月下江南。无比的漂亮。,1,是
jelloss,2023-03-06 发布点评,这里是南京的特色景点，非常不错的地方,1,是
freeland,2023-03-04 发布点评,南京的地标，文化气息浓厚，有历史沉淀,1,是
新城之光,2023-02-16 发布点评,外地人基本都会过来看看，挺不错的地方,1,是
M31****5515,2023-02-02 发布点评,南京秦淮区风光带非常漂亮，值得游览。,1,是
LeungCheer,2023-01-22 发布点评,景色很漂亮，人文环境也很好，环境不错,1,是
海纳百川,2023-01-19 发布点评,夫子庙秦淮风光带风景优美宜人推荐游览,1,是
ferryzhang,2023-01-15 发布点评,著名的景点，每次去都是人流如织呀！！,1,是
桂林山水2021,2023-01-15 发布点评,南京最热门的景点之一，夜晚去更加好。,1,是
蒂卡尔2泰不花,2023-01-15 发布点评,南京秦淮河很好玩的地方，地标性景点！,1,是
阑珊,2023-01-13 发布点评,南京比较有代表性的商业一条街，热闹！,1,是
110****658,2023-01-11 发布点评,古城南京的一条靓丽风景线！非常不错！,1,是
不用笔墨,2023-01-11 发布点评,一条生命的河流，一段丰富多彩的历史。,1,是
M41****908,2023-01-09 发布点评,坐船游览整个秦淮河比较推荐，值得一逛,1,是
蔷薇钰钰,2023-01-08 发布点评,南京夫子庙秦淮风光，夜景迷人，非常美,1,是
_ZFB20****6240660,2023-01-03 发布点评,南京夫子庙秦淮景区还是比较不错的选择,1,是
洋葱姐姐,2023-01-02 发布点评,南京地标，谁来都要在这里打卡，太美了,1,是
樱樱桃??,2022-12-28 发布点评,"【景色】秦淮河风光无限
【趣味】棒棒哒",1,是
samtinajoy,2022-12-25 发布点评,很喜欢这里的风景，还不错还可以的吧！,1,是
surg,2022-12-22 发布点评,好地方好风光，夜游秦淮，别有一番滋味,1,是
乔小欢DAYTOY,2022-12-18 发布点评,南京最有名的景点，传说本地人都不去的,1,是
yychao,2022-12-18 发布点评,现每个城市都讲究沿河风光带的开发建设,1,是
wangbin717,2022-12-02 发布点评,景色不错，服务态度很好，性价比很高兴,1,是
四十好男人,2022-11-24 发布点评,十里秦淮河，六朝风流史。艳丽夫子庙。,1,是
Polarisx2,2022-11-13 发布点评,桨声灯影里的秦淮河。非常值得去感受。,1,是
空林野寺,2022-11-10 发布点评,散步于绿树花坛之间，感受大都市园林的别有风味，享受大都市少有的清新空气和明媚，在这里感受美好的风景，邂逅难忘的时光。,1,是
Jiang_800831,2022-11-10 发布点评,"【景色】秦淮河上风景美，
【趣味】奥胖",1,是
滋乐,2022-11-08 发布点评,"【景色】景色秀丽
【趣味】趣味人，或许",1,是
jdgg,2022-11-02 发布点评,风景很不错的地方，是休闲度假的好去处,1,是
伦顿方腊,2022-10-16 发布点评,环境好交通便利，那里景色宜人风景如画空气清新小桥流水，那里当地美食超级多，种类齐全品种繁多价廉物美摆放有序挑选便利一目了然，工作人员热情周到值得大家去游玩。,1,是
凰仙花,2022-05-18 发布点评,吃喝玩乐购物都有，年轻人甚是喜欢。外地人也多作为景点来游玩，所以节假日人太多了！五一节去的时候人山人海，踩脚后跟，景点得限流。乘船排队。,1,是
Jean,2022-04-10 发布点评,六朝古都南京夫子庙秦淮河的美丽风景。,1,是
东润枫桦,2023-04-20 发布点评,景色宜人，夜晚的景色很美，很漂亮！,1,是
hua****4483,2023-04-19 发布点评,夫子庙真的很棒的哦，非常值得推荐去,1,是
张宸铭11,2023-04-19 发布点评,值得去走走看看的地方，性价比还可以,1,是
lw2013310967,2023-04-18 发布点评,夜景好看，古朴经典景点，值得一游。,1,是
axue 228,2023-04-17 发布点评,好吃的好玩的特别多，推荐大家去看看,1,是
Mabel777,2023-04-17 发布点评,可以夜游船，晚上比白天要好看一些。,1,是
千纸鹤911,2023-04-12 发布点评,十里秦淮，有著名的夫子庙，南京美食,1,是
长脚书籍,2023-04-07 发布点评,喜欢的热门景区，不错的，值得推荐。,1,是
祎弐汣仈,2023-04-04 发布点评,风景秀丽，好吃的特别多，人也非常多,1,是
最爱的爸比11,2023-04-04 发布点评,南京夫子庙秦淮风光带是5A级景区。,1,是
Geoffrey??,2023-04-03 发布点评,非常值得逛 景色很美 服务很好 价格实惠,1,是
M10****885,2023-03-27 发布点评,夫子庙景区热闹的很啊，可以去看看。,1,是
随遇而安121212,2023-03-20 发布点评,有古建筑、十里秦淮河，明城墙组成。,1,是
M24****4701,2023-03-19 发布点评,国家5A级景区，位于南京市秦淮区。,1,是
201****711,2023-03-14 发布点评,夫子庙景区热闹繁华，可以去看看打卡,1,是
猪宝贝美美,2023-03-10 发布点评,永远都是人挤人，晚上去看灯比较好。,1,是
自由的米其林,2023-03-10 发布点评,非常值得去，是一个带孩子游玩的地方,1,是
^_^小妞,2023-03-09 发布点评,秦淮河的灯光很漂亮，建议晚上游览。,1,是
Maelee_,2023-03-04 发布点评,晚上的夜景很漂亮，值得一去。推荐。,1,是
一个人的旅行056,2023-02-23 发布点评,南京著名景点，布局合理，值得一来。,1,是
漫游看世界,2023-02-21 发布点评,秦淮好风光，美食小吃都很多，推荐！,1,是
234****975,2023-02-09 发布点评,去过的景点里还想再去的地方，好美！,1,是
FHSJEJGVC,2023-02-01 发布点评,夫子庙秦淮河风光带，人多灯会很丰富,1,是
万丈红尘三杯酒，千秋大计一壶茶,2023-01-20 发布点评,来六朝古都，夫子庙景区必须去看看！,1,是
边走边逛吃,2023-01-20 发布点评,南京六朝古都，古风古韵，值得一游。,1,是
东润枫桦,2023-01-20 发布点评,古建筑保存的很不错，很开心的一天！,1,是
潘先生2018,2023-01-19 发布点评,这里的景色不错，趣味性好，性价比高,1,是
CYB冰,2023-01-19 发布点评,非常具有老南京特色的旅游目的地??,1,是
彼岸zhao,2023-01-18 发布点评,风景宜人秀丽美如画，令人心旷神怡。,1,是
花汉新（斯可馨),2023-01-17 发布点评,江南贡院引领的时代感较强的旅行圣地,1,是
M24****3232,2023-01-15 发布点评,这是来南京必须要去的地方，小吃多！,1,是
lug****903,2023-01-15 发布点评,非常有名的一个景点，人流量非常大。,1,是
千纸鹤911,2023-01-12 发布点评,南京旅游必逛景点，南京人会去老门东,1,是
同min,2023-01-11 发布点评,到南京无论怎样都要去一次夫子庙吧。,1,是
风中的云117,2023-01-10 发布点评,"【性价比】性价比还好
【景色】景色好",1,是
樵漁書奕,2023-01-10 发布点评,古健康，近金陵，六朝古都，秦淮夜市,1,是
风往北飞,2023-01-08 发布点评,这里的风景如画，夜游更加丰富多彩。,1,是
萨拉他,2023-01-05 发布点评,还可以吧。推荐一下吧。。。。。。。,1,是
288****863,2023-01-01 发布点评,南京夫子庙秦淮风光带，真的是好美。,1,是
ncsdu,2022-12-31 发布点评,景色太美了，夜景更美，性价比超高。,1,是
常青藤110,2022-12-28 发布点评,秦淮风光带风景优美，值得去的地方！,1,是
书上的树,2022-12-28 发布点评,推荐夏天的晚上去游玩，感受秦淮风光,1,是
zhangxd0624,2022-12-27 发布点评,景色好美，很喜欢，情怀很好，点赞。,1,是
永恒de国度,2022-12-26 发布点评,南京夫子庙秦准风光带真的是太美了。,1,是
清源之家,2022-12-18 发布点评,夫子庙秦淮河是南京最有名的景点了。,1,是
没有蜡笔小仙女的宝宝,2022-12-12 发布点评,江南鱼米之乡，很有历史文化的名城！,1,是
绿蚁新醅酒2,2022-12-11 发布点评,夫子庙秦淮河风光带是南京著名景区。,1,是
sxy040627,2022-12-09 发布点评,来南京必须要去的地方，小吃一条街！,1,是
jelloss,2022-12-06 发布点评,南京有名的地方，非常好玩，人多的。,1,是
会放弃的猫咪,2022-12-01 发布点评,南京一定要去的地方之一，景色很美。,1,是
sim****80,2022-11-20 发布点评,这个网红打卡点的风景还是真的很不错,1,是
浩瀚天宇,2022-11-19 发布点评,现在改造的特别美 晚上去看看收获很多,1,是
bobchen62,2022-11-16 发布点评,江南水乡，风光旖旎，风景这边独好。,1,是
路在远方88,2022-11-14 发布点评,到了南京，必须要去看看的夫子庙游玩,1,是
Zhuzhu,2022-11-11 发布点评,"【景色】棒
【趣味】??
【性价比】好",1,是
挺进胡布斯,2022-11-05 发布点评,城市商业街，性价比很高，商品丰富。,1,是
emmashi929,2022-11-04 发布点评,每次去南京必打卡的地方，挺好玩的。,1,是
兔八个,2022-11-02 发布点评,很棒的地方，很有特色，夜景更迷人。,1,是
爱喝奶茶的豆苗,2022-11-02 发布点评,夫子庙这个地方确实还不错，值得一去,1,是
shwanglei,2022-10-30 发布点评,南京地标景点，商业味比较浓，有人气,1,是
George Huang1985,2022-10-25 发布点评,人比以前少很多，很多人都去老门东了,1,是
ncyygo,2021-02-04 发布点评,夫子庙秦淮河风光带位于江苏省南京市秦淮区中部 以夫子庙古建筑群为中心 十里秦淮河为轴线 明城墙为纽带 串联起众多全国重点文物保护单位和文物古迹,1,是
M42****334,2023-04-21 发布点评,最美南京夫子庙，一家人游玩最佳地,1,是
万丈红尘三杯酒，千秋大计一壶茶,2023-04-21 发布点评,来金陵南京，这是个必须去的地方！,1,是
深 海 孤 鱼,2023-04-20 发布点评,秦淮河畔走一走，整体感觉还不错。,1,是
海纳百川,2023-04-19 发布点评,南京夫子庙秦淮风光带风景优美宜人,1,是
221318lxf,2023-04-18 发布点评,不错的地方，值得去看看！好好好！,1,是
M41****908,2023-04-14 发布点评,乘船游玩还是很棒的，值得打卡一逛,1,是
cl****zhu,2023-04-06 发布点评,风景秀丽，坐船的感觉很不错，穿越,1,是
gl539,2023-04-06 发布点评,还可以看看吧，翻新的风格，有特色,1,是
JOSN臻,2023-04-05 发布点评,可以下午来，附近景点都走一圈，订个河边的饭店用晚餐，待到夜幕降临，华灯初放，可以坐游船在秦淮河上看看两岸的夜景。,1,是
185****7075,2023-04-02 发布点评,非常漂亮 非常喜欢这个地方 繁华 热闹,1,是
288****863,2023-04-02 发布点评,喜欢夫子庙秦淮风光带，真的好美。,1,是
阿达哥03,2023-04-01 发布点评,南京非常有人文的景点哦！哈哈哈！,1,是
临海三水甲天下,2023-04-01 发布点评,不错的风景，很多年的文化传承……,1,是
都粱山水,2023-03-31 发布点评,好玩，热闹非凡，特别是秦淮灯会。,1,是
我心飞翔1983,2023-03-27 发布点评,南京著名景点之一，夜景非常美丽的,1,是
M47****0652,2023-03-26 发布点评,这里感受盛世黄金盛世这里就是顺势,1,是
不羁的大叔112,2023-03-22 发布点评,南京的5A级景区，非常值得一游。,1,是
黑大山羊,2023-03-21 发布点评,秦淮人家风光无限，这边风景独好。,1,是
乔小欢DAYTOY,2023-03-19 发布点评,去南京旅游必去夫子庙吧，人太多了,1,是
绿蚁新醅酒2,2023-03-15 发布点评,夫子庙秦淮河风光秀丽，景色不错啊,1,是
小心眼坏坏,2023-03-15 发布点评,很不错哦 值得一去 风景很美 历史名胜,1,是
202****526,2023-03-10 发布点评,南京旅游必打卡景点之一，古色古香,1,是
George Huang1985,2023-03-10 发布点评,最近人很多尤其是周末和晚上的时候,1,是
蝴蝶公子,2023-03-05 发布点评,十里秦淮风光无限，六朝金粉佳丽地,1,是
马儿,2023-02-24 发布点评,南京的老父子庙，到南京的必游之地,1,是
实况足球1234,2023-02-24 发布点评,风景很好，人比较多，有历史底蕴。,1,是
Old Song,2023-02-21 发布点评,去南京一定会去的地方，夜景很漂亮,1,是
M16****019,2023-02-13 发布点评,这个网红打卡地的东西是真的很不错,1,是
Kevinchai0110,2023-02-12 发布点评,很好看的风景，人也很多，吃的不错,1,是
南苑弓长,2023-02-10 发布点评,数载金陵帝王都，唯有秦淮有情怀。,1,是
会飞的燕子hhfq,2023-02-09 发布点评,每年必打卡，就喜欢在这一片转转。,1,是
无奈的人1857,2023-02-08 发布点评,值得去，景色很美，很有游玩的乐趣,1,是
挺进胡布斯,2023-02-06 发布点评,标志性地标，有意思的，商品丰富。,1,是
淮安阡陌,2023-02-05 发布点评,十里金粉地，逍遥画中人，风光绝美,1,是
五星红旗冉冉,2023-02-05 发布点评,还不错的选择，可以推荐给别人的。,1,是
一杯水手的爱恋,2023-02-03 发布点评,来南京一定要去夫子庙，名不虚传。,1,是
看不到我啦啦啦,2023-02-03 发布点评,南京的著名景点，可以泛舟，看风景,1,是
宇宙超级无敌美少女！,2023-02-02 发布点评,好………………………………………,1,是
Jx_g_xL,2023-01-31 发布点评,值得一去，可以去看看，推荐一下。,1,是
ensnow,2023-01-31 发布点评,不错啊，白天晚上都可以看看，繁华,1,是
seuwulei,2023-01-29 发布点评,自然风光与人文底蕴并存，家庭旅游,1,是
颠牛,2023-01-27 发布点评,人非常的多，晚上很美，可以去看看,1,是
罗勇先生,2023-01-24 发布点评,"【景色】
【趣味】
【性价比】好好好",1,是
爱逛的猴纸,2023-01-23 发布点评,南京夫子庙春节灯会非常精彩好玩！,1,是
sxxxysxy,2023-01-21 发布点评,来南京必须要去的地方，小吃很多！,1,是
linroro,2023-01-20 发布点评,白天和晚上会有不同的视野和风景！,1,是
深 海 孤 鱼,2023-01-20 发布点评,秦淮河畔走一走，老门东街区逛一逛,1,是
ceilala,2023-01-18 发布点评,游秦淮两岸风光，感受古都风采美景,1,是
221318lxf,2023-01-17 发布点评,风光无限好，值得去的地方！好好好,1,是
兮月AYSS,2023-01-17 发布点评,这地方特别美丽，适合全家去玩玩！,1,是
hua****4483,2023-01-17 发布点评,景色太美了哦，哦，夫子庙很棒的哦,1,是
同江艾莎,2023-01-15 发布点评,夫子庙周边的小吃很多，非常有特色,1,是
空白进时间,2023-01-09 发布点评,不错，值得去走走看看，环境不错。,1,是
Lu_Zzz,2023-01-08 发布点评,风景不错，环境优美，很值得去看看,1,是
Superme-王,2023-01-05 发布点评,风景不错，非常满意，挺好的，喜欢,1,是
谭谭2008,2023-01-04 发布点评,"还挺不错的，风景挺好
【性价比】好",1,是
花有重开日qiaojie,2023-01-02 发布点评,交通方便，历史悠久，非常有特色。,1,是
gl539,2023-01-01 发布点评,景色宜人，有空可以带家人慢节奏玩,1,是
阿达哥03,2022-12-31 发布点评,南京非常著名的标志性地标。哈哈.,1,是
美丽的天真小太太难受,2022-12-31 发布点评,秦淮河自古繁华之地，多少楼烟雨中,1,是
白中透亮,2022-12-29 发布点评,来南京的朋友，这里是必游之地啊！,1,是
veggie2008,2022-12-19 发布点评,南京的特色美食很多，夜景也很美！,1,是
ddpprr,2022-12-19 发布点评,夫子庙秦淮风光带的景色真是太美了,1,是
aiguos,2022-12-16 发布点评,秦淮河的夜景最为美丽，值得一游。,1,是
JATTER,2022-12-10 发布点评,景区风景怡人周边配套齐全值得游玩,1,是
王中亮,2022-12-08 发布点评,"哈哈哈
特别好呀
我们都喜欢
有意思的",1,是
秦牛,2022-12-05 发布点评,南京的必打卡旅游地，游客非常多。,1,是
国宝宝熊猫猫,2022-12-04 发布点评,我去过这里，夜晚很漂亮，推荐打卡,1,是
wuliheiny,2022-12-04 发布点评,夫子庙秦淮河是南京城的标致之一了,1,是
freeland,2022-12-03 发布点评,南京的地标，夜市更热闹，值得一来,1,是
wei-wei-wei-wei,2022-11-30 发布点评,景色不错各种活动也很多值得去一游,1,是
嘿哈嘿哈嘿哈哈嘿哈,2022-11-29 发布点评,很漂亮呀，特别是晚上??????,1,是
我以我血荐轩辕2023,2022-11-26 发布点评,幽静的风格特别喜欢，常常会去转转,1,是
吃辣条的鱼127,2022-11-18 发布点评,夫子庙秦淮河南京打卡地值得一游！,1,是
M31****8441,2022-11-16 发布点评,哇真是太棒了，很喜欢的，不错呀！,1,是
M16****019,2022-11-12 发布点评,这个网红打卡地的风景还真的是不错,1,是
M61****596,2022-11-09 发布点评,"很好玩
【景色】
【性价比】
【趣味】",1,是
Kevinchai0110,2022-11-09 发布点评,古色古香，风景优美，适合划船出行,1,是
一杯水手的爱恋,2022-11-01 发布点评,网红打卡地，果然名不虚传，真棒！,1,是
ensnow,2022-10-30 发布点评,好玩，转转看看，吃臭豆腐，哈哈。,1,是
Ivan,2022-10-28 发布点评,夫子庙是全国都有名气的风景线割。,1,是
jszjzxy1989,2022-05-18 发布点评,"“商女不知亡国恨，隔江犹唱后庭花”写在这里
“旧时堂前王谢燕，飞入寻常百姓家”写在这里
“江南佳丽地，金陵帝王州”写在这里
夜游秦淮河，太有感觉了。总之值得去",1,是
sunhyb,2022-05-14 发布点评,夫子庙秦淮河风光引人，醉千秋啊。,1,是
云带不走的思念,2023-04-19 发布点评,到了这里有一种想奋发学习的念头,1,是
tiancaijeboo,2023-04-17 发布点评,这里的景点真好看，人也特别地多,1,是
漂亮的小草莓呀,2023-04-14 发布点评,夫子庙秦准风光带景美，环境更美,1,是
旅行在路上的喵,2023-04-14 发布点评,建议坐下游船，两岸风光不错??,1,是
lustluke,2023-04-14 发布点评,南京夫子庙秦淮风光带，很不错哦,1,是
花有重开日qiaojie,2023-04-13 发布点评,交通方便，历史文化，景色美丽。,1,是
樵漁書奕,2023-04-11 发布点评,千年古都，六朝兴衰，历史见证。,1,是
LHCY,2023-04-11 发布点评,夫子庙秦淮风光带是最秀美的景色,1,是
Lu_Zzz,2023-04-11 发布点评,风景很好，交通方便，历史悠久！,1,是
空白进时间,2023-04-10 发布点评,环境优美，风光无限，值得去走走,1,是
逍遥彳亍,2023-04-09 发布点评,总体来说还是不错的，值得一试.,1,是
Stephen Ling,2023-04-06 发布点评,南京风光无限好就是十里秦淮河。,1,是
DEAR J1987,2023-04-05 发布点评,南京特色景点 环境很不错 游客很多,1,是
Y/C,2023-04-05 发布点评,出游，春游！！！！！！！！！！,1,是
320****969,2023-04-05 发布点评,充满人文气息，很热闹，值得一去,1,是
E46****70,2023-04-02 发布点评,十里秦淮多瘦马，江南贡院多人zhā。昔有霍家奴姓冯名子都依倚将军势调笑酒家胡。青城山下白素贞，洞中千年修此身。,1,是
爱吃甜橙的人生,2023-04-01 发布点评,值得一去，非常的不错，超级推荐,1,是
爱月亮的太阳,2023-03-30 发布点评,晚上风景很美丽，值得一去看看！,1,是
zhangxd0624,2023-03-28 发布点评,有吃的有喝的，有游玩的，不错。,1,是
永恒de国度,2023-03-27 发布点评,夫子庙秦准风光带景色很美好的很,1,是
320****065,2023-03-27 发布点评,游南京城，赏夫子庙，逛秦淮河。,1,是
科罗拉阿鲁,2023-03-27 发布点评,秦淮风光美轮美奂，让人流连忘返,1,是
大头头大666,2023-03-27 发布点评,秦淮河看看景色不错，晚上来看。,1,是
M24****3982,2023-03-25 发布点评,景色还不错！有机会可以去看看的,1,是
走天下2014.,2023-03-25 发布点评,景色很棒，值得逛逛，非常满意。,1,是
极地飞狐,2023-03-24 发布点评,夫子庙景区绝对是值得推荐的那个,1,是
面包阿人,2023-03-23 发布点评,夜景是非常的赞，感觉身临其境！,1,是
M35****4533,2023-03-21 发布点评,可爱的秦淮风光，无限好的风景。,1,是
pekingwang,2023-03-19 发布点评,南京很不错的地方，值得来看一看,1,是
金石三,2023-03-17 发布点评,晚上去夜游，坐游船看沿岸景色。,1,是
zola829,2023-03-13 发布点评,环境好，地方好，值得去逛一下。,1,是
M27****1726,2023-03-05 发布点评,非常值得去哦！赶紧行动起来吧！,1,是
果果阿哥,2023-03-03 发布点评,景色秀丽，趣味丰富，性价比高。,1,是
爱吃饭果冻的小仙子,2023-03-02 发布点评,风光旖旎！非常热闹！人来人往！,1,是
嘿哈嘿哈嘿哈哈嘿哈,2023-03-02 发布点评,很美，特别是晚上亮灯后????,1,是
M24****281,2023-02-28 发布点评,夜景不错 去南京值得去打卡的地方,1,是
Will Ji,2023-02-28 发布点评,南京市内的一处景点，各种小吃。,1,是
憨憨妮子……,2023-02-21 发布点评,十里秦淮灯火灿楼台亭榭绕河堤！,1,是
无限艳阳,2023-02-18 发布点评,很值得去看看，南京很有名的景点,1,是
飞雪爱椰子叶,2023-02-18 发布点评,南京夫子庙秦淮河一带风景美如画,1,是
bobchen62,2023-02-17 发布点评,这里的游客比较多，要注意安全。,1,是
半岁就很帅,2023-02-17 发布点评,南京特色景点，性价比很高 漂亮呢,1,是
ba****iye,2023-02-15 发布点评,超有意思的 我很喜欢 下次还要来玩,1,是
Polarisx2,2023-02-13 发布点评,桨声灯影里的秦淮河，值得一去。,1,是
M14****543,2023-02-13 发布点评,不错的地方，去南京值得去一次！,1,是
jialejia1023,2023-02-08 发布点评,风景如画，旅游最佳圣地，奥利给,1,是
寻迹、,2023-02-07 发布点评,这几天秦淮河灯会，真的好热闹。,1,是
爱喝奶茶的豆苗,2023-02-05 发布点评,非常喜欢南京这景点，很好很值得,1,是
不懂得的昵称还没有钱,2023-02-03 发布点评,秦淮风光，八艳绝唱，流连忘返，,1,是
(深街ω酒肆),2023-01-31 发布点评,景色宜人，趣味不错，性价比很高,1,是
天国的记忆,2023-01-28 发布点评,值得一去，挺好玩的，挺好玩的。,1,是
changkongwang,2023-01-27 发布点评,江苏南京知名景点之一，值得一游,1,是
gmr159,2023-01-26 发布点评,不错，夜景很漂亮，适合坐船欣赏,1,是
Ryan114,2023-01-24 发布点评,经典景色，就是人实在是太多了！,1,是
zxmytr,2023-01-23 发布点评,南京夫子庙秦淮河风光带很漂亮。,1,是
兔子跳跳,2023-01-22 发布点评,风景秀丽，自有小家碧玉般的婉约,1,是
M24****2779,2023-01-18 发布点评,去南京必须要去的景区，小吃多！,1,是
嘻游太子,2023-01-12 发布点评,"【景色】怡人自然保护区
【趣味】",1,是
lustluke,2023-01-12 发布点评,金陵古城，秦淮河畔，感受历史。,1,是
_CFT01****6392415,2023-01-02 发布点评,南京地标，古色古韵，小桥流水。,1,是
边走边照,2022-12-30 发布点评,秦淮河边八艳都在否，夜游船逛乐,1,是
岭南清城,2022-12-29 发布点评,非常不错的景点，值得推荐一游。,1,是
爱月亮的太阳,2022-12-29 发布点评,很有名气的景点，欢迎大家去看看,1,是
愿缘～,2022-12-28 发布点评,总体还是不错的，节假日人太多了,1,是
白老郡嵇康,2022-12-28 发布点评,夫子庙非常值得一游，风格独特！,1,是
axue 228,2022-12-28 发布点评,游人很多，风光秀丽，很值得一去,1,是
xierita,2022-12-28 发布点评,南京地标，值得一游，好评一下。,1,是
mjg624,2022-12-28 发布点评,非常值得去看看，品美食赏风景。,1,是
我心飞翔1983,2022-12-26 发布点评,南京著名的景点，夜景非常的美丽,1,是
M24****3982,2022-12-25 发布点评,景色超级棒！有机会就去看看吧！,1,是
M10****885,2022-12-25 发布点评,夫子庙景区很热闹，可以去看看。,1,是
201****711,2022-12-13 发布点评,风光带景色不错，旅游必打卡地。,1,是
M27****1726,2022-12-04 发布点评,非常值得去哦，赶紧行动起来吧！,1,是
^_^小妞,2022-12-03 发布点评,南京特色夫子庙秦淮河，夜景太美,1,是
悦音心动,2022-12-01 发布点评,NICE！NICE！VERY！,1,是
leeseabird,2022-12-01 发布点评,秦淮河好风光 乘船游览观光好惬意,1,是
webber-H,2022-11-30 发布点评,旁边很热闹，好吃的也非常多~~,1,是
小城1314,2022-11-25 发布点评,江南风光。美景如画。非常的美。,1,是
九09,2022-11-22 发布点评,值得一去，风景怡人，夜景很美。,1,是
普陀小小克勒,2022-11-19 发布点评,游客去南京的首选之地，人头攒动,1,是
p5ibm,2022-11-03 发布点评,景色宜人景色优美值得一去赞一个,1,是
宇宙超级无敌美少女！,2022-11-01 发布点评,好……………………………………,1,是
最帅的小仙女吖呀,2022-10-31 发布点评,坐船晚上去看灯，别有一番风味。,1,是
寻迹、,2022-10-30 发布点评,好喜欢这里的感觉，还有各种小吃,1,是
tongyi0216,2022-10-29 发布点评,值得一去看看，江南景色确实不错,1,是
一个老兵McWilliams,2022-03-25 发布点评,夫子庙秦淮风光带是到南京必须去的地方，可以到夫子庙景区看看，南京的地方小吃也可以去品味一下，晚上可以在秦淮河边散步，都是很不错的！,1,是
M27****216,2023-04-19 发布点评,好多年前去的啦 有时间再去找你,1,是
leeseabird,2023-03-17 发布点评,烟笼寒水月笼沙 夜泊秦淮近酒家,1,是
元气西奥多,2023-02-20 发布点评,"【景色】好看
【趣味】有趣游船",1,是
p-p-,2023-01-27 发布点评,很美， 基本上人都是人很多的，,1,是
DU-GQ,2023-01-26 发布点评,春节赏灯的好地方 不错不错不错,1,是
DEAR J1987,2022-12-30 发布点评,南京著名景点 环境不错 游客很多,1,是
小心眼坏坏,2022-12-11 发布点评,很不错哦 值得一去 风景非常优美,1,是
G96,2022-11-07 发布点评,"【性价比】超高
【景色】秀丽。",1,是
杨柳不止婀娜,2022-07-25 发布点评,"【景色】白天一般，夜景很漂亮。
【趣味】带孩子可以有不少娱乐活动
【性价比】高，不用买门票。建议天凉一点去更好。",1,是
簋潘冬冬,2022-04-28 发布点评,夫子庙秦淮风光带是南京有名的景点在这里，你可以感受到夫子庙的美妙也可以感受到请你快喝一袋独特的魅力，曾经在这里有个烟雨，江南的美妙也有过哭经常上的。,1,是
WillSum,2022-03-28 发布点评,"南京的地标 虽然河流本身的特色度以及算不上很明显了 在江南水乡里也没有太大的特色 
但是周边的区域依旧是南京重点的消费中心 老门东 贡院 夫子庙都有独特的受众群体",1,是
琳漂亮A,2017-03-29 发布点评,9月份去的 性价比还可以 晚上比白天游船贵 等游船的人非常多 有蚊子 不过还好蚊子不咬人 坐船听着戏 游船内有介绍两岸景色的由来 总体还是很棒。,0,是
Yiyi1234567,2023-03-19 发布点评,非常漂亮 很不错的地方 还不错,1,是
Yiyi1234567,2022-12-04 发布点评,非常棒的景色 真不错的 很不错,1,是
M24****281,2022-11-24 发布点评,风景不错 可以过来转转 挺好的,1,是
139****3691,2022-10-26 发布点评,挺好看的  有吃有玩 景色也不错,1,是
海南岛主,2022-07-26 发布点评,到南京旅游，夫子庙是必须打卡之地。尤其是夜晚来到这里看着华灯初上，秦淮河畔两岸风光无限美好，夜晚来袭，游人如织，仔细体会秦淮风光，下次还会再来的。,1,是
